Distance,Distance_36k,x,y,Line,bedmap2_bed,Susc,Window_Width,Depth,data/results/rosetta_lindeque_basement_g80kfilt.nc,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip
83000.0,72000.0,273061.831909,-1030338.32015,590.0,-933.4642120605,9.735503854640001,21522.679239600002,-11073.439941,-3395.163724695,-11073.439941,-4098.481250798739,0.0,50.0,-4010.825115683462,-3816.4410875094777,-3816.4410875094777
88000.0,72000.0,268398.3055155,-1030340.273635,590.0,-924.5593258575,7.20998799975,22011.8310405,-10201.986816025,-3386.6296862050003,-10201.986816025,-4247.190489074619,0.0,50.0,-4206.678032145708,-4034.8357457497973,-4034.8357457497973
93000.0,72000.0,261684.593383,-1030341.0077533333,590.0,-916.9040498973334,3.6696198882066664,20055.2238369,-7880.319172866666,-3316.8461401,-7880.319172866666,-4243.305106877186,0.0,50.0,-4347.094077484364,-4202.970226650249,-4202.970226650249
98000.0,72000.0,259485.90393200002,-1030340.8979966667,590.0,-913.7366589176667,2.481650527803333,22990.1346423,-6179.118814853333,-3281.40587748,-6179.118814853333,-4240.685930083305,0.0,50.0,-4432.073251699429,-4315.667836427109,-4315.667836427109
103000.0,72000.0,253194.62118299998,-1030340.27471,590.0,-901.53987362,2.95630091015,22500.9828414,-5764.074218515,-3155.45468329,-5764.074218515,-4202.707866572023,0.0,50.0,-4461.615554790904,-4372.928575080378,-4372.928575080378
108000.0,90000.0,248114.437183,-1030341.798115,590.0,-884.5781424285001,5.8439087045900004,14185.4022261,-5278.195068139999,-3029.48092482,-5278.195068139999,-4116.275032373934,0.0,42.5,-4435.720986758786,-4374.752442610057,-4374.752442610057
113000.0,108000.0,243082.297508,-1030341.9281349999,590.0,-861.596021304,4.824194268975,20544.3756378,-7500.67871064,-2904.471786995,-7500.67871064,-3998.412076649267,0.0,35.0,-4354.389547603079,-4321.139439016145,-4321.139439016145
118000.0,108000.0,236479.024459,-1030341.6524499999,590.0,-830.2611451969999,3.13626036385,8315.5806153,-4889.721923625,-2767.1698354,-4889.721923625,-3935.5518335961115,0.0,35.0,-4217.621237323781,-4213.364060911798,-4213.364060911798
123000.0,108000.0,233438.954479,-1030341.170555,590.0,-817.0368444225,3.31365768639,6848.1252126,-4881.322997845,-2716.504612195,-4881.322997845,-3927.694303214467,0.0,35.0,-4025.4160559208913,-4064.489898581869,-4064.489898581869
128000.0,108000.0,227632.270231,-1030338.9777575,590.0,-796.821543792,3.8541664502099997,16631.161230600002,-8234.2250973375,-2658.2927985575,-8234.2250973375,-3903.9276492942136,0.0,35.0,-3785.4209830733494,-3890.4481596908104,-3890.4481596908104
133000.0,108000.0,222822.0985905,-1030335.16756,590.0,-781.782996455,1.93664030681,23479.2864432,-6377.029540760001,-2632.0721148000002,-6377.029540760001,-3808.084782511919,0.0,35.0,-3568.3705808113264,-3707.1700519030746,-3707.1700519030746
138000.0,108000.0,218155.73355150002,-1030331.2710150001,590.0,-769.0907204895,3.531261169065,24946.7418459,-8278.86450163,-2632.5443838700003,-8278.86450163,-3760.163349120772,0.0,35.0,-3391.4705534124328,-3530.5867828831165,-3530.5867828831165
143000.0,108000.0,215253.2909565,-1030327.80123,590.0,-761.476537477,2.3250618844049997,17120.313031499998,-5514.808593525,-2644.370268865,-5514.808593525,-3736.2026324251983,0.0,35.0,-3254.7209008766677,-3376.629560295389,-3376.629560295389
148000.0,144000.0,209765.295535,-1030324.838675,590.0,-746.606864522,15.341788141035,22990.1346423,-10701.450683175,-2677.91315939,-10701.450683175,-3664.3204823384776,0.0,45.0,-3158.121623204032,-3259.9550951911883,-3259.9550951911883
153000.0,144000.0,203124.81795599998,-1030331.51514,590.0,-727.01997631,15.0175552349,18098.6166333,-10504.74902304,-2747.189180835,-10504.74902304,-3233.0275818181544,0.0,45.0,-3101.672720394526,-3183.431004950118,-3183.431004950118
158000.0,144000.0,197845.2774955,-1030338.14441,590.0,-709.6307746745,3.08697953464,19566.072035999998,-6093.186034910001,-2826.581939625,-6093.186034910001,-3137.18471503586,0.0,45.0,-3085.3741924481483,-3147.057289572176,-3147.057289572176
163000.0,144000.0,193186.16948799998,-1030340.48864,590.0,-693.923190295,11.12295119118,21033.527438700003,-9624.56616173,-2907.130073455,-9624.56616173,-3117.613686729308,0.0,45.0,-3109.2260393649008,-3150.8339490573635,-3150.8339490573635
168000.0,144000.0,187749.0684315,-1030341.15959,590.0,-675.8004230720001,1.8910784509799998,18098.6166333,-4590.66601543,-3012.95670489,-4590.66601543,-3176.545854981819,0.0,45.0,-3173.228261144781,-3194.76098340568,-3194.76098340568
173000.0,144000.0,183029.717944,-1030340.411975,590.0,-660.123063018,5.593827404205,15163.705827900001,-6346.866943105,-3105.809130075,-6346.866943105,-3189.641892371266,0.0,45.0,-3277.3808577877917,-3275.6733830492863,-3275.6733830492863
178000.0,162000.0,177336.25330450002,-1030337.15787,590.0,-645.7023921635,2.6306521953699997,16631.161230600002,-6863.250243865001,-3206.550769685,-6863.250243865001,-3235.4780232343296,0.0,62.0,-3421.683829293931,-3377.3944324192257,-3377.3944324192257
183000.0,180000.0,172587.16775999998,-1030337.02003,590.0,-637.124121624,23.377116927099998,14185.402226100001,-11886.624023,-3275.05482824,-11886.624023,-3248.5740606237764,0.0,79.0,-3587.1471182561636,-3482.340745027504,-3482.340745027504
188000.0,180000.0,167997.090232,-1030336.4817550001,590.0,-633.090187603,15.10145535492,22011.8310405,-10958.307616765,-3322.720767195,-10958.307616765,-3346.794341044628,0.0,79.0,-3695.700488667788,-3572.9289343861237,-3572.9289343861237
193000.0,180000.0,162690.01484800002,-1030339.57019,590.0,-632.569075431,3.283621218105,22011.8310405,-5308.993896264999,-3350.330789525,-5308.993896264999,-3621.811126223012,0.0,79.0,-3738.9039150145677,-3631.57561400709,-3631.57561400709
198000.0,180000.0,154244.81598850002,-1030344.7990349999,590.0,-643.0087952250001,10.942258475485,13696.2504252,-7519.82641571,-3322.982832635,-7519.82641571,-3716.7573972965015,0.0,79.0,-3716.757397296501,-3640.6973974024063,-3640.6973974024063
203000.0,180000.0,152316.59855425003,-1030345.7587225,590.0,-646.4904255115,15.717474096842501,12962.522723850001,-9505.094848255001,-3309.7106386124997,-9505.094848255001,-3689.9750295911053,0.0,79.0,-3629.2609355135883,-3585.875907651917,-3585.875907651917
208000.0,180000.0,148847.217418,-1030347.252145,590.0,-654.513542892,3.4991443328700003,15652.8576288,-8188.36376923,-3278.171832235,-8188.36376923,-3582.8455587695225,0.0,79.0,-3476.4145296658307,-3467.3568022861814,-3467.3568022861814
213000.0,198000.0,141527.19096600002,-1030351.079795,590.0,-677.8073679444999,2.39352960581,17609.4648324,-7348.53027315,-3171.98943402,-7348.53027315,-3422.1513525371474,0.0,91.0,-3258.2181797532267,-3302.0764479135937,-3302.0764479135937
218000.0,216000.0,137999.35761200002,-1030352.83663,590.0,-690.1714279065,2.0546186673999998,17120.3130315,-6067.095947025,-3114.8043633750003,-6067.095947025,-3315.0218817155637,0.0,103.0,-2984.5858564733735,-3110.6889501541464,-3110.6889501541464
223000.0,216000.0,134992.80810750002,-1030351.22489,590.0,-701.921187624,5.828663452730001,15163.705827900001,-6457.310058335001,-3066.83641339,-6457.310058335001,-3261.457146304772,0.0,103.0,-2747.22178877904,-2913.848414627833,-2913.848414627833
228000.0,216000.0,128091.28167950001,-1030352.23725,590.0,-726.986802474,10.141423717890001,21522.679239600002,-8359.37573208,-2964.9244475650003,-8359.37573208,-2886.50399842923,0.0,103.0,-2568.4324107398184,-2732.2089469546463,-2732.2089469546463
233000.0,216000.0,122766.84766325,-1030355.7363725,590.0,-744.0405463015,8.286904273322499,19321.49613555,-7536.5186764625,-2906.744155375,-7536.5186764625,-2457.986115142896,0.0,103.0,-2448.2177223557087,-2586.4246527545797,-2586.4246527545797
238000.0,216000.0,118657.162814,-1030357.807705,590.0,-754.706463334,4.0391671774999995,17609.4648324,-6472.593993885001,-2873.199540565,-6472.593993885001,-2437.0943055066905,0.0,103.0,-2386.577723626711,-2495.497309198026,-2495.497309198026
243000.0,216000.0,112921.1726615,-1030357.0428899999,590.0,-764.617143273,2.409015576945,19566.072035999998,-4105.78784162,-2842.00445391,-4105.78784162,-2526.6307881583843,0.0,103.0,-2383.5124145528252,-2462.7636990253286,-2462.7636990253286
248000.0,216000.0,108123.546051,-1030358.19012,590.0,-771.0234496830001,2.1039249516850003,13696.2504252,-4560.398437305,-2825.07078781,-4560.398437305,-2623.235940493106,0.0,103.0,-2439.021795134052,-2475.271309013792,-2475.271309013792
253000.0,234000.0,101600.00909295,-1030359.49156,590.0,-774.8003465175,1.7278121363549999,18098.6166333,-5759.2724607,-2805.8460188,-5759.2724607,-2630.3046101761347,0.0,91.0,-2550.8201277428557,-2513.9723256006287,-2513.9723256006287
258000.0,252000.0,95558.3630504,-1030357.47254,590.0,-778.24230469875,1.2437986373725,15652.8576288,-4353.41778546,-2780.73222781,-4353.41778546,-2634.4280008245682,0.0,79.0,-2643.4780706705988,-2559.818935223051,-2559.818935223051
263000.0,252000.0,92474.727738,-1030356.1129000001,590.0,-780.2617043255,1.235939577965,14185.402226100001,-3789.3189695600004,-2764.68487234,-3789.3189695600004,-2635.0170566314873,0.0,79.0,-2680.423821876729,-2593.763324318272,-2593.763324318272
268000.0,252000.0,89391.0924256,-1030354.75326,590.0,-782.28110395225,1.2280805185575,12717.946823400001,-3225.22015366,-2748.63751687,-3225.22015366,-2635.606112438406,0.0,79.0,-2661.6573813612463,-2596.757679323504,-2596.757679323504
273000.0,252000.0,83039.16170259999,-1030352.845695,590.0,-787.7136428605,7.24328817222,23479.2864432,-6430.70996068,-2703.595767755,-6430.70996068,-2560.2624930703787,0.0,79.0,-2587.1787491241507,-2550.1351429472147,-2550.1351429472147
278000.0,252000.0,78525.18019595,-1030352.26098,590.0,-791.9939284995,3.605513750935,10272.1878189,-3987.56957991,-2649.4601764850004,-3987.56957991,-1933.9513058493942,0.0,79.0,-2456.9879251654424,-2447.8004148493133,-2447.8004148493133
283000.0,252000.0,71042.3223321,-1030352.5531049999,590.0,-796.2512618305,11.275806899865,25435.8936468,-8665.616454735,-2512.37927554,-8665.616454735,-1860.8816673402794,0.0,79.0,-2271.0849094851224,-2298.3272343491885,-2298.3272343491885
288000.0,270000.0,67737.44853005,-1030353.2358,590.0,-797.1857804470001,3.108478487865,25435.8936468,-4623.6003416,-2437.614189985,-4623.6003416,-1850.443147553263,0.0,74.0,-2029.469702083189,-2118.8630800856195,-2118.8630800856195
293000.0,288000.0,62580.108004099995,-1030354.0245399999,590.0,-794.2627198499999,2.701977443685,21522.679239600002,-3774.8928220999996,-2296.81676112,-3774.8928220999996,-1746.057949683099,0.0,69.0,-1783.5847388759798,-1926.5554306973847,-1926.5554306973847
298000.0,288000.0,57865.032245149996,-1030352.646355,590.0,-786.5503246185,2.4529764254849997,9783.036018,-2883.5166014300003,-2154.66499579,-2883.5166014300003,-1474.6564352206724,0.0,69.0,-1584.8724557798312,-1738.5517648232637,-1738.5517648232637
303000.0,288000.0,53356.82011865,-1030353.181585,590.0,-775.2812965109999,3.33407018847,13696.2504252,-4726.69165019,-2015.7784403599999,-4726.69165019,-1443.3408758596233,0.0,69.0,-1433.3328527947438,-1571.9995611020352,-1571.9995611020352
308000.0,288000.0,48086.23537325,-1030349.6755049999,590.0,-758.2140194915,1.94531685074,17120.3130315,-4084.382568185,-1859.06750559,-4084.382568185,-1400.5934343140318,0.0,69.0,-1328.9659299207167,-1444.046298172478,-1444.046298172478
313000.0,288000.0,43294.74317775,-1030342.6098750001,590.0,-741.940250681,3.9102194331350004,20544.3756378,-8381.177734050001,-1732.542236005,-8381.177734050001,-1447.9820434567405,0.0,69.0,-1271.771687157751,-1363.265715353982,-1363.265715353982
318000.0,288000.0,37798.480874450004,-1030337.778945,590.0,-720.4480579665001,2.328091427875,16631.161230600002,-7410.8947751,-1614.02212006,-7410.8947751,-1466.9374871138239,0.0,69.0,-1261.7501245058459,-1328.3076861639277,-1328.3076861639277
323000.0,306000.0,33204.575844599996,-1030336.85056,590.0,-703.5611826510001,1.44282134434,10272.187818900002,-4173.6158445500005,-1550.0920976,-4173.6158445500005,-1471.6763480280947,0.0,79.0,-1298.9012419650016,-1335.037448249296,-1335.037448249296
328000.0,324000.0,28329.030285250003,-1030336.0816299999,590.0,-686.084240429,6.727741745275,15652.8576288,-9321.519775035,-1491.55587109,-9321.519775035,-1481.1540698566364,0.0,89.0,-1375.124280639506,-1379.2358563519037,-1379.2358563519037
333000.0,324000.0,23393.6413305,-1030334.5383850001,590.0,-671.6606763055,3.602009522275,24457.590044999997,-3340.78430161,-1465.277027585,-3340.78430161,-1504.8483744279908,0.0,89.0,-1473.711425306954,-1456.6837652135673,-1456.6837652135673
338000.0,324000.0,17775.20565335,-1030333.81661,590.0,-656.702439325,5.39338233002,16631.161230600002,-5236.878906035,-1457.788164025,-5236.878906035,-1571.192427227783,0.0,89.0,-1594.156378536363,-1563.162029576104,-1563.162029576104
343000.0,324000.0,12917.644948550002,-1030330.68297,590.0,-648.2803029940001,18.666149881040003,18098.6166333,-8804.53137174,-1466.2157007649998,-8804.53137174,-1720.292281640673,0.0,89.0,-1736.4591403277336,-1694.4515041813302,-1694.4515041813302
348000.0,324000.0,7874.78243714,-1030320.239815,590.0,-643.643512763,6.58885924901,18587.7684342,-5299.32287576,-1488.92987042,-5299.32287576,-1767.100009494574,0.0,89.0,-1900.6197106810655,-1847.6831702536813,-1847.6831702536813
353000.0,324000.0,3006.647566045,-1030313.4346449999,590.0,-642.283744943,9.87822785929,16631.1612306,-6255.95568823,-1527.02898942,-6255.95568823,-1888.8001019147164,0.0,89.0,-2086.638089596358,-2019.1316888584715,-2019.1316888584715
358000.0,324000.0,-2316.313602175,-1030305.1923199999,590.0,-643.0635547960001,20.03075700275,24946.7418459,-10837.72656207,-1588.834862395,-10837.72656207,-2047.9463766179792,0.0,89.0,-2294.5142770736124,-2190.1877291781443,-2190.1877291781443
363000.0,360000.0,-7135.65116096,-1030298.4122649999,590.0,-644.9862448460001,6.269018057515,21522.679239600002,-6700.99096653,-1658.598751995,-6700.99096653,-2207.0926513212426,0.0,93.0,-2502.4025369356964,-2340.623757715356,-2340.623757715356
368000.0,360000.0,-11727.8067577,-1030297.46997,590.0,-647.399898226,14.722407608475,19566.072036,-10472.579101169998,-1726.89681031,-10472.579101169998,-2319.431198170605,0.0,93.0,-2620.4926204544013,-2450.2122409727613,-2450.2122409727613
373000.0,360000.0,-17127.04051915,-1030297.01241,590.0,-653.091220824,11.163234820475,18098.6166333,-6608.906615960001,-1791.2758242149998,-6608.906615960001,-2459.854381732307,0.0,93.0,-2639.0753115510024,-2498.7256454530175,-2498.7256454530175
378000.0,360000.0,-21421.711067149998,-1030299.1791399999,590.0,-657.028521442,1.83901814843,10272.1878189,-3466.6256101999998,-1816.93849145,-3466.6256101999998,-2558.1506102254993,0.0,93.0,-2558.150610225499,-2465.9364376587787,-2465.9364376587787
383000.0,360000.0,-27035.833182349998,-1030301.06777,590.0,-663.1563409505,1.52536630631,15163.705827900001,-3498.6281736749997,-1807.879390975,-3498.6281736749997,-2140.6567867087097,0.0,93.0,-2377.718516477892,-2335.258040122224,-2335.258040122224
388000.0,360000.0,-31601.39824595,-1030310.73761,590.0,-666.7868089154999,4.77721439666,11739.6432216,-5607.93725563,-1764.99566362,-5607.93725563,-1985.310247725718,0.0,93.0,-2097.7790303081815,-2108.4795703406185,-2108.4795703406185
393000.0,360000.0,-37168.4812711,-1030320.085245,590.0,-669.9120491235,12.033550567295,22990.1346423,-12402.51513625,-1688.45921905,-12402.51513625,-1907.6369782342222,0.0,93.0,-1718.3321517163668,-1820.5260601287673,-1820.5260601287673
398000.0,396000.0,-41487.60224545,-1030325.3319999999,590.0,-672.819469115,5.77849266998,22500.9828414,-9188.778319975001,-1626.00767194,-9188.778319975001,-1635.7805350139868,0.0,158.0,-1259.8218017647719,-1513.9890116998433,-1513.9890116998433
403000.0,396000.0,-47208.116807,-1030328.23386,590.0,-675.966652723,17.902713562855002,7826.4288144,-5305.9597165800005,-1567.89579863,-5305.9597165800005,-1325.0874570480037,0.0,158.0,-911.3542502798921,-1231.4599272670223,-1231.4599272670223
408000.0,396000.0,-51966.881912950004,-1030328.6855949999,590.0,-677.2249636815,23.1113872496,23479.2864432,-13879.4433589,-1561.335903745,-13879.4433589,-1072.6493312006423,0.0,158.0,-718.9283196519569,-1015.5303090434785,-1015.5303090434785
413000.0,396000.0,-57076.9121637,-1030328.209765,590.0,-677.2026439415,2.487971698115,12717.946823400001,-4157.3977049000005,-1610.75891567,-4157.3977049000005,-723.1196184889113,0.0,158.0,-682.5440098809654,-908.7916592423866,-908.7916592423866
418000.0,396000.0,-61802.723265349996,-1030329.62574,590.0,-674.467780059,5.29673811404,12717.946823400001,-4915.193115030001,-1714.6980578550001,-4915.193115030001,-766.405496607083,0.0,158.0,-802.201320966918,-950.428159899867,-950.428159899867
423000.0,396000.0,-67007.15925125,-1030331.37595,590.0,-668.873279916,1.91151647307,10761.339619800001,-1411.7327269695,-1870.925180825,-1411.7327269695,-952.6112644920383,0.0,158.0,-1077.9002529098145,-1147.043705051218,-1147.043705051218
428000.0,396000.0,-71969.84486835,-1030332.756845,590.0,-660.3765281215,2.43541008644,11739.6432216,-4325.66186505,-2050.58151653,-4325.66186505,-2752.6003540466068,0.0,158.0,-1509.6408057096553,-1462.5106983519302,-1462.5106983519302
433000.0,408000.0,-77657.39055833334,-1030330.5840466666,590.0,-647.8916640153334,5.379423988033333,22011.831040499997,-9481.015299116667,-2242.6703418833335,-9481.015299116667,-2831.9102181457542,0.0,126.66666666666667,-2091.0475211879975,-1843.7003216483142,-1843.7003216483142
438000.0,420000.0,-80075.57748656666,-1030329.6287433334,590.0,-641.7964077476666,4.473771922536667,18098.6166333,-9343.966145473332,-2315.5170237266666,-9343.966145473332,-2838.8067280674195,0.0,95.33333333333334,-2611.73027945623,-2237.4837567866803,-2237.4837567866803
443000.0,432000.0,-87067.21697919999,-1030328.0722449999,590.0,-621.945958736,3.5506938455899997,22500.9828414,-8192.315917645,-2466.156544525,-8192.315917645,-2938.8061219315623,0.0,64.0,-2969.68174965927,-2590.73218561334,-2590.73218561334
448000.0,432000.0,-92360.1996277,-1030324.6512,590.0,-609.178644092,2.95545141198,23968.438244099998,-7782.503417665001,-2480.4405203,-7782.503417665001,-3145.7014195815127,0.0,64.0,-3164.901931797116,-2850.316789974602,-2850.316789974602
453000.0,432000.0,-97252.32305154999,-1030321.61521,590.0,-599.6299422125,3.874932336255,23479.2864432,-8139.7368160900005,-2421.37719544,-8139.7368160900005,-3070.8782694147503,0.0,64.0,-3197.3908258697697,-2964.171328079852,-2964.171328079852
458000.0,432000.0,-102167.3211005,-1030318.3491100001,590.0,-593.5359998619999,1.66260188523,17120.3130315,-4779.797363085,-2302.51017925,-4779.797363085,-2958.39206978875,0.0,64.0,-3067.14843187723,-2915.294578119909,-2915.294578119909
463000.0,432000.0,-106980.8048565,-1030319.81218,590.0,-590.6340746395,4.6016080853600005,17609.4648324,-5064.688476355001,-2144.542681035,-5064.688476355001,-2452.2041714717498,0.0,64.0,-2774.1747498194977,-2725.930246743767,-2725.930246743767
468000.0,450000.0,-112415.11644849999,-1030321.73388,590.0,-588.720220112,27.1104547627,18587.7684342,-13124.3813472,-1942.19602716,-13124.3813472,-1889.77317334175,0.0,95.0,-2318.469779696572,-2440.565747249413,-2440.565747249413
473000.0,468000.0,-115871.87943500001,-1030325.6982549999,590.0,-587.2697243810001,24.04156001945,16142.0094297,-10355.98998984,-1812.0675473649999,-10355.98998984,-1833.53007352875,0.0,126.0,-1833.495761402416,-2103.6884929348353,-2103.6884929348353
478000.0,468000.0,-121020.6580675,-1030328.74137,590.0,-582.1446320585001,1.552875838975,11250.4914207,-3825.3322752249996,-1634.641261815,-3825.3322752249996,-1805.40852362225,0.0,126.0,-1452.714934830993,-1759.7858970980212,-1759.7858970980212
483000.0,468000.0,-127101.468935,-1030329.2449149999,590.0,-573.1142696585,15.846697723615,13207.0986243,-5772.488281014999,-1440.3846297700002,-5772.488281014999,-1580.4361243702501,0.0,126.0,-1176.1272999823027,-1453.345373036958,-1453.345373036958
488000.0,468000.0,-131977.37219099997,-1030327.8333449999,590.0,-561.7980620564999,7.769540146315,17609.4648324,-5163.00683572,-1317.26815592,-5163.00683572,-1087.3879809535285,0.0,126.0,-1003.7328568563449,-1228.8543340496342,-1228.8543340496342
493000.0,468000.0,-137081.44818,-1030324.8748250001,590.0,-547.5818005955,10.152968113615,20544.3756378,-4802.51306132,-1216.5268862550001,-4802.51306132,-1128.8364073970004,0.0,126.0,-935.5316054531199,-1108.5564867850428,-1108.5564867850428
498000.0,468000.0,-141899.3066095,-1030325.95524,590.0,-532.915454202,8.77054588146,16631.1612306,-2098.248146432,-1151.185006455,-2098.248146432,-1157.332200576887,0.0,126.0,-971.5235457726278,-1084.342572094125,-1084.342572094125
503000.0,468000.0,-146959.383734,-1030327.07502,590.0,-516.945532028,24.14813216898,21033.5274387,-4051.4698484550004,-1117.1768527,-4051.4698484550004,-1289.4490598654536,0.0,126.0,-1111.7086778148685,-1131.3779838328865,-1131.3779838328865
508000.0,504000.0,-151971.085739,-1030327.1851850001,590.0,-500.9653983375,9.13168715195,15652.8576288,-3656.0784910499997,-1124.34053029,-3656.0784910499997,-1457.8332922920579,0.0,186.0,-1307.4314466854858,-1224.3212871605172,-1224.3212871605172
513000.0,504000.0,-157016.989971,-1030323.896175,590.0,-484.7192796645,54.98195391051001,20055.223836899997,-10091.75268515,-1175.476339995,-10091.75268515,-1553.6827784425864,0.0,186.0,-1458.3397704148717,-1337.8310472362066,-1337.8310472362066
518000.0,504000.0,-160742.8321155,-1030321.4050350001,590.0,-473.81150293300004,58.043136480550004,23479.2864432,-13079.403319815,-1233.38391297,-13079.403319815,-1556.2733050953034,0.0,186.0,-1561.3926768221288,-1446.5658292191447,-1446.5658292191447
523000.0,504000.0,-166999.5803735,-1030322.771215,590.0,-458.404372362,6.3237999101049995,20055.2238369,-5815.868652110001,-1357.496146495,-5815.868652110001,-1543.5727367844738,0.0,186.0,-1616.5901659072572,-1525.1841982685212,-1525.1841982685212
528000.0,504000.0,-172713.3588275,-1030325.203915,590.0,-448.643394452,2.217356984045,20055.223836899997,-3520.82373031,-1471.033511045,-3520.82373031,-1380.6236432625944,0.0,186.0,-1623.9322376702567,-1556.4539786925852,-1556.4539786925852
533000.0,504000.0,-176632.2628625,-1030322.7402049999,590.0,-447.740310789,2.5626601332,23479.2864432,-3885.46337874,-1533.4172199949999,-3885.46337874,-1361.8218247793006,0.0,186.0,-1583.4188921111277,-1539.8683417945203,-1539.8683417945203
538000.0,504000.0,-181767.617039,-1030310.28896,590.0,-454.20767757,2.870414904725,11739.6432216,-2563.5521239,-1584.32236015,-2563.5521239,-1236.476368224009,0.0,186.0,-1495.0501292298695,-1475.427287574327,-1475.427287574327
543000.0,540000.0,-187099.79972150002,-1030304.12216,590.0,-471.99190154049995,2.629160800745,11739.6432216,-1648.5451659245,-1603.22778259,-1648.5451659245,-1123.6654573242463,0.0,139.0,-1358.8259490264827,-1363.1308160320043,-1363.1308160320043
18000.0,0.0,337878.6726715,-1030396.51464,590.0,-607.4953369039999,1.833657387685,15163.705827900001,-3402.393676605,-2517.408786,-3402.393676605,-2080.696581928,1.0,78.0,,,
54000.0,36000.0,302582.3951215,-1030347.69075,590.0,-979.8552025485001,27.19207048455,19076.9202351,-11224.63769485,-2951.719721735,-11224.63769485,-2410.6313963674997,1.0,165.0,,,
90000.0,72000.0,265852.9348995,-1030341.122915,590.0,-921.5359705275,2.465625649365,17609.4648324,-6812.787109105,-3372.48436502,-6812.787109105,-4269.496874816001,1.0,50.0,,,
162000.0,144000.0,194582.4426945,-1030340.013955,590.0,-699.035532852,3.88177208877,19566.072035999998,-7427.425292675,-2881.48271157,-7427.425292675,-3101.2436399924995,1.0,45.0,,,
198000.0,180000.0,154244.81598850002,-1030344.7990349999,590.0,-643.0087952250001,10.942258475485,13696.2504252,-7519.82641571,-3322.982832635,-7519.82641571,-3716.7573972965015,1.0,79.0,,,
234000.0,216000.0,121922.3469985,-1030356.041315,590.0,-746.52077691,6.472260462545,21522.679239600002,-6223.814697015,-2899.31251616,-6223.814697015,-2431.2037474375,1.0,103.0,,,
270000.0,252000.0,85315.55145895001,-1030353.175555,590.0,-785.007464543,3.6085478399549995,12228.7950225,-3582.048217615,-2724.25384263,-3582.048217615,-2638.5513914730013,1.0,79.0,,,
306000.0,288000.0,50021.4790947,-1030353.2085599999,590.0,-765.454065245,1.78881171557,15163.7058279,-3011.144409045,-1914.894786855,-3011.144409045,-1365.0519774570002,1.0,69.0,,,
342000.0,324000.0,13781.253906400001,-1030331.1407600001,590.0,-649.595868002,8.48323854784,18587.7684342,-6477.39758274,-1463.66902178,-6477.39758274,-1706.2499632845027,1.0,89.0,,,
