Distance,Distance_36k,Line,ANTOSTRAT_basement,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,oib_basement,oib_basement_filt,filt_clip
278000.0,252000.0,404.59,,-791.2331197626585,3.986098048617855,5961.811,58296.311179243596,-1034632.53387107,-4881.983154092961,-4881.983154092961,-1767.9178961239309,0.0,53.0,-1680.326915071635,-1744.737000967955,-1744.737000967955
283000.0,252000.0,404.59,,-778.191101949677,6.689903212927435,8942.7165,53057.7117093262,-1034580.23290177,-6557.931396222355,-6557.931396222355,-1775.7560683241795,0.0,53.0,-1694.2593922092587,-1733.261862856624,-1733.261862856624
288000.0,270000.0,404.59,,-761.7937632511275,2.192572806392925,7750.354300000001,47934.6562378182,-1034539.337076985,-5223.09326150301,-5223.09326150301,-1785.5537835744906,0.0,58.5,-1747.124409964227,-1742.8952305417913,-1742.8952305417913
293000.0,288000.0,404.59,,-735.8214692488923,4.55794794976594,5763.083966666667,41001.835848111536,-1034519.2741331366,-6617.517415100503,-6617.517415100503,-1795.1882035706296,0.0,64.0,-1803.2738986948464,-1761.7544141428916,-1761.7544141428916
298000.0,288000.0,404.59,,-724.5545641723556,3.07978905302469,4968.175833333334,38116.96858273706,-1034468.1701957834,-5329.211588322247,-5329.211588322247,-1795.5147940789732,0.0,64.0,-1827.0597887594238,-1777.956723779361,-1777.956723779361
303000.0,288000.0,404.59,,-702.5573108798062,1.3379465443331275,4471.358249999999,32333.165111851828,-1034394.8394100475,-3222.25555405284,-3222.25555405284,-1797.3110418748636,0.0,64.0,-1818.4820801579588,-1779.6194695706347,-1779.6194695706347
308000.0,288000.0,404.59,,-684.8295442580088,1.6595756407538824,7452.26375,27463.26760208008,-1034366.8536289425,-2330.8613890446804,-2330.8613890446804,-1794.5131055075017,0.0,64.0,-1777.5407728904513,-1754.8599616361487,-1754.8599616361487
313000.0,288000.0,404.59,,-670.6748292219081,3.182970373236305,8346.5354,22987.22529680455,-1034347.7076279251,-2342.420898321625,-2342.420898321625,-1689.3027973514281,0.0,64.0,-1704.2358669569016,-1697.7368550356198,-1697.7368550356198
318000.0,288000.0,404.59,,-656.3799622342765,5.1958973538418505,7154.1732,18028.2345633483,-1034306.0060311251,-3854.33593733171,-3854.33593733171,-1636.6976432733913,0.0,64.0,-1598.5673623573093,-1614.3627266614349,-1614.3627266614349
323000.0,306000.0,404.59,,-647.2288770822286,2.5051862528606,5365.6299,12239.0699247249,-1034291.5473488299,-3780.71191389676,-3780.71191389676,-1459.155248260017,0.0,47.5,-1460.5352590916748,-1523.457343246525,-1523.457343246525
328000.0,324000.0,404.59,,-642.656016906276,2.08057237387291,4173.2677,6692.000885258394,-1034263.3985843867,-3593.4099933303396,-3593.4099933303396,-1420.7973234114486,0.0,31.0,-1326.8150185143131,-1444.1225075795962,-1444.1225075795962
333000.0,324000.0,404.59,,-641.998113325581,2.26363977256513,2980.9055000000003,4221.671569944617,-1034246.2977048733,-3315.19303370457,-3315.19303370457,-1418.6054419915304,0.0,31.0,-1273.0497796684992,-1395.460022449354,-1395.460022449354
338000.0,324000.0,404.59,,-641.854041297101,7.4346953512158755,3577.0865999999996,-584.58807106567,-1034215.086373535,-3494.67968734418,-3494.67968734418,-1413.125738441735,0.0,31.0,-1301.531758888878,-1396.5716906445043,-1396.5716906445043
343000.0,324000.0,404.59,,-644.2126226947726,1.462214094321605,8346.5354,-6949.828678660029,-1034165.95638085,-1527.5711669045602,-1527.5711669045602,-1871.7696423405769,0.0,31.0,-1412.2609561754489,-1466.5593149537533,-1466.5593149537533
348000.0,324000.0,404.59,,-648.629133664205,2.7989677786306997,7750.354300000001,-12593.41629211195,-1034121.1339078951,-3275.34594711741,-3275.34594711741,-2622.8993393678657,0.0,31.0,-1605.2373715282126,-1618.4121212734208,-1618.4121212734208
353000.0,324000.0,404.59,,-653.1657476189705,3.4123746943891096,7154.1732,-16995.43984835395,-1034088.573062215,-4116.26440411951,-4116.26440411951,-2698.0123090705947,0.0,31.0,-1880.4610049471682,-1846.12717436021,-1846.12717436021
358000.0,324000.0,404.59,,-658.2133559712854,1.69567383728947,7750.3543,-21471.30908098585,-1034054.9396350649,-3734.0356443671353,-3734.0356443671353,-2773.1252787733233,0.0,31.0,-2237.931856432317,-2117.0701764633163,-2117.0701764633163
363000.0,342000.0,404.59,,-661.8567374276374,4.645635069981811,8346.5354,-25642.01367718735,-1034024.6338179,-6892.30126925762,-6892.30126925762,-2848.2382484760524,0.0,19.5,-2639.340098189235,-2395.7690648101257,-2395.7690648101257
368000.0,360000.0,404.59,,-666.2172874220475,2.410443531956405,5365.6299,-31341.8063855996,-1033977.002324305,-6626.146239969996,-6626.146239969996,-2998.4641878815105,0.0,8.0,-2927.1897715075156,-2646.7517766280243,-2646.7517766280243
373000.0,360000.0,404.59,,-669.691848342422,1.49958795265398,6259.9015500000005,-37300.7961592615,-1033927.551280565,-5533.28369117976,-5533.28369117976,-3073.577157584239,0.0,8.0,-3084.4542862563057,-2834.5462491443977,-2834.5462491443977
378000.0,360000.0,404.59,,-671.1353823670299,1.37480410547589,4769.4488,-40656.1060895274,-1033903.84582002,-4523.39892558977,-4523.39892558977,-3111.1336424356036,0.0,8.0,-3111.1336424356036,-2923.680419586632,-2923.680419586632
383000.0,360000.0,404.59,,-672.5789163916379,1.2500202582978,3278.99605,-44011.416019793294,-1033880.140359475,-3513.5141599997805,-3513.5141599997805,-3073.3450053745582,0.0,8.0,-3007.2278400454106,-2885.067196481185,-2885.067196481185
388000.0,360000.0,404.59,,-674.6349688259963,1.92419529324926,7750.3543,-53893.800301265095,-1033805.4421211267,-4910.131021930523,-4910.131021930523,-2934.7866694840586,0.0,8.0,-2772.736879085725,-2719.206666895102,-2719.206666895102
393000.0,360000.0,404.59,,-674.1715236154147,1.71918715048541,7750.3543,-56320.306652118,-1033783.0694771933,-5291.618489365217,-5291.618489365217,-2909.5942447766947,0.0,8.0,-2407.6607595565492,-2460.3118147391565,-2460.3118147391565
398000.0,372000.0,404.59,,-669.7077282081362,8.127126242337429,8942.7165,-62537.6126127447,-1033725.3309212034,-7704.4049476148775,-7704.4049476148775,-2783.6321212398775,0.0,13.333333333333332,-1932.026593991017,-2150.105791124049,-2150.105791124049
403000.0,384000.0,404.59,,-666.2325904313547,6.13092151116526,8942.7165,-65786.563220469,-1033695.1972647867,-4892.112630004054,-4892.112630004054,-2758.4396965325136,0.0,18.666666666666664,-1531.085173320634,-1830.3117471604776,-1830.3117471604776
408000.0,396000.0,404.59,,-657.3646411925374,1.759737392007195,5961.811,-72136.16007354755,-1033641.661574405,-2120.411865126195,-2120.411865126195,-2015.2631676652882,0.0,24.0,-1249.897500744957,-1542.652833959143,-1542.652833959143
413000.0,396000.0,404.59,,-646.9979117743305,1.6254370004239451,7154.1732,-77198.32952091565,-1033595.4157139449,-3557.07055648264,-3557.07055648264,-1259.4904264443808,0.0,24.0,-1088.4635762639841,-1328.8522026307435,-1328.8522026307435
418000.0,396000.0,404.59,,-635.7704775051229,1.5075246392350876,8048.44485,-81748.5512083637,-1033531.7470329325,-4687.546264451265,-4687.546264451265,-1114.3245820706293,0.0,24.0,-1046.7833998777164,-1227.2951521971233,-1227.2951521971233
423000.0,403200.0,404.59,,-624.4042053666684,2.037879183885146,8704.24406,-87295.8222021686,-1033487.078580428,-5052.244628696434,-5052.244628696434,-1175.6128593746948,0.0,23.2,-1124.8569715861533,-1244.7680633764537,-1244.7680633764537
428000.0,410400.0,404.59,,-616.4325286026228,2.670333105582902,8465.77162,-91503.37391598719,-1033460.096611976,-5098.843749788568,-5098.843749788568,-1193.123795747285,0.0,22.4,-1322.6842913892956,-1356.6621957890823,-1356.6621957890823
433000.0,417600.0,404.59,,-608.4608518385771,3.302787027280658,8227.29918,-95710.9256298058,-1033433.1146435239,-5145.442870880703,-5145.442870880703,-1210.6347321198753,0.0,21.6,-1635.922640396616,-1526.7882253472853,-1526.7882253472853
438000.0,424800.0,404.59,,-600.4891750745315,3.9352409489784135,7988.82674,-99918.4773436244,-1033406.132675072,-5192.0419919728365,-5192.0419919728365,-1228.1456684924653,0.0,20.8,-1921.262295220728,-1718.9568279633386,-1718.9568279633386
443000.0,432000.0,404.59,,-590.753658088836,2.4021553799864996,7750.354300000001,-106954.1938313055,-1033335.53513468,-4992.29272440164,-4992.29272440164,-1639.6526732483335,0.0,20.0,-2109.219753613202,-1896.978679549519,-1896.978679549519
448000.0,432000.0,404.59,,-589.9421688320297,5.087143672619737,7154.173200000001,-110184.405156816,-1033294.1686153,-6930.262817107892,-6930.262817107892,-2164.9807644260377,0.0,20.0,-2199.7950155740373,-2024.6644560181023,-2024.6644560181023
453000.0,432000.0,404.59,,-586.6792155932956,4.162682491891535,5365.6299,-117517.6162621725,-1033252.261088965,-5860.824218512151,-5860.824218512151,-2102.867448048454,0.0,20.0,-2192.9880811032353,-2066.548619763119,-2066.548619763119
458000.0,432000.0,404.59,,-582.356239512098,1.604040443537105,8346.5354,-121973.10428343099,-1033188.7828258451,-3804.66821272406,-3804.66821272406,-2018.1549222012068,0.0,20.0,-2088.7989502007945,-2011.0505870764975,-2011.0505870764975
463000.0,432000.0,404.59,,-574.5563569173205,1.0833612876405598,6557.9920999999995,-126722.88061151549,-1033104.172905795,-2547.61059558014,-2547.61059558014,-1933.4423963539598,0.0,20.0,-1887.2276228667163,-1871.8397038798412,-1871.8397038798412
468000.0,450000.0,404.59,,-560.2394304334109,1.0088134206914,2980.9055,-132547.77016379702,-1033078.708044025,-1429.88464347045,-1429.88464347045,-1848.7298705067124,0.0,39.0,-1588.2740991009996,-1676.254662016356,-1676.254662016356
473000.0,468000.0,404.59,,-552.639604718201,8.29155369182075,3577.0866,-135431.8947586045,-1033076.166112595,-3237.913940282765,-3237.913940282765,-1806.3736075830889,0.0,58.0,-1273.9544544332634,-1451.6341533292477,-1451.6341533292477
478000.0,468000.0,404.59,,-533.0867949808295,2.26691291324355,8346.5354,-142098.22988471948,-1033051.74828385,-821.963867124335,-821.963867124335,-1721.6610817358417,0.0,58.0,-1026.2847643931254,-1225.3168696617229,-1225.3168696617229
483000.0,468000.0,404.59,,-515.8955034796086,2.95524511125471,5961.811,-147411.49375360302,-1032978.25846202,-1752.0480956077151,-1752.0480956077151,-959.2483491106167,0.0,58.0,-845.2650289805865,-1024.6415028569875,-1024.6415028569875
488000.0,468000.0,404.59,,-502.55899356988255,21.0558326404781,7154.1732,-151773.010444301,-1033020.579507975,-4619.94384746142,-4619.94384746142,-866.6884622866153,0.0,58.0,-730.895248195646,-876.9467447582477,-876.9467447582477
493000.0,468000.0,404.59,,-484.8972981432695,19.790423793300018,4769.4488,-157405.815041978,-1032919.607097045,-5573.998046647101,-5573.998046647101,-1051.2405495003657,0.0,58.0,-683.1754220383043,-795.9019412871066,-795.9019412871066
498000.0,468000.0,404.59,,-471.37599001690603,2.043900760322855,7750.3543,-162096.6438324715,-1032825.2004026449,-3352.9533689897153,-3352.9533689897153,-1097.3785713038033,0.0,58.0,-702.105550508561,-780.0315327364029,-780.0315327364029
503000.0,486000.0,404.59,,-458.29954989962596,2.56043648335501,4173.2677,-167128.145511474,-1032774.55389737,-4165.775390445915,-4165.775390445915,-1143.5165931072409,0.0,65.0,-787.6856336064163,-824.8166175029559,-824.8166175029559
508000.0,504000.0,404.59,,-449.333689110626,8.16287825779155,5961.811,-172659.076603156,-1032735.7956312599,-5358.285278099885,-5358.285278099885,-1224.2581312632567,0.0,72.0,-931.0623130889036,-925.6460715018869,-925.6460715018869
513000.0,504000.0,404.59,,-447.3192159026005,13.68743928941865,6557.9921,-177136.3940535725,-1032692.2477901201,-4569.32458476786,-4569.32458476786,-1293.465163968413,0.0,72.0,-1113.9755375799039,-1077.9087706483172,-1077.9087706483172
518000.0,504000.0,404.59,,-453.26800435316704,2.03701409668829,7750.354300000001,-181214.734721422,-1032659.523064755,-1834.495971581425,-1834.495971581425,-1397.2757130261475,0.0,72.0,-1335.8719721892317,-1276.9935908573689,-1276.9935908573689
523000.0,504000.0,404.59,,-471.642875357895,240.83731416388156,7154.1732,-186859.31890947552,-1032577.113118495,-9329.99462854811,-9329.99462854811,-1596.1852483908956,0.0,72.0,-1596.751616916887,-1518.2894080441629,-1518.2894080441629
528000.0,504000.0,404.59,,-500.134393722269,2.3698808889263896,5365.6299,-191982.17507978098,-1032505.425710375,-2023.721679582675,-2023.721679582675,-2362.380289596973,0.0,72.0,-1896.6144717628704,-1798.660657830982,-1798.660657830982
533000.0,504000.0,404.59,,-515.8433888544259,1.9240385218928502,2980.9055,-195041.993871931,-1032496.7729531501,-2715.572875847755,-2715.572875847755,-2508.3222022076543,0.0,72.0,-2235.4605367271806,-2113.3726818013256,-2113.3726818013256
538000.0,504000.0,404.59,,-546.189501176146,11.16430032598495,8346.5354,-202283.425492663,-1032458.561627295,-8259.17968717901,-8259.17968717901,-2873.1769837343572,0.0,72.0,-2613.289811809819,-2438.697474066197,-2438.697474066197
543000.0,516000.0,404.59,,-552.2248836310383,8.23878311985163,7352.900233333334,-207356.82440229267,-1032393.3687420767,-7040.952473679573,-7040.952473679573,-2903.5815488615826,0.0,59.333333333333336,-3002.247681401964,-2748.8437238766887,-2748.8437238766887
548000.0,528000.0,404.59,,-557.1674818217597,5.50785155885566,5763.083966666667,-211880.42676944335,-1032341.7592863434,-5842.072916429466,-5842.072916429466,-2915.7433749124725,0.0,46.66666666666667,-3287.820725778462,-3018.020120483892,-3018.020120483892
553000.0,540000.0,404.59,,-562.442132845179,16.73402102644102,5961.811,-216753.435054485,-1032290.1404797251,-7264.5251461978405,-7264.5251461978405,-2982.6334181923685,0.0,34.0,-3457.629115779837,-3220.4353531388983,-3220.4353531388983
558000.0,540000.0,404.59,,-572.3996715110416,4.94514413103607,4769.4488,-223629.520169386,-1032255.53085339,-4643.92065410121,-4643.92065410121,-3511.6728514060883,0.0,34.0,-3511.6728514060887,-3330.298111092799,-3330.298111092799
563000.0,540000.0,404.59,,-575.2430914761068,5.58702540274782,4471.35825,-225319.84903336898,-1032243.6571838199,-4503.802856254505,-4503.802856254505,-3489.218971842005,0.0,34.0,-3449.9519326572176,-3326.4595195314887,-3326.4595195314887
568000.0,540000.0,404.59,,-588.5934931183077,5.892113438235727,3775.813633333333,-232273.555470068,-1032149.36381124,-4321.480631325933,-4321.480631325933,-2823.0872114408617,0.0,34.0,-3272.4663595332227,-3209.113936266113,-3209.113936266113
573000.0,540000.0,404.59,,-595.3810809760813,10.296288345420564,5763.083966666666,-235292.089630077,-1032108.74999885,-6043.817463948517,-6043.817463948517,-2808.1179583981398,0.0,34.0,-2979.2161320341056,-3001.4024036749984,-3001.4024036749984
578000.0,558000.0,404.59,,-612.448033287735,5.14130876578475,4173.2677,-241418.3793221045,-1032035.064786305,-4589.91357402496,-4589.91357402496,-2725.787066663167,0.0,44.0,-2583.7472261862044,-2731.5457051463527,-2731.5457051463527
583000.0,576000.0,404.59,,-631.8425169072735,7.7246305015105605,4173.2677,-246736.6047187225,-1031978.5921452199,-4798.59753397866,-4798.59753397866,-2007.262920612496,0.0,54.0,-2211.359920233152,-2427.76462406838,-2427.76462406838
588000.0,576000.0,404.59,,-661.1115671279671,2.2504443534357366,3378.3595666666665,-253296.18458160965,-1031914.4041454099,-3436.7356769295234,-3436.7356769295234,-1700.3932332366885,0.0,54.0,-1892.532660234212,-2118.2799438292873,-2118.2799438292873
593000.0,576000.0,404.59,,-669.968637436765,2.8737853167514533,3775.8136333333337,-255190.95813965434,-1031895.35766639,-3846.2804360299065,-3846.2804360299065,-1685.4239801939661,0.0,54.0,-1627.2654461893826,-1831.3124478172792,-1831.3124478172792
