Line,ANTOSTRAT_basement,bedmap2_bed,Distance,Mag_anom_draped_1000,Susc,Window_Width,x,y,Z_Dikes,Depth
404.59,,-745.115204258883,13712.1652998713,-25.4877497827901,,,322228.564188681,-1035897.02821489,,
404.59,,-746.100619788284,13831.4015198702,-25.3799222329551,,,322109.347080476,-1035894.91572836,,
404.59,,-747.082879579221,13950.637739869,-25.2628628007179,,,321990.141171191,-1035892.23880073,,
404.59,,-748.062700490846,14069.8739598679,-25.1354543680986,,,321870.944023855,-1035889.19043489,,
404.59,,-749.040972140361,14189.1101798668,-24.9965302640665,,,321751.75112298,-1035885.97694562,,
404.59,,-750.018675238101,14308.3463998657,-24.8460112884691,,,321632.557201265,-1035882.80191395,,
404.59,,-750.996657575849,14427.5826198646,-24.6847594055013,,,321513.358226407,-1035879.82510756,,
404.59,,-752.278920613899,14546.8188398634,-24.5134591868373,,,321394.153211656,-1035877.10031084,,
404.59,,-753.601727630972,14666.0550598623,-24.3321610628373,,,321274.943463761,-1035874.58956192,,
404.59,,-754.926408533425,14785.2912798612,-24.1406261779405,,,321155.730664973,-1035872.22686238,,
404.59,,-756.252649873002,14904.5274998601,-23.9387309017294,,,321036.515919164,-1035869.96456756,,
404.59,,-757.580354940457,15023.763719859,-23.7268366032941,,,320917.299409976,-1035867.79676322,,
404.59,,-758.909299072569,15142.9999398578,-23.5055621941179,,,320798.081936206,-1035865.68252714,,
404.59,,-760.239419404438,15262.2361598567,-23.2752661955065,,,320678.863657256,-1035863.61513005,,
404.59,,-761.571181538262,15381.4723798556,-23.0361638314522,,,320559.642159529,-1035861.74481212,,
404.59,,-763.050528855869,15500.7085998545,-22.7884635347599,,,320440.414966144,-1035860.27987306,,
404.59,,-764.676970310079,15619.9448198534,-22.5323407993957,,,320321.182441014,-1035859.34119817,,
404.59,,-766.304524547302,15739.1810398523,-22.2683485675486,,,320201.947364794,-1035858.82409742,,
404.59,,-767.932572458761,15858.4172598511,-21.9969913655864,,,320082.711606394,-1035858.49650172,,
404.59,,-769.560703732998,15977.65347985,-21.7175984793403,,,319963.475692389,-1035858.22687845,,
404.59,,-771.188985262411,16096.8896998489,-21.4292414330156,,,319844.239652911,-1035858.02119408,,
404.59,,-772.817494519467,16216.1259198478,-21.1311754493905,,,319725.003513345,-1035857.88647096,,
404.59,,-774.446272058669,16335.3621398467,-20.8231512983265,,,319605.767315855,-1035857.82071178,,
404.59,,-776.07520322254,16454.5983598455,-20.5051733107172,,,319486.531105531,-1035857.77271483,,
404.59,,-777.704734354846,16573.8345798444,-20.1770735867787,,,319367.294908222,-1035857.70126624,,
404.59,,-779.33404554844,16693.0707998433,-19.8388480980126,,,319248.058735736,-1035857.59623527,,
404.59,,-780.963078719574,16812.3070198422,-19.4907937705799,,,319128.822605589,-1035857.45175175,,
404.59,,-782.59158500127,16931.5432398411,-19.1331941971973,,,319009.586603012,-1035857.2312436,,
404.59,,-784.219013192581,17050.7794598399,-18.7659574325518,,,318890.351025951,-1035856.8557412,,
404.59,,-785.844805154401,17170.0156798388,-18.3885036278181,,,318771.116368691,-1035856.2572396,,
404.59,,-787.468680660057,17289.2518998377,-18.0001854060169,,,318651.883157546,-1035855.41882779,,
404.59,,-789.090372242625,17408.4881198366,-17.6008876752027,,,318532.6519954,-1035854.32789691,,
404.59,,-790.827592149546,17527.7243398355,-17.1907872300917,,,318413.423906106,-1035852.94479568,,
404.59,,-792.605556062159,17646.9605598343,-16.7696184079773,,,318294.200658356,-1035851.19310788,,
404.59,,-794.379152401132,17766.1967798332,-16.3368618985956,,,318174.983518647,-1035849.06330577,,
404.59,,-796.148562490799,17885.4329998321,-15.8925278449133,,,318055.772241252,-1035846.62520371,,
404.59,,-797.914580725633,18004.669219831,-15.4369874542609,,,317936.564831001,-1035844.00452183,,
404.59,,-799.677111746676,18123.9054398299,-14.9710397771504,,,317817.361308772,-1035841.21236614,,
404.59,,-801.435339527301,18243.1416598287,-14.49443707246,,,317698.163536475,-1035838.18462126,,
404.59,,-803.188602031988,18362.3778798276,-14.0074728097354,,,317578.973081032,-1035834.881825,,
404.59,,-805.057724753428,18481.6140998265,-13.5099496976618,,,317459.789846545,-1035831.32828661,,
404.59,,-807.161503197715,18600.8503198254,-13.0015132294869,,,317340.612093306,-1035827.59523008,,
404.59,,-809.264160133762,18720.0865398243,-12.4823883143077,,,317221.43769734,-1035823.75620665,,
404.59,,-811.366182051756,18839.3227598232,-11.9527859578666,,,317102.265243899,-1035819.85723194,,
404.59,,-813.467742115037,18958.558979822,-11.4129014202314,,,316983.094223721,-1035815.91467435,,
404.59,,-815.56869532691,19077.7951998209,-10.8626699645761,,,316863.925112072,-1035811.9149134,,
404.59,,-817.668996207172,19197.0314198198,-10.3021072093768,,,316744.758078432,-1035807.85371243,,
404.59,,-819.769681961369,19316.2676398187,-9.73122553956662,,,316625.589822566,-1035803.82867475,,
404.59,,-821.872635334616,19435.5038598176,-9.15024309181452,,,316506.414625491,-1035800.01746236,,
404.59,,-824.138497555053,19554.7400798164,-8.5594314766846,,,316387.227373973,-1035796.61002889,,
404.59,,-826.420102927661,19673.9762998153,-7.95905492789234,,,316268.026674222,-1035793.71304144,,
404.59,,-828.708012880473,19793.2125198142,-7.34927578443696,,,316148.814706897,-1035791.32101507,,
404.59,,-831.001464609138,19912.4487398131,-6.72993447677165,,,316029.594261069,-1035789.39565933,,
404.59,,-833.300019688083,20031.684959812,-6.10049843926637,,,315910.36728875,-1035787.92942267,,
404.59,,-835.603567423687,20150.9211798108,-5.46034688724165,,,315791.135363196,-1035786.95117362,,
404.59,,-837.912034728784,20270.1573998097,-4.80918793782637,,,315671.900253989,-1035786.49803227,,
404.59,,-840.224762681117,20389.3936198086,-4.14687800340498,,,315552.664199251,-1035786.54048725,,
404.59,,-842.55064429915,20508.6298398075,-3.47322430329677,,,315433.429000051,-1035787.00620318,,
404.59,,-844.88763513412,20627.8660598064,-2.78779274800711,,,315314.195898623,-1035787.85709397,,
404.59,,-847.228188246231,20747.1022798052,-2.09061470289496,,,315194.966044581,-1035789.08118267,,
404.59,,-849.572964643489,20866.3384998041,-1.38210993703857,,,315075.741250503,-1035790.72691761,,
404.59,,-851.922594800651,20985.574719803,-0.661761271222135,,,314956.523692286,-1035792.83510537,,
404.59,,-854.276892189378,21104.8109398019,0.0725020916717434,,,314837.31403474,-1035795.35179116,,
404.59,,-856.635122181367,21224.0471598008,0.822455239283581,,,314718.111065803,-1035798.16735922,,
404.59,,-858.996653622205,21343.2833797996,1.58597474036973,,,314598.913242759,-1035801.19271334,,
404.59,,-861.340812125104,21462.5195997985,2.36007195402101,,,314479.719688824,-1035804.38182517,,
404.59,,-863.58841585257,21581.7558197974,3.14346651906819,,,314360.529810436,-1035807.70550307,,
404.59,,-865.838760098858,21700.9920397963,3.93715988377048,,,314241.343209686,-1035811.14474123,,
404.59,,-868.091658086388,21820.2282597952,4.74242007491992,,,314122.159219503,-1035814.67338944,,
404.59,,-870.347128855975,21939.464479794,5.55883836863981,,,314002.977784507,-1035818.28728403,,
404.59,,-872.604769046136,22058.7006997929,6.38526952218034,,,313883.797620481,-1035821.94303404,,
404.59,,-874.863168780779,22177.9369197918,7.2216430871097,,,313764.614750308,-1035825.5088678,,
404.59,,-877.12054619929,22297.1731397907,8.06928165385029,,,313645.424922697,-1035828.83155693,,
404.59,,-879.375339347435,22416.4093597896,8.92979967524454,,,313526.225606476,-1035831.79112931,,
404.59,,-881.657257787964,22535.6455797884,9.80454710595967,,,313407.017243097,-1035834.36121001,,
404.59,,-883.945032138574,22654.8817997873,10.6945396525771,,,313287.801575664,-1035836.56785135,,
404.59,,-886.22999442758,22774.1180197862,11.5999308640143,,,313168.580000684,-1035838.42847054,,
404.59,,-888.512343517345,22893.3542397851,12.5197554418591,,,313049.354055269,-1035839.98788214,,
404.59,,-890.792593690914,23012.590459784,13.4526849872791,,,312930.125204581,-1035841.30911493,,
404.59,,-893.070932738144,23131.8266797829,14.3986072773292,,,312810.894246235,-1035842.42471743,,
404.59,,-895.346592352633,23251.0628997817,15.3590355897503,,,312691.66130614,-1035843.2969275,,
404.59,,-897.61744539755,23370.2991197806,16.3357472443228,,,312572.426366885,-1035843.79963075,,
404.59,,-899.926507363443,23489.5353397795,17.3294188398158,,,312453.190454158,-1035843.80692356,,
404.59,,-902.297933660668,23608.7715597784,18.3396775786996,,,312333.955579069,-1035843.29686419,,
404.59,,-904.66286195013,23728.0077797773,19.3660790252984,,,312214.723193312,-1035842.35736552,,
404.59,,-907.023841884038,23847.2439997761,20.408303225421,,,312095.49302973,-1035841.15786039,,
404.59,,-909.383759714646,23966.480219775,21.4656220354148,,,311976.263566579,-1035839.88853597,,
404.59,,-911.744479534179,24085.7164397739,22.5369323542808,,,311857.033562201,-1035838.67188411,,
404.59,,-914.106073881734,24204.9526597728,23.621651605286,,,311737.802977662,-1035837.51268518,,
404.59,,-916.467428353479,24324.1888797717,24.7200223638793,,,311618.57255023,-1035836.33770288,,
404.59,,-918.828176024646,24443.4250997705,25.8321920625742,,,311499.342372871,-1035835.13730173,,
404.59,,-921.150392458989,24562.6613197694,26.9575498163857,,,311380.111524378,-1035834.0073593,,
404.59,,-923.475791042449,24681.8975397683,28.0951397104573,,,311260.879032416,-1035833.07234197,,
404.59,,-925.80557139983,24801.1337597672,29.2441013087957,,,311141.644696908,-1035832.41859171,,
404.59,,-928.13960846764,24920.3699797661,30.4033020899723,,,311022.409127076,-1035832.04525474,,
404.59,,-930.476907272109,25039.6061997649,31.5709198620455,,,310903.173040855,-1035831.89126196,,
404.59,,-932.816387038244,25158.8424197638,32.7447384632778,,,310783.936835014,-1035831.88706411,,
404.59,,-935.156977405572,25278.0786397627,33.92269290233,,,310664.700640526,-1035831.96113709,,
404.59,,-937.49777696863,25397.3148597616,35.1030961439269,,,310545.464454661,-1035832.05135849,,
404.59,,-939.837985210567,25516.5510797605,36.2847648380659,,,310426.228247167,-1035832.10078538,,
404.59,,-942.176311356615,25635.7872997593,37.4670740698099,,,310306.992074516,-1035832.01500853,,
404.59,,-944.511020355717,25755.0235197582,38.6495051998025,,,310187.756416355,-1035831.66448588,,
404.59,,-946.842029374389,25874.2597397571,39.8306995202611,,,310068.521880308,-1035831.03701898,,
404.59,,-949.171225956146,25993.495959756,41.0081637792321,,,309949.28816452,-1035830.26500371,,
404.59,,-951.501383663415,26112.7321797549,42.1786445340447,,,309830.0540854,-1035829.55067379,,
404.59,,-953.833857209591,26231.9683997538,43.3382957690773,,,309710.819153363,-1035828.99730311,,
404.59,,-956.168377915476,26351.2046197526,44.4848136828834,,,309591.583638441,-1035828.58919112,,
404.59,,-958.42154938723,26470.4408397515,45.6168595114416,,,309472.347739391,-1035828.31442495,,
404.59,,-960.400342696399,26589.6770597504,46.733625527537,,,309353.111666612,-1035828.12862136,,
404.59,,-962.379827789195,26708.9132797493,47.8336933972512,,,309233.875516711,-1035828.00033329,,
404.59,,-964.359952766058,26828.1494997482,48.9152371718548,,,309114.639327,-1035827.92285655,,
404.59,,-966.34126184474,26947.385719747,49.9772592331142,,,308995.403116286,-1035827.93243266,,
404.59,,-968.323985862573,27066.6219397459,51.0200896744576,,,308876.166954077,-1035828.04096405,,
404.59,,-970.307308571808,27185.8581597448,52.0442907732964,,,308756.930824962,-1035828.18725613,,
404.59,,-972.289360282192,27305.0943797437,53.0498578872227,,,308637.694638515,-1035828.24250879,,
404.59,,-974.26912378942,27424.3305997426,54.0364828062328,,,308518.458483312,-1035828.14324494,,
404.59,,-976.14747451346,27543.5668197414,55.0041469930082,,,308399.22246334,-1035827.9284125,,
404.59,,-978.006902099358,27662.8030397403,55.9527801030541,,,308279.986509955,-1035827.67630802,,
404.59,,-979.866517124587,27782.0392597392,56.881537208274,,,308160.750517478,-1035827.44377118,,
404.59,,-981.727410900319,27901.2754797381,57.7894593422379,,,308041.514392966,-1035827.29834075,,
404.59,,-983.589699773588,28020.511699737,58.6768510850847,,,307922.278189279,-1035827.24341055,,
404.59,,-985.452663489005,28139.7479197358,59.5452461796574,,,307803.041970316,-1035827.23119514,,
404.59,,-987.314571008038,28258.9841397347,60.3960420229536,,,307683.805776239,-1035827.15589803,,
404.59,,-989.173465225783,28378.2203597336,61.2296780777364,,,307564.569828249,-1035826.90447621,,
404.59,,-991.011574576327,28497.4565797325,62.0473094563968,,,307445.334335901,-1035826.48899083,,
404.59,,-992.827062316217,28616.6927997314,62.848862847517,,,307326.09915353,-1035825.99155637,,
404.59,,-994.642645724153,28735.9290197302,63.6331647304619,,,307206.863924119,-1035825.50645955,,
404.59,,-996.459669983711,28855.1652397291,64.3986548482183,,,307087.628373935,-1035825.11040776,,
404.59,,-998.279082147836,28974.401459728,65.1443917023791,,,306968.39245203,-1035824.85552468,,
404.59,,-1000.10126344913,29093.6376797269,65.8709664388474,,,306849.156286092,-1035824.76064744,,
404.59,,-1001.92563881622,29212.8738997258,66.5799887091746,,,306729.920081205,-1035824.79039537,,
404.59,,-1003.75157091429,29332.1101197247,67.2731674315016,,,306610.683921288,-1035824.90674825,,
404.59,,-1005.56421284398,29451.3463397235,67.9514257109049,,,306491.447810095,-1035825.06720443,,
404.59,,-1007.19405852368,29570.5825597224,68.6150871696182,,,306372.211688175,-1035825.21900242,,
404.59,,-1008.82289260272,29689.8187797213,69.2646524813015,,,306252.975511334,-1035825.31585247,,
404.59,,-1010.44987118019,29809.0549997202,69.9009748605404,,,306133.739304859,-1035825.30883372,,
404.59,,-1012.07374390325,29928.2912197191,70.5248131948467,,,306014.503258889,-1035825.12463013,,
404.59,,-1013.69383042162,30047.5274397179,71.1365667729502,,,305895.26775918,-1035824.72081518,,
404.59,,-1015.31091138039,30166.7636597168,71.7363653386147,,,305776.032979753,-1035824.13813632,,
404.59,,-1016.92663049975,30285.9998797157,72.3241863122519,,,305656.798643231,-1035823.46838703,,
404.59,,-1018.54188069958,30405.2360997146,72.8993426608134,,,305537.564516494,-1035822.76192726,,
404.59,,-1020.15697970735,30524.4723197135,73.4610068583262,,,305418.330502241,-1035822.03668018,,
404.59,,-1021.77188717637,30643.7085397123,74.0089761875593,,,305299.096621167,-1035821.28985866,,
404.59,,-1023.3882168328,30762.9447597112,74.5436064847498,,,305179.862300013,-1035820.61720997,,
404.59,,-1025.00685056214,30882.1809797101,75.065520276446,,,305060.627325145,-1035820.07337646,,
404.59,,-1026.62824054543,31001.417199709,75.5746005728597,,,304941.391732307,-1035819.68867392,,
404.59,,-1028.25219096098,31120.6534197079,76.0705541430055,,,304822.155753338,-1035819.45479338,,
404.59,,-1029.87893254083,31239.8896397067,76.5538711793742,,,304702.919561491,-1035819.38944021,,
404.59,,-1031.50783703476,31359.1258597056,77.0248705119154,,,304583.683363408,-1035819.45750171,,
404.59,,-1033.02914823782,31478.3620797045,77.4832390901655,,,304464.447196959,-1035819.56759396,,
404.59,,-1034.29431685315,31597.5982997034,77.9286101042895,,,304345.210995342,-1035819.59337247,,
404.59,,-1035.55688121562,31716.8345197023,78.3612014640814,,,304225.974872103,-1035819.46118421,,
404.59,,-1036.81622398326,31836.0707397011,78.781872325275,,,304106.739116766,-1035819.14118497,,
404.59,,-1038.07156809421,31955.3069597,79.1910876537274,,,303987.504197558,-1035818.59593658,,
404.59,,-1039.32228851507,32074.5431796989,79.5880032937079,,,303868.270690026,-1035817.79893434,,
404.59,,-1040.56884528593,32193.7793996978,79.9703355401373,,,303749.038789308,-1035816.78684709,,
404.59,,-1041.81243253251,32313.0156196967,80.3361572689051,,,303629.808136724,-1035815.63539833,,
404.59,,-1043.05456424095,32432.2518396955,80.6852437093507,,,303510.577971482,-1035814.43384171,,
404.59,,-1044.26233857091,32551.4880596944,81.0181120359009,,,303391.347335791,-1035813.28066122,,
404.59,,-1045.46876448659,32670.7242796933,81.3342281075111,,,303272.11557005,-1035812.25372749,,
404.59,,-1046.678631014,32789.9604996922,81.6317865081472,,,303152.882268769,-1035811.42669501,,
404.59,,-1047.8920265563,32909.1967196911,81.9098769032817,,,303033.647720591,-1035810.80064098,,
