Line,_Plotflag,ANTOSTRAT_basement,ANTOSTRAT_basement_tracklines,bedmap2_bed,Calc_HGrad,Depth_sl,Depth_sl_cluster_750_5,Dike0_Cont1,Dip,Dist_Index,Distance,Elev_1000,FAG070,Mag_anom_draped_1000,Susc,Window_Width,x,y,Z_Both,Z_Contacts,Z_Dikes,Depth
650.0,,,,-223.438183101013,-0.0006623651715926,,,,,16455.0,3031.56578850935,1000.0,,-1279.00758660104,,,374054.118854687,-1089968.29613482,,,,
650.0,,,,-224.316886826206,0.0001473727170377,,,,,16456.0,3123.43141846418,1000.0,,-1279.03022719344,,,373962.269462182,-1089970.02328953,,,,
650.0,,,,-225.188843339501,0.0008183264289982,,,,,16457.0,3215.29704841901,1000.0,,-1278.98479467296,,,373870.416096299,-1089971.52397024,,,,
650.0,,,,-226.055977979171,0.0013550000730902,,,,,16458.0,3307.16267837384,1000.0,,-1278.88399231565,,,373778.560231924,-1089972.86290362,,,,
650.0,,,,-226.921590421107,0.0017623302992433,,,,,16459.0,3399.02830832867,1000.0,,-1278.73975905569,,,373686.703630888,-1089974.15078705,,,,
650.0,,,,-227.785969612602,0.0020519418176263,,,,,16460.0,3490.8939382835,1000.0,,-1278.56378596491,,,373594.846459497,-1089975.39731799,,,,
650.0,,,,-228.649571413494,0.002244156319648,,,,,16461.0,3582.75956823833,1000.0,,-1278.36574240498,,,373502.98893747,-1089976.61778256,,,,
650.0,,,,-230.67140345553,0.002345725428313,,,,,16462.0,3674.62519819316,1000.0,,-1278.15425419453,,,373411.131334963,-1089977.83220733,,,,
650.0,,,,-232.731679474286,0.0024129603989422,,,,,16463.0,3766.49082814798,1000.0,,-1277.93573032376,,,373319.273697033,-1089979.04394961,,,,
650.0,,,,-234.791660257506,0.0024570331443101,,,,,16464.0,3858.35645810281,1000.0,,-1277.7116154383,,,373227.416127055,-1089980.26082668,,,,
650.0,,,,-236.851764078894,0.002468638587743,,,,,16465.0,3950.22208805764,1000.0,,-1277.48529921622,,,373135.558820798,-1089981.49739563,,,,
650.0,,,,-238.911941709924,0.0024698292836546,,,,,16466.0,4042.08771801247,1000.0,,-1277.25840838727,,,373043.701762985,-1089982.75232293,,,,
650.0,,,,-240.972115469083,0.0024574473500251,,,,,16467.0,4133.9533479673,1000.0,,-1277.0320054812,,,372951.844925186,-1089984.02324509,,,,
650.0,,,,-243.03229265318,0.0024300408549606,,,,,16468.0,4225.81897792213,1000.0,,-1276.80738062977,,,372859.988318055,-1089985.31073182,,,,
650.0,,,,-245.092344718234,0.0023726623039692,,,,,16469.0,4317.68460787696,1000.0,,-1276.58648486335,,,372768.131884275,-1089986.61054691,,,,
650.0,,,,-247.152099184074,0.0022668244782835,,,,,16470.0,4409.55023783179,1000.0,,-1276.37289061595,,,372676.275541341,-1089987.91677254,,,,
650.0,,,,-249.211577422618,0.0020937882363796,,,,,16471.0,4501.41586778662,1000.0,,-1276.17194705183,,,372584.419302755,-1089989.23030469,,,,
650.0,,,,-251.34660516422,0.0018274057656526,,,,,16472.0,4593.28149774144,1000.0,,-1275.9910638814,,,372492.563348221,-1089990.56347118,,,,
650.0,,,,-254.337120058463,0.0014475053176283,,,,,16473.0,4685.14712769627,1000.0,,-1275.83975329958,,,372400.708062605,-1089991.94163886,,,,
650.0,,,,-257.324859382275,0.0009492954122833,,,,,16474.0,4777.0127576511,1000.0,,-1275.72877852757,,,372308.853923558,-1089993.39396859,,,,
650.0,,,,-260.30979111022,0.0003362396964803,,,,,16475.0,4868.87838760593,1000.0,,-1275.66888192621,,,372217.001240259,-1089994.93557854,,,,
650.0,,,,-263.291479589766,-0.0003768073220271,,,,,16476.0,4960.74401756076,1000.0,,-1275.67003095866,,,372125.150104051,-1089996.56693709,,,,
650.0,,,,-266.269425571436,-0.0011650265660136,,,,,16477.0,5052.60964751559,1000.0,,-1275.7404030157,,,372033.300558917,-1089998.28533989,,,,
650.0,,,,-269.243615471462,-0.0019830930978059,,,,,16478.0,5144.47527747042,1000.0,,-1275.88497349173,,,371941.453172902,-1090000.11514901,,,,
650.0,,,,-272.213950675911,-0.0027700383216142,,,,,16479.0,5236.34090742525,1000.0,,-1276.1037931435,,,371849.608701301,-1090002.08576968,,,,
650.0,,,,-275.179843947323,-0.0034642657265067,,,,,16480.0,5328.20653738008,1000.0,,-1276.39113481569,,,371757.767549994,-1090004.20567642,,,,
650.0,,,,-278.14044053099,-0.0039984066970646,,,,,16481.0,5420.0721673349,1000.0,,-1276.73539806533,,,371665.929743488,-1090006.46605555,,,,
650.0,,,,-281.094863360223,-0.0043128663673996,,,,,16482.0,5511.93779728973,1000.0,,-1277.11905821027,,,371574.095063263,-1090008.85026548,,,,
650.0,,,,-283.921324761813,-0.004358606878668,,,,,16483.0,5603.80342724456,1000.0,,-1277.5195397326,,,371482.262978892,-1090011.33258583,,,,
650.0,,,,-286.239274808653,-0.0041043502278626,,,,,16484.0,5695.66905719939,1000.0,,-1277.91066268109,,,371390.432624611,-1090013.87816597,,,,
650.0,,,,-288.556461962565,-0.0035488503053784,,,,,16485.0,5787.53468715422,1000.0,,-1278.26441512869,,,371298.602807738,-1090016.44306325,,,,
650.0,,,,-290.872633129582,-0.0026805391535162,,,,,16486.0,5879.40031710905,1000.0,,-1278.55307414564,,,371206.772750187,-1090018.99932939,,,,
650.0,,,,-293.18772966944,-0.0015548984520137,,,,,16487.0,5971.26594706388,1000.0,,-1278.74903926166,,,371114.942246156,-1090021.53950582,,,,
650.0,,,,-295.501773825192,-0.0002565726172178,,,,,16488.0,6063.13157701871,1000.0,,-1278.83346255989,,,371023.111343006,-1090024.06521145,,,,
650.0,,,,-297.814705245586,0.0011421060189604,,,,,16489.0,6154.99720697354,1000.0,,-1278.79307410449,,,370931.279814173,-1090026.56806079,,,,
650.0,,,,-300.126484786378,0.002528769429773,,,,,16490.0,6246.86283692836,1000.0,,-1278.62399955178,,,370839.447490791,-1090029.04157844,,,,
650.0,,,,-302.437386830798,0.0037794252857565,,,,,16491.0,6338.72846688319,1000.0,,-1278.33260520079,,,370747.615271405,-1090031.51896537,,,,
650.0,,,,-304.74777994601,0.0048366859555244,,,,,16492.0,6430.59409683802,1000.0,,-1277.93556861443,,,370655.784491333,-1090034.04907219,,,,
650.0,,,,-307.057772298708,0.0055757332593202,,,,,16493.0,6522.45972679285,1000.0,,-1277.45369358367,,,370563.955707982,-1090036.65057912,,,,
650.0,,,,-309.354629320173,0.0058556068688631,,,,,16494.0,6614.32535674768,1000.0,,-1276.92521372803,,,370472.129566321,-1090039.34365526,,,,
650.0,,,,-311.622247804082,0.0057072257623076,,,,,16495.0,6706.19098670251,1000.0,,-1276.39099172279,,,370380.30718426,-1090042.16182054,,,,
650.0,,,,-313.890494611655,0.0051239388994872,,,,,16496.0,6798.05661665734,1000.0,,-1275.88991826608,,,370288.489998483,-1090045.1441382,,,,
650.0,,,,-316.159682419011,0.0041134119965136,,,,,16497.0,6889.92224661217,1000.0,,-1275.462680671,,,370196.680166854,-1090048.3442271,,,,
650.0,,,,-318.4298264906,0.0027393070049583,,,,,16498.0,6981.787876567,1000.0,,-1275.14531442318,,,370104.878679988,-1090051.77520881,,,,
650.0,,,,-320.700276017275,0.0010701930150389,,,,,16499.0,7073.65350652183,1000.0,,-1274.96843250312,,,370013.082599731,-1090055.34886095,,,,
650.0,,,,-322.970333563104,-0.0007853881688788,,,,,16500.0,7165.51913647665,1000.0,,-1274.95429859331,,,369921.288104115,-1090058.96334387,,,,
650.0,,,,-325.239963680794,-0.0027083039749413,,,,,16501.0,7257.38476643148,1000.0,,-1275.11469915076,,,369829.495079811,-1090062.61495163,,,,
650.0,,,,-327.509378467591,-0.0045820265077054,,,,,16502.0,7349.25039638631,1000.0,,-1275.45046421554,,,369737.704994367,-1090066.33954641,,,,
650.0,,,,-329.778780029303,-0.0062822215259075,,,,,16503.0,7441.11602634114,1000.0,,-1275.95124046274,,,369645.919435778,-1090070.17384396,,,,
650.0,,,,-332.048040003892,-0.0076972409151494,,,,,16504.0,7532.98165629597,1000.0,,-1276.59600480555,,,369554.137828965,-1090074.10183255,,,,
650.0,,,,-334.241277680562,-0.0087322676554322,,,,,16505.0,7624.8472862508,1000.0,,-1277.35384992467,,,369462.356664041,-1090078.04030232,,,,
650.0,,,,-336.324918888536,-0.0093201519921422,,,,,16506.0,7716.71291620563,1000.0,,-1278.18659089606,,,369370.572002782,-1090081.89602091,,,,
650.0,,,,-338.406968353491,-0.0094256624579429,,,,,16507.0,7808.57854616046,1000.0,,-1279.05147316568,,,369278.781105046,-1090085.59969523,,,,
650.0,,,,-340.487104653573,-0.009037610143423,,,,,16508.0,7900.44417611528,1000.0,,-1279.90336809832,,,369186.981870737,-1090089.08962262,,,,
650.0,,,,-342.565107671246,-0.0081841684877872,,,,,16509.0,7992.30980607011,1000.0,,-1280.69777716781,,,369095.173137777,-1090092.3193088,,,,
650.0,,,,-344.641090957992,-0.0069153178483247,,,,,16510.0,8084.17543602494,1000.0,,-1281.3942507429,,,369003.355909601,-1090095.29873822,,,,
650.0,,,,-346.7156350223,-0.0052899736911058,,,,,16511.0,8176.04106597977,1000.0,,-1281.95744099405,,,368911.533633033,-1090098.12032162,,,,
650.0,,,,-348.789605706025,-0.0033932439982891,,,,,16512.0,8267.9066959346,1000.0,,-1282.35790950474,,,368819.711044737,-1090100.9318807,,,,
650.0,,,,-350.863823804729,-0.0013439862523227,,,,,16513.0,8359.77232588943,1000.0,,-1282.57616881801,,,368727.892883008,-1090103.88271499,,,,
650.0,,,,-352.938658724725,0.0007605645805597,,,,,16514.0,8451.63795584426,1000.0,,-1282.60312907653,,,368636.081934112,-1090107.04990563,,,,
650.0,,,,-355.013847068235,0.0028382234741002,,,,,16515.0,8543.50358579909,1000.0,,-1282.43723090021,,,368544.277288589,-1090110.3961059,,,,
650.0,,,,-357.041171249868,0.0047887731343507,,,,,16516.0,8635.36921575392,1000.0,,-1282.08552982304,,,368452.4758538,-1090113.8297964,,,,
650.0,,,,-359.023488339228,0.0065331915393471,,,,,16517.0,8727.23484570874,1000.0,,-1281.56370675148,,,368360.674870291,-1090117.27555666,,,,
650.0,,,,-361.004965304188,0.0080173891037702,,,,,16518.0,8819.10047566357,1000.0,,-1280.89323273279,,,368268.872323887,-1090120.67924787,,,,
650.0,,,,-362.985319543225,0.0092098480090498,,,,,16519.0,8910.9661056184,1000.0,,-1280.09963381224,,,368177.066061888,-1090123.98055131,,,,
650.0,,,,-364.964246757344,0.0101113598793745,,,,,16520.0,9002.83173557323,1000.0,,-1279.20992875672,,,368085.253832511,-1090127.11086909,,,,
650.0,,,,-366.941652518747,0.010718384757638,,,,,16521.0,9094.69736552806,1000.0,,-1278.25083943823,,,367993.435013256,-1090130.04183765,,,,
650.0,,,,-368.917705894521,0.0110283177345991,,,,,16522.0,9186.56299548289,1000.0,,-1277.24974444566,,,367901.610806198,-1090132.79953906,,,,
650.0,,,,-370.892692443129,0.0111229233443737,,,,,16523.0,9278.42862543772,1000.0,,-1276.23117347488,,,367809.783036012,-1090135.43648502,,,,
650.0,,,,-372.86688379085,0.0109807047992945,,,,,16524.0,9370.29425539255,1000.0,,-1275.21343390011,,,367717.953334484,-1090138.00542034,,,,
650.0,,,,-374.840373286595,0.0106975547969341,,,,,16525.0,9462.15988534738,1000.0,,-1274.21806403264,,,367626.122216679,-1090140.52317278,,,,
650.0,,,,-376.813140672537,0.0103618856519461,,,,,16526.0,9554.0255153022,1000.0,,-1273.24946398006,,,367534.289502931,-1090142.98210196,,,,
650.0,,,,-378.727739794884,0.0099506862461566,,,,,16527.0,9645.89114525703,1000.0,,-1272.31650658416,,,367442.455727436,-1090145.40110883,,,,
650.0,,,,-380.607516482947,0.0095433099195361,,,,,16528.0,9737.75677521186,1000.0,,-1271.4211245334,,,367350.621406103,-1090147.79928477,,,,
650.0,,,,-382.486712556776,0.0091603025794029,,,,,16529.0,9829.62240516669,1000.0,,-1270.56234175518,,,367258.786217118,-1090150.16400907,,,,
650.0,,,,-384.36533802878,0.0088274665176868,,,,,16530.0,9921.48803512152,1000.0,,-1269.73658744579,,,367166.950179741,-1090152.49554033,,,,
650.0,,,,-386.243352649043,0.0085605848580598,,,,,16531.0,10013.3536650763,1000.0,,-1268.93843833279,,,367075.113001479,-1090154.78168468,,,,
650.0,,,,-388.120721299324,0.0083624189719557,,,,,16532.0,10105.2192950312,1000.0,,-1268.16166185485,,,366983.274413397,-1090157.01050359,,,,
650.0,,,,-389.997502003589,0.008230036124587,,,,,16533.0,10197.084924986,1000.0,,-1267.39999682889,,,366891.434714727,-1090159.19309621,,,,
650.0,,,,-391.873771690747,0.0081564644351601,,,,,16534.0,10288.9505549408,1000.0,,-1266.64775912176,,,366799.594327939,-1090161.34654032,,,,
650.0,,,,-393.749471552438,0.0081286905333399,,,,,16535.0,10380.8161848957,1000.0,,-1265.8999756389,,,366707.752848047,-1090163.4528375,,,,
650.0,,,,-395.624406908654,0.0081260157749056,,,,,16536.0,10472.6818148505,1000.0,,-1265.15345653559,,,366615.909040058,-1090165.45492184,,,,
650.0,,,,-397.498462954116,0.0081246113404631,,,,,16537.0,10564.5474448053,1000.0,,-1264.40697009104,,,366524.062217709,-1090167.31330408,,,,
650.0,,,,-399.281512682443,0.0081129819154739,,,,,16538.0,10656.4130747602,1000.0,,-1263.66096677142,,,366432.212917282,-1090169.04489987,,,,
650.0,,,,-401.032163326556,0.0080731902271509,,,,,16539.0,10748.278704715,1000.0,,-1262.91723864534,,,366340.361928449,-1090170.68468144,,,,
650.0,,,,-402.782672493038,0.0079928394407033,,,,,16540.0,10840.1443346698,1000.0,,-1262.17892642807,,,366248.510246511,-1090172.28541657,,,,
650.0,,,,-404.533211713064,0.0078637078404426,,,,,16541.0,10932.0099646246,1000.0,,-1261.45019903664,,,366156.658708122,-1090173.89439814,,,,
650.0,,,,-406.283844443534,0.0076792603358626,,,,,16542.0,11023.8755945795,1000.0,,-1260.73586077353,,,366064.807624978,-1090175.52913164,,,,
650.0,,,,-408.034554349443,0.0074419658631086,,,,,16543.0,11115.7412245343,1000.0,,-1260.04084755415,,,365972.956922532,-1090177.18513747,,,,
650.0,,,,-409.785296035578,0.0071564391255378,,,,,16544.0,11207.6068544891,1000.0,,-1259.36995461584,,,365881.106377888,-1090178.84989266,,,,
650.0,,,,-411.536028294798,0.006829674821347,,,,,16545.0,11299.472484444,1000.0,,-1258.72728192956,,,365789.255785565,-1090180.51201484,,,,
650.0,,,,-413.286736675332,0.0064729182049632,,,,,16546.0,11391.3381143988,1000.0,,-1258.11608366845,,,365697.405073636,-1090182.16751293,,,,
650.0,,,,-415.037416423615,0.0060979882255196,,,,,16547.0,11483.2037443536,1000.0,,-1257.53854123869,,,365605.554219083,-1090183.81507735,,,,
650.0,,,,-416.788040081269,0.0057141189463436,,,,,16548.0,11575.0693743084,1000.0,,-1256.99599439658,,,365513.703088166,-1090185.44713921,,,,
650.0,,,,-418.460434608784,0.0053363339975476,,,,,16549.0,11666.9350042633,1000.0,,-1256.48858304379,,,365421.851572401,-1090187.05738251,,,,
650.0,,,,-420.119081247066,0.0049830432981252,,,,,16550.0,11758.8006342181,1000.0,,-1256.01476217316,,,365329.9998424,-1090188.65539891,,,,
650.0,,,,-421.777776995838,0.0046612084843218,,,,,16551.0,11850.6662641729,1000.0,,-1255.57204764862,,,365238.148348161,-1090190.2668541,,,,
650.0,,,,-423.436517821819,0.0043684402480721,,,,,16552.0,11942.5318941278,1000.0,,-1255.15743519748,,,365146.297070095,-1090191.89064122,,,,
650.0,,,,-425.095172905956,0.0041153086349368,,,,,16553.0,12034.3975240826,1000.0,,-1254.76820111595,,,365054.44538219,-1090193.49091159,,,,
650.0,,,,-426.753667552136,0.0038978112861514,,,,,16554.0,12126.2631540374,1000.0,,-1254.40027743254,,,364962.592939169,-1090195.04725204,,,,
650.0,,,,-428.411998438233,0.0037054265849292,,,,,16555.0,12218.1287839922,1000.0,,-1254.05131095969,,,364870.739749559,-1090196.55886401,,,,
