Distance,Distance_36k,x,y,Line,bedmap2_bed,Susc,Window_Width,Depth,data/results/rosetta_lindeque_basement_g80kfilt.nc,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip
533000.0,504000.0,-154458.457924,-1090676.1385533335,650.0,-569.915121939,2.72200314119,7502.359779266668,-4731.440755019999,-2342.7787646966667,-4731.440755019999,-2960.1790558482244,0.0,183.0,-2966.2653022972363,-2885.7496095177776,-2885.7496095177776
538000.0,504000.0,-160870.4289185,-1090621.152075,650.0,-569.956389356,53.31873493475,22966.40748745,-6401.65014623,-2342.62332609,-6401.65014623,-2941.2303367734885,0.0,183.0,-2821.2712572643595,-2808.5099527437433,-2808.5099527437433
543000.0,540000.0,-165234.6865985,-1090578.37558,650.0,-570.381887632,9.576106126895,4133.95334775,-3528.1762693749997,-2366.15962871,-3528.1762693749997,-2185.510834851665,0.0,94.0,-2612.0397664150873,-2687.0044867784013,-2687.0044867784013
548000.0,540000.0,-171485.42335350002,-1090521.292115,650.0,-572.4843338275,4.484991181634999,6430.594096499999,-4268.60681134,-2431.96849494,-4268.60681134,-2165.4474852431213,0.0,94.0,-2425.50618917627,-2540.813247528699,-2540.813247528699
553000.0,540000.0,-178774.40937725,-1090452.60893,650.0,-577.0241179242499,10.7450121041575,12861.188193012502,-6268.3090817775,-2541.0256800650004,-6268.3090817775,-2152.071918837425,0.0,94.0,-2271.0689427832413,-2389.5162709015854,-2389.5162709015854
558000.0,540000.0,-181826.17404950003,-1090423.3668,650.0,-578.9577262094999,12.264355103505,16995.141540775003,-5414.765624775,-2588.09049725,-5414.765624775,-2148.7280272360013,0.0,94.0,-2148.7280272360013,-2252.693592804007,-2252.693592804007
563000.0,540000.0,-184877.93872175002,-1090394.1246699998,650.0,-580.89133449475,13.783698102852501,21129.094888537504,-4561.2221677725,-2635.155314435,-4561.2221677725,-2147.9581223447276,0.0,94.0,-2058.4834425345516,-2146.400842679662,-2146.400842679662
568000.0,540000.0,-190951.69764600002,-1090333.7267550002,650.0,-584.353892205,9.486743620655,4133.95334775,-4105.456054515,-2712.0205285700004,-4105.456054515,-2131.020214736701,0.0,94.0,-2000.3351886788905,-2071.338609934824,-2071.338609934824
573000.0,540000.0,-195835.085776,-1090285.993415,650.0,-587.234655362,40.5973630621,15617.157091550001,-7251.062255575,-2724.721646965,-7251.062255575,-2032.4723886536399,0.0,94.0,-1974.283265669019,-2018.6323065400895,-2018.6323065400895
578000.0,576000.0,-200759.9475205,-1090238.35846,650.0,-590.1552622815,2.786921286675,9186.562995,-1957.88000478,-2678.69660165,-1957.88000478,-2004.755812567779,0.0,202.0,-1975.1327927072382,-1977.4592641669221,-1977.4592641669221
583000.0,576000.0,-205788.81879649998,-1090187.971195,650.0,-593.8682515645,48.9483916549,19751.11043925,-6442.517577865,-2559.0870824350004,-6442.517577865,-1935.4643723531267,0.0,202.0,-1954.8311224148374,-1936.9968144867817,-1936.9968144867817
588000.0,576000.0,-210879.7093105,-1090142.7899600002,650.0,-595.8863197114999,48.65566661125,20210.438588949997,-7631.587402045,-2364.737232875,-7631.587402045,-1836.9165462700653,0.0,202.0,-1901.6897729969949,-1886.4222891711306,-1886.4222891711306
593000.0,576000.0,-215546.158053,-1090099.255975,650.0,-595.8840971055,20.0738695869,16535.813391,-6411.56909154,-2138.0706712049996,-6411.56909154,-1806.1203506191086,0.0,202.0,-1815.7087444537103,-1814.91301989143,-1814.91301989143
598000.0,576000.0,-221212.152101,-1090039.66005,650.0,-596.3880571090001,91.3815752016,22047.751188000002,-12695.654784675,-1840.5146146,-12695.654784675,-1714.1867332602644,0.0,202.0,-1696.888036784984,-1712.5121517854247,-1712.5121517854247
603000.0,576000.0,-225622.198439,-1089998.1918,650.0,-596.999633487,19.74761033995,17454.469690525002,-9031.91699184,-1615.173359685,-9031.91699184,-1688.8019825266638,0.0,202.0,-1545.227649990816,-1577.5080344685414,-1577.5080344685414
608000.0,576000.0,-230992.61884900002,-1089955.27159,650.0,-599.402376147,6.19289413806,23885.06378695,-5325.807128689999,-1388.66181417,-5325.807128689999,-1536.4934781250595,0.0,202.0,-1360.7275840712066,-1417.9392850359457,-1417.9392850359457
613000.0,612000.0,-235797.2949635,-1089911.803655,650.0,-602.5196068765,2.158067829985,16535.81339105,-3407.00549301,-1242.27197344,-3407.00549301,-1223.4148857439836,0.0,112.0,-1144.8064185135372,-1245.6273992158224,-1245.6273992158224
618000.0,612000.0,-240824.46478749998,-1089863.1488299998,650.0,-607.034070376,23.374640901635,20210.438589,-8266.508544594999,-1146.73605187,-8266.508544594999,-1096.4911320759802,0.0,112.0,-944.2772764014202,-1072.3938727363561,-1072.3938727363561
623000.0,612000.0,-244832.2264625,-1089825.74406,650.0,-611.9845696455,2.34640758769,16076.4852412,-2606.5233153050003,-1110.722057575,-2606.5233153050003,-1071.1063813423793,0.0,112.0,-781.83742953297,-910.060201325732,-910.060201325732
628000.0,612000.0,-250869.353561,-1089771.33174,650.0,-617.394720595,11.93412642342,11942.531893525002,-3644.091796715,-1093.694300595,-3644.091796715,-1045.721630608779,0.0,112.0,-657.4868779081867,-770.4478807121342,-770.4478807121342
633000.0,612000.0,-255952.3832935,-1089718.250165,650.0,-621.9398485419999,24.798948549564997,19291.78228945,-6711.174194055,-1110.275782135,-6711.174194055,-638.131135006518,0.0,112.0,-571.2256215270704,-665.1419767091844,-665.1419767091844
638000.0,612000.0,-262220.8541,-1089659.7929533334,650.0,-623.2920314863334,6.4306989062966675,15770.266474783333,-4505.714843556666,-1141.2142486500002,-4505.714843556666,-645.4149050811191,0.0,112.0,-523.0536603896209,-597.9253679499016,-623.2920314863334
643000.0,612000.0,-265221.865667,-1089634.1937066666,650.0,-623.7292969716667,3.8477424639133337,9033.453611766667,-2949.207519393333,-1155.3743987,-2949.207519393333,-645.7702109384168,0.0,112.0,-512.9709944958383,-565.7848179097116,-623.7292969716667
648000.0,630000.0,-270484.07265550003,-1089585.842995,650.0,-621.6241032205,15.817876800025,10564.547444275,-6312.734740945,-1173.16526374,-6312.734740945,-648.7903107254465,0.0,167.0,-540.9776238457227,-562.6938535394669,-621.6241032205
653000.0,648000.0,-274559.29587699997,-1089544.4654350001,650.0,-613.135569839,2.7126448731399995,15617.157091525,-1980.918456925,-1174.139056945,-1980.918456925,-649.8562282973394,0.0,222.0,-588.9941292918305,-582.6260017900194,-613.135569839
658000.0,648000.0,-280926.27665699995,-1089487.05756,650.0,-582.8499817490001,6.332274956365,14698.500792025,-2673.69091784,-1155.60137868,-2673.69091784,-659.449486444375,0.0,222.0,-638.9410916867179,-619.5547896122213,-619.5547896122213
663000.0,648000.0,-285823.53457250004,-1089435.5457000001,650.0,-544.7360076345,7.85676507564,11942.53189345,-1495.52465812,-1127.006472055,-1495.52465812,-690.3610960292679,0.0,222.0,-690.8185110303853,-667.4537439569247,-667.4537439569247
668000.0,648000.0,-290982.009898,-1089379.62623,650.0,-511.1314948015,31.1100157925,15617.157091550001,-4967.03466776,-1090.40020147,-4967.03466776,-763.0968134137411,0.0,222.0,-744.6263873228323,-720.2963917749818,-720.2963917749818
673000.0,648000.0,-295932.46733250003,-1089343.3679,650.0,-488.890773829,10.358853430724999,8267.9066955,-3750.832153155,-1054.1271036,-3750.832153155,-795.2769985671339,0.0,222.0,-800.3647205640591,-775.0694965418188,-775.0694965418188
678000.0,648000.0,-300765.54401199997,-1089303.06513,650.0,-467.3710474145,14.078520073149999,15617.1570915,-3342.690429535,-1019.93610916,-3342.690429535,-891.8175540273126,0.0,222.0,-858.0335107540657,-830.6331760545045,-830.6331760545045
683000.0,666000.0,-306308.70296300005,-1089251.1483550002,650.0,-442.6387408495,4.182574118425,15157.82894175,-2720.5999754599998,-984.4400311884999,-2720.5999754599998,-995.5092617438007,0.0,141.5,-917.6327578928522,-883.496541066563,-883.496541066563
688000.0,684000.0,-311189.6959865,-1089198.742385,650.0,-422.1071985745,6.147000327275,14698.500791999999,-7421.514648125,-955.935033087,-7421.514648125,-1000.8726259360328,0.0,61.0,-972.3231687628324,-930.0974596938349,-930.0974596938349
693000.0,684000.0,-315825.645978,-1089153.0562266666,650.0,-408.55580731733335,1.40944604044,8421.016078783334,-4241.060872213333,-933.9911028893333,-4241.060872213333,-1004.1502373868414,0.0,61.0,-1007.9987011027363,-966.8738000521612,-966.8738000521612
698000.0,684000.0,-319440.177735,-1089117.4830833334,650.0,-399.07604497266664,1.6088694050799999,5358.828413766667,-2723.6974282566666,-917.5057202916666,-2723.6974282566666,-1004.7461667415339,0.0,61.0,-1024.2318990864642,-990.2634302573825,-990.2634302573825
703000.0,684000.0,-326620.1247465,-1089043.3116950002,650.0,-385.81276713750003,1.491553395915,7349.250395975,-1850.48352041,-886.8560776125,-1850.48352041,-1064.409337427529,0.0,61.0,-1021.022762714017,-996.7042184253396,-996.7042184253396
708000.0,684000.0,-331128.06548550003,-1088993.5070250002,650.0,-412.85792188150003,13.44932667432,12861.188193,-6421.64514137,-869.2040313504999,-6421.64514137,-1212.6910359134329,0.0,61.0,-998.3712919853936,-983.7739148748042,-983.7739148748042
713000.0,684000.0,-335621.7905185,-1088946.91829,650.0,-361.4497825785,9.47802629665,14239.17264225,-6813.68334934,-851.3580865885001,-6813.68334934,-1492.778688609029,0.0,61.0,-956.2774869005946,-951.401276968093,-951.401276968093
718000.0,684000.0,-340772.8400815,-1088910.8004649999,650.0,-300.8140857935,1.849819217025,23425.73563725,-2532.4178465595,-830.456543517,-2532.4178465595,-1690.4876199235673,0.0,61.0,-894.7413474596199,-899.5863047052062,-899.5863047052062
723000.0,720000.0,-351254.18280375,-1088808.0408012501,650.0,-254.48286928925,4.37527721355,6545.426133937501,-3670.40875227875,-815.026321246125,-3670.40875227875,-1867.6018708928414,0.0,7.0,-813.7628736624695,-828.3289980861438,-828.3289980861438
728000.0,720000.0,-357098.2096965,-1088746.1251025,650.0,-256.14613025250003,4.1145121197300005,6200.930021625,-3320.9952391075003,-818.2520009362499,-3320.9952391075003,-1871.7208069618941,0.0,7.0,-713.3420655091433,-737.6293571109055,-737.6293571109055
733000.0,720000.0,-362942.23658925,-1088684.20940375,650.0,-257.80939121575,3.85374702591,5856.4339093125,-2971.58172593625,-821.477680626375,-2971.58172593625,-1875.8397430309471,0.0,7.0,-593.4789229996416,-633.6540538814572,-633.6540538814572
738000.0,720000.0,-368786.263482,-1088622.293705,650.0,-259.472652179,3.5929819320900003,5511.9377970000005,-2622.168212765,-824.7033603165,-2622.168212765,-1879.9586791,0.0,7.0,-454.1734461339641,-528.7364326017306,-528.7364326017306
743000.0,725142.8571428572,-372125.70742071426,-1088586.9133057143,650.0,-260.42308701514287,3.4439733070500003,5315.082875678572,-2422.5033480957145,-826.5466058537144,-2422.5033480957145,-1876.1794432602862,0.0,39.57142857142857,-332.42566752390525,-435.20983747565674,-435.20983747565674
748000.0,730285.7142857143,-375465.15135942854,-1088551.5329064287,650.0,-261.3735218512857,3.2949646820100003,5118.227954357143,-2222.838483426429,-828.3898513909286,-2222.838483426429,-1872.4002074205728,0.0,72.14285714285714,-265.2356197812595,-365.4076127071674,-365.4076127071674
753000.0,735428.5714285715,-378804.5952981428,-1088516.1525071429,650.0,-262.32395668742856,3.1459560569700002,4921.373033035715,-2023.173618757143,-830.2330969281429,-2023.173618757143,-1868.620971580859,0.0,104.71428571428571,-252.60330290602684,-331.66310250019393,-331.66310250019393
758000.0,740571.4285714285,-382144.03923685715,-1088480.7721078573,650.0,-263.27439152357147,2.9969474319300002,4724.518111714286,-1823.5087540878571,-832.0763424653571,-1823.5087540878571,-1864.8417357411456,0.0,137.28571428571428,-294.5287168982072,-346.3096510586677,-346.3096510586677
763000.0,745714.2857142857,-385483.4831755714,-1088445.3917085715,650.0,-264.2248263597143,2.8479388068900002,4527.663190392857,-1623.8438894185715,-833.9195880025715,-1623.8438894185715,-1861.062499901432,0.0,169.85714285714283,-391.0118617578006,-415.5139304845547,-415.5139304845547
768000.0,750857.1428571428,-388822.9271142857,-1088410.0113092859,650.0,-265.17526119585716,2.69893018185,4330.808269071429,-1424.1790247492859,-835.7628335397857,-1424.1790247492859,-1857.2832640617185,0.0,202.42857142857142,-542.0527374848072,-539.2759407778545,-539.2759407778545
773000.0,756000.0,-395774.089855,-1088322.705,650.0,-355.2314767925,7.443925328320001,5971.26594675,-1558.3432616300001,-892.5353176525,-1558.3432616300001,-1522.8208922470658,0.0,235.0,-747.6513440792266,-717.5956819385677,-717.5956819385677
778000.0,756000.0,-400989.766349,-1088254.697095,650.0,-462.899676014,63.97864786777,12861.188193,-5158.7795408004995,-995.5983947865,-5158.7795408004995,-1174.695239968797,0.0,235.0,-1007.8076815410591,-950.4731539666936,-950.4731539666936
783000.0,756000.0,-405686.628775,-1088205.5366099998,650.0,-521.878076603,479.45214030450006,18832.45413975,-14337.34960885,-1112.96980859,-14337.34960885,-1299.5535743805885,0.0,235.0,-1322.521749870305,-1237.4291532701623,-1237.4291532701623
788000.0,756000.0,-410773.33681450004,-1088136.0170399998,650.0,-571.2270985015,18.91822895025,12861.188193025,-3678.59728988,-1267.1131434449999,-3678.59728988,-1722.1510139281904,0.0,235.0,-1691.7935490669636,-1562.170757718575,-1562.170757718575
793000.0,792000.0,-416646.1333525,-1088041.3611400002,650.0,-614.090099907,17.675455593895002,5052.60964725,-4834.105224405001,-1479.5004651,-4834.105224405001,-2672.9952529102948,0.0,110.0,-2112.747857578612,-1900.7377877084052,-1900.7377877084052
798000.0,792000.0,-419549.630005,-1087994.5219049999,650.0,-626.6668382015,26.190828380844998,14698.500792025001,-10435.419433219999,-1596.8208508550001,-10435.419433219999,-2682.59974017274,0.0,110.0,-2490.5023641752837,-2229.1700636361256,-2229.1700636361256
803000.0,792000.0,-425795.78742099996,-1088140.80677,650.0,-662.2415708660001,2.28114720566,12861.188193,-3589.915527185,-1867.54949451,-3589.915527185,-2807.4580745845315,0.0,110.0,-2779.0535240182066,-2523.5074058982086,-2523.5074058982086
808000.0,792000.0,-430044.5584635,-1088349.0598825,650.0,-693.62688659275,4.5959392662775,11253.539668862499,-4675.890136525,-2057.5912242475,-4675.890136525,-3028.361281620778,0.0,110.0,-2978.4013371073806,-2759.7896348911286,-2759.7896348911286
813000.0,792000.0,-435813.010785,-1088627.849425,650.0,-727.744404426,8.154642434115,16995.141540800003,-7159.271972375,-2308.7365714899997,-7159.271972375,-3012.8389635469975,0.0,110.0,-3088.5458034428066,-2914.5357746034283,-2914.5357746034283
818000.0,792000.0,-442569.84483149997,-1088959.37286,650.0,-750.0757013585,35.107475999505,20210.438589,-13482.86035106,-2551.2601344100003,-13482.86035106,-2863.7921777103074,0.0,110.0,-3109.486923024482,-2980.0785675619795,-2980.0785675619795
823000.0,792000.0,-445626.79509150004,-1089109.22571,650.0,-757.0811777255,31.125536959215,16535.813390975,-11184.72241169,-2644.8860560000003,-11184.72241169,-2859.275608442529,0.0,110.0,-3041.2246958524106,-2965.9507585747856,-2965.9507585747856
828000.0,810000.0,-450779.1624705,-1089361.26821,650.0,-764.3325888444999,1.65763736649,12401.860043274999,-3721.964599445,-2753.23810013,-3721.964599445,-2710.228822605839,0.0,137.5,-2883.7591219265896,-2891.217837257856,-2891.217837257856
833000.0,828000.0,-455525.8132375,-1089598.85546,650.0,-766.0542763225,1.6062281813650001,21129.0948885,-3357.999023285,-2801.452051565,-3357.999023285,-2565.6986060369272,0.0,165.0,-2694.2866700950453,-2774.9452932271984,-2774.9452932271984
838000.0,828000.0,-460802.545393,-1089860.562645,650.0,-764.946749077,34.33586931675,22966.4074875,-13373.14648385,-2801.518509585,-13373.14648385,-2516.016344091364,0.0,165.0,-2530.0038092058016,-2636.1986160988213,-2636.1986160988213
843000.0,828000.0,-465768.26480450004,-1090107.2344900002,650.0,-761.175389634,1.874098098145,11942.531893525,-2931.64184557,-2749.76542943,-2931.64184557,-2448.267805074687,0.0,165.0,-2390.9105392588604,-2494.043295488733,-2494.043295488733
848000.0,828000.0,-470893.4990805,-1090352.4986,650.0,-753.544323847,11.003547865909999,12861.188192975,-6611.21423315,-2654.5833782299997,-6611.21423315,-2304.3250957395335,0.0,165.0,-2277.00686025422,-2367.544821012942,-2367.544821012942
853000.0,828000.0,-475768.95556549996,-1090353.991995,650.0,-730.0547574469999,11.9199843114,13779.84449255,-8123.366698905,-2538.82668392,-8123.366698905,-2296.977275296481,0.0,165.0,-2188.2927721918813,-2266.235937479453,-2266.235937479453
858000.0,828000.0,-480787.9728455,-1090342.32521,650.0,-683.5853724295,15.820855498250001,21588.423038300003,-9566.768554315,-2408.2089533099997,-9566.768554315,-2278.082879871488,0.0,165.0,-2124.768275071844,-2190.1166448882645,-2190.1166448882645
863000.0,828000.0,-486143.80977299996,-1090334.2192250001,650.0,-623.9153090049999,28.3918429474,21129.094888500003,-11136.569823785001,-2275.31603094,-11136.569823785001,-2238.1947117520585,0.0,165.0,-2086.433368894108,-2139.186943239378,-2139.186943239378
868000.0,864000.0,-490758.6208495,-1090333.92966,650.0,-567.0990199425,26.3763932757,22507.07933775,-10844.4633785,-2180.0636944850003,-10844.4633785,-2220.3500049617874,0.0,201.0,-2073.2880536586736,-2113.4468325327925,-2113.4468325327925
18000.0,0.0,359280.3799905,-1090224.34314,650.0,-520.9265077195,4.725242342695,16076.485241225,-4879.063720495,-1343.520736575,-4879.063720495,-793.0847411492001,1.0,125.0,,,
54000.0,36000.0,323409.3017745,-1090708.3338199998,650.0,-969.1983102424999,2.83993771299,22047.751188000002,-8743.264159815,-2431.1624326849997,-8743.264159815,-1965.820068255,1.0,92.0,,,
90000.0,72000.0,287292.082053,-1092434.048005,650.0,-1152.1650723349999,18.1167432051,24344.3919367,-12634.72998,-3311.979524625,-12634.72998,-4443.864062312,1.0,106.0,,,
162000.0,144000.0,215169.073806,-1092778.927285,650.0,-749.2723402025,2.5943892340600003,18832.45413975,-5420.272460714999,-3044.591133985,-5420.272460714999,-4153.6281736500005,1.0,152.0,,,
198000.0,180000.0,179168.8459855,-1092641.85774,650.0,-642.3383836985,3.056716243455,24344.3919367,-5593.9204099300005,-3034.448645925,-5593.9204099300005,-4071.25859357,1.0,138.0,,,
234000.0,216000.0,143267.15343150002,-1092532.247775,650.0,-641.2738961765,8.41045865888,18373.12599,-9487.727538695,-3516.8976453100004,-9487.727538695,-4900.187524207504,1.0,143.0,,,
270000.0,252000.0,107236.9632095,-1092374.328915,650.0,-703.6401796514999,1.745049247775,23885.06378705,-7378.815673535,-3181.161162755,-7378.815673535,-4557.4339109405,1.0,81.0,,,
306000.0,288000.0,70955.0564858,-1092147.68284,650.0,-776.8391320574999,2.21601793024,18832.45413975,-5170.4335935399995,-1622.89080504,-5170.4335935399995,-985.035644462,1.0,62.0,,,
342000.0,324000.0,35142.003995,-1092281.59541,650.0,-779.186402429,13.887262072955002,22047.751188000002,-6903.13403293,-1013.498581555,-6903.13403293,-868.0779906574504,1.0,141.0,,,
378000.0,360000.0,-855.653752593,-1092647.51069,650.0,-739.9122782375,2.026701463925,5971.26594675,-1805.0463866199998,-806.1989492934999,-1805.0463866199998,-1151.266332932,1.0,280.0,,,
414000.0,396000.0,-36739.3708112,-1091799.9944799999,650.0,-675.1872174855,3.9490150444700003,25263.0482363,-4398.576293755,-1280.581028025,-4398.576293755,-1700.011962797,1.0,120.0,,,
450000.0,432000.0,-73270.8793757,-1091292.574,650.0,-639.517783391,2.69492508935,13320.516342775001,-4105.87011701,-1469.272963135,-4105.87011701,-1465.1221678870002,1.0,131.0,,,
486000.0,468000.0,-108823.678594,-1091077.06089,650.0,-589.3788533195,3.79668941173,13320.51634275,-3746.566650225,-1773.6865945549998,-3746.566650225,-1165.1867919145006,1.0,211.0,,,
522000.0,504000.0,-144427.0176185,-1090759.772795,650.0,-574.833553188,22.38632776786,13320.516342724999,-9212.311278950001,-2352.8352511499997,-9212.311278950001,-2984.7009275920004,1.0,183.0,,,
558000.0,540000.0,-181826.17404950003,-1090423.3668,650.0,-578.9577262094999,12.264355103505,16995.141540775003,-5414.765624775,-2588.09049725,-5414.765624775,-2148.7280272360013,1.0,94.0,,,
594000.0,576000.0,-216704.1880005,-1090087.159655,650.0,-595.884172665,77.25728950210001,21129.094888500003,-11870.480468285,-2077.312851525,-11870.480468285,-1794.57177725,1.0,202.0,,,
630000.0,612000.0,-252817.4883655,-1089750.3248700001,650.0,-618.9473629035,4.084214347315,13779.84449245,-1337.562255775,-1097.5624580049998,-1337.562255775,-618.4116599265001,1.0,112.0,,,
666000.0,648000.0,-288812.56961999997,-1089402.61239,650.0,-521.92454087,9.889133800180002,9645.891144725,-2250.7419432449997,-1106.35798084,-2250.7419432449997,-722.871581972,1.0,222.0,,,
702000.0,684000.0,-324983.7183685,-1089060.7764650001,650.0,-389.66860666,9.9863714051,2755.9688985000003,-2550.136596555,-893.2944066499999,-2550.136596555,-1023.2199767370001,1.0,61.0,,,
774000.0,756000.0,-396831.0248155,-1088308.448365,650.0,-388.7592135145,6.943915977475,8727.234845225,-1453.45495597,-911.1039649975,-1453.45495597,-795.3179931022001,1.0,235.0,,,
810000.0,792000.0,-431491.442931,-1088418.754645,650.0,-702.5630624515,7.637911177385,14698.500791974999,-6183.541991940001,-2121.380738035,-6183.541991940001,-3033.1635252520005,1.0,110.0,,,
846000.0,828000.0,-468723.17598299996,-1090252.90519,650.0,-757.8981999815,11.465443567635,20210.438588949997,-7378.350097355,-2699.67029374,-7378.350097355,-2319.545580943,1.0,165.0,,,
882000.0,864000.0,-504766.26315849996,-1090324.1897649998,650.0,-409.3809416865,23.838995095999998,16535.813391,-6512.5063473949995,-2064.17105333,-6512.5063473949995,-2170.489794812501,1.0,201.0,,,
