Line,ANTOSTRAT_basement,bedmap2_bed,Distance,Susc,Window_Width,x,y,Depth,Distance_36k,Depth_36k
404.65,,-767.080280686693,12310.689453125,5.28769098108299,25522.783002,-457463.810059511,-1087450.98094277,-3883.2065427994603,,
404.65,,-767.078559519541,12396.8017578125,40.8366947101533,4253.797167,-457377.715984444,-1087452.75255713,-13029.4892573261,0.0,-13029.4892573261
404.65,,-767.078057206266,12421.78125,18.6907300087259,17724.1548625,-457352.741842909,-1087453.26955282,-9366.8017574531,,
404.65,,-767.076333128911,12506.134765625,7.36550239549548,23395.8844185,-457268.406990285,-1087455.04357578,-5490.86035133748,,
404.65,,-767.074520623594,12592.9228515625,10.5179847379772,21268.985835,-457181.638932623,-1087456.90798729,-7037.02539034637,,
404.65,,-767.068061931452,12892.2490234375,4.75327734239945,26231.7491965,-456882.386442056,-1087463.54870032,-3303.85986313204,,
404.65,,-767.062436161073,13151.00390625,6.42144410922142,24104.850613,-456623.696223423,-1087469.33310281,-4878.48193338996,,
404.65,,-767.060536618453,13240.3359375,12.1305761125471,19851.053446,-456534.385571714,-1087471.28708811,-7650.14453095012,,
404.65,,-767.05826114476,13347.78125,8.71586933436507,21977.9520295,-456426.964887279,-1087473.58746498,-6254.33300756101,,
404.65,,-767.056806365877,13419.0439453125,4.52067195294621,26940.715391,-456355.717110319,-1087475.04552055,-2939.95263658216,,
404.65,,-767.050969239526,13706.5546875,13.8240422134049,18433.121057,-456068.265905286,-1087480.89601049,-8181.06738249421,,
404.65,,-767.050452237521,13731.646484375,5.92373979239039,24813.8168075,-456043.179461954,-1087481.41430708,-4468.03222637294,,
404.65,,-767.046955248385,13896.3017578125,4.46008845223003,27649.6815855,-455878.56155561,-1087484.92117886,-2761.3183592446,,
404.65,,-767.044376141437,14012.60546875,7.8184100207445,22686.918224,-455762.286642983,-1087487.5087243,-5743.25927710998,,
404.65,,-767.04315378942,14067.0068359375,15.6221321967764,17015.188668,-455707.899104387,-1087488.73526304,-8671.8291012272,,
404.65,,-767.042313869728,14103.4189453125,10.1541246151567,20560.0196405,-455671.496758568,-1087489.57826074,-6880.32470675806,,
404.65,,-767.039040008483,14242.568359375,5.72275895635424,25522.783002,-455532.386168599,-1087492.86478408,-4249.68749981801,,
404.65,,-767.036459747342,14335.392578125,4.47655748365959,28358.64778,-455439.589808637,-1087495.13880349,-2708.42944323081,,
404.65,,-767.033645507948,14442.5693359375,17.8775519024021,15597.256279,-455332.447661213,-1087497.86142427,-9218.8857418332,,
404.65,,-767.031831680168,14589.98046875,7.41972877805035,23395.8844185,-455185.08885059,-1087501.786995,-5448.3198239952,,
404.65,,-767.031813225797,14680.98046875,5.72625650323515,26231.7491965,-455094.123937043,-1087504.31292846,-4203.45165997586,,
404.65,,-767.031804070729,14730.9482421875,60.7093547802894,10634.4929175,-455044.177569188,-1087505.7753649,-15026.4999994444,,
404.65,,-767.031799799834,14754.30859375,4.50771744678049,29067.6139745,-455020.827224913,-1087506.45906616,-2710.78198229323,,
404.65,,-767.031796960691,14769.85546875,11.6084136633794,19142.0872515,-455005.287010004,-1087506.91408576,-7389.86718720914,,
404.65,,-767.0317867313,14827.7568359375,9.30999543127151,21268.985835,-454947.41121924,-1087508.63443729,-6430.11962864866,,
404.65,,-767.031765810433,14956.44921875,9.9892161543654,24104.850613,-454818.779719185,-1087512.59254078,-6586.16552708076,,
404.65,,-767.031758867616,15001.6845703125,10.8428100149821,25522.783002,-454773.566676858,-1087514.01304579,-6965.5874020676,,
404.65,,-767.03175754411,15010.3251953125,9.25291616589012,24813.8168075,-454764.930313253,-1087514.28438337,-6218.88818334349,,
404.65,,-767.031757177934,15012.716796875,60.8793032483248,26940.715391,-454762.539891184,-1087514.35948574,-14463.6162104014,,
404.65,,-767.031753076749,15039.5322265625,10.2657384464677,26231.7491965,-454735.737686368,-1087515.20155838,-6668.39941379665,,
404.65,,-767.031750988341,15053.2080078125,5.84752537496501,26940.715391,-454722.06864976,-1087515.63101267,-4278.23242169202,,
404.65,,-767.031746952593,15079.67578125,7.32237678838967,24104.850613,-454695.613929736,-1087516.46216802,-5328.36279274936,,
404.65,,-767.031744169365,15097.9599609375,8.80080240866659,22686.918224,-454677.338767466,-1087517.03633773,-6104.53564428495,,
404.65,,-767.031741517702,15114.5205078125,11.3363469105517,23395.8844185,-454660.786057106,-1087517.54570305,-7145.92626924885,,
404.65,,-767.031731488496,15176.2451171875,4.52028865308945,29776.580169,-454599.090229432,-1087519.43044446,-2707.93749987145,,
404.65,,-767.031729756441,15186.931640625,8.04081346005038,23395.8844185,-454588.408689037,-1087519.75675407,-5716.38915992341,,
404.65,,-767.031729398414,15189.1416015625,11.8794936120121,24813.8168075,-454586.199758587,-1087519.82423453,-7401.01953095876,,
404.65,,-767.031728009536,15197.7177734375,10.2815087917154,21977.9520295,-454577.627585713,-1087520.08610522,-6735.20165988809,,
404.65,,-767.0317195438,15249.8076171875,11.035320181432,26940.715391,-454525.56191933,-1087521.67286572,-7129.9252926869,,
404.65,,-767.031715886669,15269.318359375,9.30147434103294,25522.783002,-454506.059075124,-1087522.22795902,-6180.94335912605,,
404.65,,-767.030914352253,15309.3740234375,10.7279414791156,27649.6815855,-454466.019625661,-1087523.36756872,-6942.09082003717,,
404.65,,-767.030502290744,15325.869140625,10.4303443833451,26940.715391,-454449.531185725,-1087523.83686553,-6665.00585910927,,
404.65,,-767.030235722035,15336.2236328125,21.920724328685,14179.32389,-454439.180885054,-1087524.13145757,-10018.9013668055,,
404.65,,-767.02937184447,15368.2783203125,6.0128207370882,27649.6815855,-454407.139173345,-1087525.04343427,-4416.34765606223,,
404.65,,-767.02813333761,15411.05078125,13.176140947332,17724.1548625,-454364.382864307,-1087526.21765365,-7844.960937193369,,
404.65,,-767.028089408077,15412.515625,11.6557133802005,26231.7491965,-454362.918515618,-1087526.25573419,-7407.515624708531,,
404.65,,-767.027868800495,15419.81640625,9.05562838538665,21977.9520295,-454355.620201749,-1087526.44552759,-6218.01415990602,,
404.65,,-767.027763612093,15423.265625,7.99061146874331,24104.850613,-454352.172148701,-1087526.53519457,-5647.89746070703,,
404.65,,-767.027706232079,15425.138671875,31.9621310031446,24813.8168075,-454350.299734844,-1087526.58388688,-11261.4355464499,,
404.65,,-767.027614219524,15428.1298828125,7.50924807372528,21268.985835,-454347.30953482,-1087526.66164734,-5607.80419898967,,
404.65,,-767.026580959727,15460.7392578125,8.88870001152472,20560.0196405,-454314.711180526,-1087527.50937089,-6232.75097631176,,
404.65,,-767.026502175315,15463.15625,96.9250975485273,29067.6139745,-454312.295005188,-1087527.57220378,-17444.6132806106,,
404.65,,-767.026316520849,15468.8154296875,7.45079870429214,24813.8168075,-454306.637738084,-1087527.71932159,-5365.36914040433,,
404.65,,-767.024446136062,15523.2392578125,12.5175700538369,21268.985835,-454252.232303106,-1087529.13414052,-7515.0439450173,,
404.65,,-767.024420125139,15523.9658203125,13.2431366173299,22686.918224,-454251.505986156,-1087529.15302847,-7800.45605438241,,
404.65,,-767.023684718013,15544.283203125,6.8212330627768,21977.9520295,-454231.195172083,-1087529.66921053,-5236.22119119005,,
404.65,,-767.021665260918,15598.091796875,10.8218988211857,19851.053446,-454177.40160821,-1087530.94092089,-6966.07128878633,,
404.65,,-767.021066886248,15613.37109375,13.219441997728,24104.850613,-454162.126579165,-1087531.30203124,-7867.912109067571,,
404.65,,-767.020991884474,15615.2666015625,4.50319810994583,30485.5463635,-454160.231600808,-1087531.3468296,-2673.17456041953,,
404.65,,-767.020079933672,15637.98046875,11.0212085727457,28358.64778,-454137.524078084,-1087531.88364832,-6981.32373019206,,
404.65,,-767.019678708184,15647.7861328125,6.17132680403036,28358.64778,-454127.721152951,-1087532.11539503,-4567.46142558824,,
404.65,,-767.018701128312,15671.2275390625,10.3675799321688,28358.64778,-454104.286294381,-1087532.66940837,-6964.65771456763,,
404.65,,-767.018274903611,15681.2578125,11.0769861621034,19851.053446,-454094.258822611,-1087532.90646349,-7039.39453097129,,
404.65,,-767.017906901714,15689.9384765625,10.2603743064588,26231.7491965,-454085.580318614,-1087533.09987754,-6532.79101536386,,
404.65,,-767.015859374813,15737.275390625,10.5966543324717,27649.6815855,-454038.254264053,-1087534.11377726,-7082.78662081354,,
404.65,,-767.015013991049,15756.19921875,15.0281645647772,21268.985835,-454019.334777219,-1087534.51910288,-8202.82910124346,,
404.65,,-767.014946369756,15757.6982421875,7.72075396368067,25522.783002,-454017.836097671,-1087534.55121016,-5515.17431618038,,
404.65,,-767.014774086176,15761.5078125,6.70876208037669,22686.918224,-454014.027401307,-1087534.63280657,-5145.98632791193,,
404.65,,-767.014568311827,15766.0400390625,12.3729101154118,25522.783002,-454009.496214477,-1087534.72988141,-7665.579101262079,,
404.65,,-767.013802986237,15782.7294921875,8.83365300712886,24813.8168075,-453992.810590058,-1087535.08734941,-5998.51367163238,,
404.65,,-767.012595263537,15808.5537109375,11.4493622301981,27649.6815855,-453966.992295609,-1087535.64047309,-7000.2172848789,,
404.65,,-767.012399889963,15812.6748046875,10.3328977263373,29067.6139745,-453962.872147274,-1087535.72874196,-6893.51562472635,,
404.65,,-767.009016695808,15883.01953125,9.13785212137177,22686.918224,-453892.541363728,-1087537.12791167,-6183.35644506347,,
404.65,,-767.00846154499,15894.25390625,7.40379688091671,19142.0872515,-453881.309101408,-1087537.34577589,-5712.46728492354,,
404.65,,-767.007781155679,15907.8896484375,6.29198959893973,29067.6139745,-453867.67592349,-1087537.61020897,-4699.7695310524,,
404.65,,-767.006898429564,15925.369140625,6.28072264113667,19851.053446,-453850.199718408,-1087537.94918251,-5157.51904275528,,
404.65,,-767.006090134821,15941.1728515625,10.8228063929271,26940.715391,-453834.398979437,-1087538.25565823,-7156.70703096723,,
404.65,,-767.005922609529,15944.4248046875,8.05395987339271,26231.7491965,-453831.147637858,-1087538.31872219,-5731.68310523538,,
404.65,,-767.002445939561,16010.9072265625,9.25141177826438,18433.121057,-453764.676734471,-1087539.55526204,-6459.64501927264,,
404.65,,-767.000400305153,16048.986328125,8.3593948081134,26940.715391,-453726.603746021,-1087540.2375569,-5949.58544897782,,
404.65,,-766.999889614137,16058.3447265625,5.70291791517806,20560.0196405,-453717.246849954,-1087540.40523909,-4823.07861307938,,
404.65,,-766.999613653067,16063.3779296875,7.40313883995456,23395.8844185,-453712.214454846,-1087540.49542317,-5476.45214821298,,
404.65,,-766.99851094807,16083.3271484375,4.4608910666952,31194.512558,-453692.268438687,-1087540.85286988,-2599.9501951877,,
404.65,,-766.998155178386,16089.708984375,8.58622137341741,27649.6815855,-453685.887627272,-1087540.96721853,-6128.95263647161,,
404.65,,-766.998059604961,16091.4189453125,8.70809735096067,28358.64778,-453684.177940847,-1087540.99785732,-6246.47460912378,,
404.65,,-766.997076851158,16108.89453125,8.74236487265184,29067.6139745,-453666.705160391,-1087541.31098189,-6295.65722630958,,
404.65,,-766.994393057422,16156.134765625,6.37343387280001,29776.580169,-453619.471954311,-1087542.12563983,-4805.47949198624,,
404.65,,-766.994239066151,16158.8134765625,15.6752477814913,20560.0196405,-453616.793631942,-1087542.17126412,-8374.45507780001,,
404.65,,-766.993116387451,16178.2158203125,10.8802488928036,26231.7491965,-453597.39410266,-1087542.50172836,-7125.34960909331,,
404.65,,-766.993116330622,16178.216796875,15.4866086863465,21977.9520295,-453597.393126239,-1087542.50174499,-8413.09765592367,,
404.65,,-766.992673956126,16185.8017578125,12.0300795205716,29067.6139745,-453589.809265562,-1087542.63093342,-7288.29980440016,,
404.65,,-766.991858221943,16199.701171875,14.4993764303001,23395.8844185,-453575.911867722,-1087542.86767076,-8220.11718718036,,
404.65,,-766.991828121995,16200.2119140625,10.7229940812328,25522.783002,-453575.401199622,-1087542.87636982,-6741.40576145037,,
404.65,,-766.991542855023,16205.044921875,14.5832825696834,19142.0872515,-453570.568892876,-1087542.95868648,-8034.260741874299,,
404.65,,-766.991534485036,16205.1865234375,12.2554608653419,26940.715391,-453570.427311854,-1087542.96109826,-7240.64257783932,,
404.65,,-766.991412899001,16207.2421875,12.8975647853932,24813.8168075,-453568.371945983,-1087542.99611071,-7796.044921570059,,
404.65,,-766.990990015823,16214.373046875,10.708168351471,29776.580169,-453561.242120997,-1087543.1175648,-6967.78906222377,,
404.65,,-766.990927032091,16215.4326171875,8.75969105517048,29776.580169,-453560.182704383,-1087543.13561159,-6300.63330052815,,
404.65,,-766.9906758208,16219.65234375,10.7767476415483,20560.0196405,-453555.963589926,-1087543.20748274,-6820.93359347887,,
404.65,,-766.990608453023,16220.7822265625,9.43274811076903,23395.8844185,-453554.833871013,-1087543.22672711,-6284.81445287245,,
404.65,,-766.988352242601,16258.2109375,15.8132542517987,22686.918224,-453517.410589414,-1087543.8642197,-8510.2021481078,,
404.65,,-766.988293510413,16259.1748046875,5.58087729877015,21268.985835,-453516.446862043,-1087543.88063646,-4734.06298808246,,
404.65,,-766.935116602741,16329.341796875,30.5689980901892,26231.7491965,-453446.289115984,-1087545.01956677,-11254.5898433252,,
404.65,,-766.895183772091,16370.517578125,10.7091397207725,25522.783002,-453405.118708884,-1087545.68480415,-6978.92285128589,,
404.65,,-766.886089965634,16379.90234375,12.4198640906172,17724.1548625,-453395.735168133,-1087545.83642475,-7447.97363251963,,
404.65,,-766.883141004074,16382.9462890625,9.10372660070136,24104.850613,-453392.691620108,-1087545.88560284,-6229.18505834313,,
404.65,,-766.852098633466,16415.013671875,13.42004930934,28358.64778,-453360.628308328,-1087546.39626101,-7642.55371063788,,
404.65,,-766.845953189424,16421.373046875,9.87027589357744,24104.850613,-453354.26961465,-1087546.48934753,-6490.32568333408,,
404.65,,-766.833535684361,16434.2265625,6.42227656448081,30485.5463635,-453341.417476108,-1087546.67749323,-4870.09716776525,,
404.65,,-766.801975015837,16466.91796875,10.3410432341659,24813.8168075,-453308.729572305,-1087547.15601972,-6746.61767551269,,
404.65,,-766.795833582897,16473.283203125,5.99845856862971,17724.1548625,-453302.36501988,-1087547.24919201,-5217.41455056571,,
404.65,,-766.776403267101,16493.4296875,7.34127578656218,17015.188668,-453282.220693932,-1087547.54408989,-5835.40722632553,,
404.65,,-766.765631770076,16504.603515625,6.11215611057146,21977.9520295,-453271.048062933,-1087547.70764885,-5025.6972654161,,
404.65,,-766.763788875468,16506.515625,8.88865679382275,30485.5463635,-453269.136158415,-1087547.73563771,-6315.48193334014,,
404.65,,-766.761900913659,16508.474609375,16.9911578639754,24104.850613,-453267.177383919,-1087547.7643127,-8760.61328091162,,
404.65,,-766.723417033795,16548.431640625,5.18477419779713,18433.121057,-453227.224633531,-1087548.34919111,-4772.14111308114,,
404.65,,-766.668666933352,16605.4296875,14.1050056388811,26231.7491965,-453170.23130522,-1087549.0816827,-7859.57617156786,,
404.65,,-766.663928818155,16610.3671875,4.40456502411959,31903.4787525,-453165.29419853,-1087549.14400271,-2464.71777331739,,
404.65,,-766.642363930145,16632.84765625,12.3696296860337,24813.8168075,-453142.815520524,-1087549.42774613,-7411.6406247083905,,
404.65,,-766.642081104587,16633.142578125,13.0567273498082,24104.850613,-453142.520622142,-1087549.43146857,-7755.894530946451,,
404.65,,-766.604069496512,16672.80078125,11.1142161543654,21268.985835,-453102.865578101,-1087549.93202548,-6864.14013644612,,
404.65,,-766.590665865467,16686.794921875,18.4042954279787,25522.783002,-453088.872552218,-1087550.10865637,-9038.8837887145,,
404.65,,-766.588561766765,16688.9921875,4.75799270238232,19142.0872515,-453086.675461623,-1087550.13638977,-4506.6679685591,,
404.65,,-766.571298503184,16707.033203125,9.7295960997053,16306.2224735,-453068.635708751,-1087550.3490828,-6700.3823239518,,
404.65,,-766.566824822757,16711.712890625,49.9479658868272,28358.64778,-453063.956284067,-1087550.39867841,-13825.0927729235,,
404.65,,-766.556008500878,16723.029296875,7.58809928546733,22686.918224,-453052.640513359,-1087550.51861038,-5767.87939429662,,
404.65,,-766.531663979936,16748.509765625,15.5806298259767,27649.6815855,-453027.161475618,-1087550.78865395,-8260.39941374146,,
404.65,,-766.498051028574,16783.71484375,6.47285259470851,31194.512558,-452991.958374646,-1087551.16175952,-4901.8291013579,,
404.65,,-766.490451897958,16791.677734375,10.6550609986994,23395.8844185,-452983.995931225,-1087551.24615073,-6991.88134737919,,
404.65,,-766.449525097561,16834.587890625,11.6022654307776,30485.5463635,-452941.088184854,-1087551.70091519,-7228.65039033973,,
404.65,,-766.429324506869,16855.791015625,15.3853732774659,22686.918224,-452919.88605289,-1087551.90528273,-8362.65429655042,,
404.65,,-766.419448283011,16866.1640625,4.66174739458997,19851.053446,-452909.513411466,-1087551.99699618,-4440.57812481139,,
404.65,,-766.410194885746,16875.884765625,13.8222527947447,29776.580169,-452899.793088293,-1087552.08294192,-7838.909179381069,,
404.65,,-766.374104584003,16913.814453125,19.8079487643853,26940.715391,-452861.864883349,-1087552.41829781,-9334.1093746417,,
404.65,,-766.338734040469,16951.013671875,12.8112363967138,23395.8844185,-452824.667118603,-1087552.74719524,-7560.29003876573,,
404.65,,-766.330436298404,16959.744140625,11.6515727127546,21977.9520295,-452815.936991101,-1087552.82438581,-7035.14794894019,,
404.65,,-766.28534796038,17007.21484375,9.17285845996806,21977.9520295,-452768.467948804,-1087553.22036077,-6649.01757785983,,
404.65,,-766.27304083787,17020.181640625,29.916830619536,27649.6815855,-452755.501522326,-1087553.31836878,-11251.2763667628,,
404.65,,-766.270583054708,17022.771484375,9.25424253774346,31194.512558,-452752.911752555,-1087553.33794381,-6399.57910130597,,
404.65,,-766.261727720823,17032.103515625,17.6613481453432,21268.985835,-452743.579987874,-1087553.40847888,-8837.13769497147,,
404.65,,-766.243022424024,17051.8203125,5.06594661173217,20560.0196405,-452723.863754209,-1087553.55750598,-4697.52929667748,,
404.65,,-766.237175792792,17057.984375,6.34981642766591,17724.1548625,-452717.699867785,-1087553.60409632,-5696.51562476785,,
404.65,,-766.234302706413,17061.013671875,12.2717004313538,22686.918224,-452714.670657442,-1087553.6269929,-7288.717773150151,,
404.65,,-766.232396654098,17063.0234375,5.61485104298721,15597.256279,-452712.660949226,-1087553.64218348,-5212.70947244087,,
404.65,,-766.218533767255,17077.642578125,16.5237738520555,29067.6139745,-452698.042226196,-1087553.75268054,-8541.28222623173,,
404.65,,-766.173176481539,17125.498046875,4.78139560249593,16306.2224735,-452650.188124437,-1087554.1143905,-4764.37792948766,,
404.65,,-766.172723120547,17125.9765625,76.3939478753355,35448.309725,-452649.709622481,-1087554.1180073,-15830.117186916501,,
404.65,,-766.167016619467,17132.0,19.5917038476103,19851.053446,-452643.68635704,-1087554.16353475,-9146.5869137107,,
404.65,,-766.162047576085,17137.24609375,7.19290066925698,14888.2900845,-452638.440379775,-1087554.19840486,-5904.93066382312,,
404.65,,-766.145003253551,17155.244140625,6.33026504799223,21268.985835,-452620.442701273,-1087554.31355623,-5414.15966774639,,
404.65,,-766.139070619575,17161.509765625,8.02379597540295,20560.0196405,-452614.177204514,-1087554.35364366,-6375.96826146304,,
404.65,,-766.138698922016,17161.90234375,7.15149759627258,19142.0872515,-452613.784634424,-1087554.35615537,-6094.78906225404,,
404.65,,-766.137291667035,17163.388671875,19.9569860386243,18433.121057,-452612.29833672,-1087554.36566488,-9120.7128902741,,
404.65,,-766.107542517714,17194.81640625,18.0110019921303,17015.188668,-452580.871245588,-1087554.5667393,-8680.4511715394,,
