Line,ANTOSTRAT_basement,bedmap2_bed,Distance,Susc,Window_Width,x,y,Depth,Distance_36k,Depth_36k
403.3,-1072.38627551408,-704.1773287567,433447.5625,29.1940946643443,28855.5373225,-58208.1612324644,-1789721.44140277,-17565.7675774814,,
403.3,-1074.29456447273,-711.597626899887,433630.71875,9.1784853944614,26842.3603,-58365.7739036156,-1789628.14372812,-10956.915038648,,
403.3,-1075.52539946379,-716.43847277178,433749.8125,11.3040376963518,28184.478315,-58468.2511312372,-1789567.46639285,-12180.2978511056,,
403.3,-1075.81562463448,-717.586018581011,433778.0,6.19284424487448,24829.1832775,-58492.5066665045,-1789553.10658208,-9338.9511715166,,
403.3,-1078.6165727361,-729.157850080041,434051.90625,24.9772327777689,30868.714345,-58728.2953775589,-1789413.72110732,-16611.4082025145,,
403.3,-1079.01709458266,-730.800166655689,434091.375,21.7954665303057,29526.59633,-58762.2790905395,-1789393.64900072,-15653.919921297598,,
403.3,-1079.28086941281,-731.882561978153,434117.40625,10.9182023921763,27513.4193075,-58784.6949020811,-1789380.41429749,-11759.3037104952,,
403.3,-1079.28941300887,-731.917635688897,434118.25,13.1631148228639,28855.5373225,-58785.4214650002,-1789379.98532151,-12900.0986323306,,
403.3,-1081.26017389052,-740.032580029652,434313.875,4.89594502548778,22816.006255,-58953.8850205255,-1789280.54101148,-8737.70800747492,,
403.3,-1081.63690112249,-741.589477863519,434351.5,15.5286088384282,29526.59633,-58986.2876591556,-1789261.41747534,-13778.2207026127,,
403.3,-1081.91410275404,-742.735603922134,434379.21875,19.0072308601927,30197.6553375,-59010.1633944338,-1789247.33634023,-14946.1367181972,,
403.3,-1082.4295859918,-744.869711785642,434430.875,13.2096669809361,28184.478315,-59054.6579147016,-1789221.09504014,-12743.7031245235,,
403.3,-1082.91816173067,-746.895788347096,434479.96875,16.4204076047875,28855.5373225,-59096.9452052888,-1789196.15548634,-13971.5693354185,,
403.3,-1083.20129040232,-748.070961421163,434508.46875,9.68376072644178,27513.4193075,-59121.4966815904,-1789181.6822351,-12446.1191401589,,
403.3,-1083.33650632445,-748.632518898142,434522.09375,6.94795528452037,25500.242285,-59133.2344546728,-1789174.76375925,-9762.3916011894,,
403.3,-1083.6419230467,-749.901863918774,434552.90625,11.2160788763004,26842.3603,-59159.7790515977,-1789159.11784827,-13445.2236323117,,
403.3,-1084.71939306453,-754.390697986954,434662.03125,26.7455656050752,27513.4193075,-59253.7870761249,-1789103.70343746,-17436.2734368609,,
403.3,-1085.29889557716,-756.81205295226,434721.0,9.69615705747935,28184.478315,-59304.5851843487,-1789073.75572173,-12194.6523432926,,
403.3,-1086.58329314334,-762.201159881333,434852.5,4.01302678414484,16105.41618,-59417.832680647,-1789006.91820959,-7547.545898141179,,
403.3,-1088.03977727563,-768.224123856816,435003.03125,10.6006397913038,28855.5373225,-59547.4038280893,-1788930.29594699,-12428.8242182845,,
403.3,-1088.05362041547,-768.279315035453,435004.46875,0.0104320336360465,2013.1770225,-59548.6409850976,-1788929.56393006,-840.8432616549301,,
403.3,-1088.76664448531,-771.123088500734,435078.78125,18.5313643554547,28184.478315,-59612.565868201,-1788891.66993054,-14868.1542963249,,
403.3,-1088.92563266655,-771.756691474382,435095.40625,8.42280557375477,26171.3012925,-59626.8636182013,-1788883.18671359,-10596.666015223,,
403.3,-1090.58667634117,-778.367519985271,435270.375,12.0935137985586,29526.59633,-59777.2504644764,-1788793.75606841,-12954.9316401412,,
403.3,-1090.65859704617,-778.653206377179,435278.0,15.7467481103885,26171.3012925,-59783.8016902428,-1788789.85452179,-15386.5624994319,,
403.3,-1090.92977757685,-779.731008094567,435306.8125,26.6975742661276,32210.83236,-59808.5481977053,-1788775.09750022,-17437.5722649858,,
403.3,-1091.01118067289,-780.05552863599,435315.5,2.35275711500663,14763.298165,-59816.0019350773,-1788770.63493869,-5693.83105445544,,
403.3,-1091.01352260014,-780.064863417261,435315.75,4.65138614790904,23487.0652625,-59816.2164311167,-1788770.50651965,-8415.78808561108,,
403.3,-1092.03776243092,-784.139238299114,435425.4375,6.68430553780022,17447.534195,-59910.3265684392,-1788714.1626672,-9989.113280869,,
403.3,-1092.40987953893,-785.622003363564,435465.625,10.5661413972738,26842.3603,-59944.7639923879,-1788693.44801472,-11701.8935542472,,
403.3,-1092.50712484673,-786.009672035511,435476.15625,13.9745541635373,30197.6553375,-59953.7849128665,-1788688.01384318,-13635.9804682426,,
403.3,-1092.83534871698,-787.31702021117,435511.75,5.39508161683632,20802.8292325,-59984.2740179857,-1788669.6473109,-9610.9423824446,,
403.3,-1093.04978206824,-788.155990793799,435534.65625,13.5859903082504,27513.4193075,-60003.8951892345,-1788657.82758468,-13063.5791010749,,
403.3,-1093.37587296009,-789.351138651904,435567.375,20.3103557103821,31539.7733525,-60031.9216098313,-1788640.9445651,-15730.388671295,,
403.3,-1093.57604086774,-790.088089158979,435587.59375,16.4671425318398,30868.714345,-60049.2189259005,-1788630.47554373,-14510.0878900873,,
403.3,-1098.74109199052,-808.942082342133,436128.65625,5.18249432717046,24158.12427,-60511.1837042083,-1788348.80929526,-8746.23535122462,,
403.3,-1099.04925552256,-809.971044392482,436162.3125,26.2702004666102,26171.3012925,-60539.836671725,-1788331.15283421,-17860.2988274712,,
403.3,-1099.21642949382,-810.528356397211,436180.625,1.43300667955704,13421.18015,-60555.4268657499,-1788321.54588326,-4392.05517559432,,
403.3,-1103.99786901842,-826.294112568544,436725.46875,3.73763887446268,21473.88824,-61018.4190676384,-1788034.3312309,-8000.640624687971,,
403.3,-1104.58533921197,-828.201199359499,436795.34375,6.32243693970821,24829.1832775,-61077.7112738942,-1787997.35896025,-9527.570312135,,
403.3,-1104.60776736803,-828.274035802004,436798.03125,15.766451205676,26842.3603,-61079.989999078,-1787995.93415577,-14295.6806635322,,
403.3,-1107.14957725932,-836.44988570616,437109.40625,0.938025648080826,12079.062135,-61343.865779104,-1787830.63468053,-3499.16699203152,,
403.3,-1108.33578438424,-840.202671554397,437259.4375,8.14775423864236,25500.242285,-61470.9574440175,-1787750.90335943,-10679.2548824076,,
403.3,-1109.21178907823,-842.714041034433,437372.03125,10.9359988973937,26171.3012925,-61566.373995448,-1787691.12852037,-12201.2138667298,,
403.3,-1109.68387521252,-844.006778823945,437433.34375,28.8569548091213,24829.1832775,-61618.351319047,-1787658.60805777,-18968.5371086827,,
403.3,-1111.53887889004,-849.043356963584,437678.6875,3.54141540093322,22144.9472475,-61826.4906632136,-1787528.71756289,-7583.04687470245,,
403.3,-1112.32151200184,-851.026094476412,437784.375,9.8816336151105,18789.65221,-61916.2339841214,-1787472.89659645,-12374.8193354738,,
403.3,-1113.62261583295,-854.054989195779,437963.09375,0.644325010686492,10736.94412,-62068.1075687456,-1787378.69047151,-2847.52758775724,,
403.3,-1113.95967219149,-854.827291565518,438010.0625,25.0960426021509,33552.950375,-62108.0393394879,-1787353.96160399,-17428.3945306111,,
403.3,-1115.20827836604,-857.640393792376,438186.5,18.9209878713306,32881.8913675,-62258.1254498035,-1787261.20197755,-15647.2226556729,,
403.3,-1115.56725697307,-858.435762949272,438238.03125,14.9728962591285,32210.83236,-62301.9726975467,-1787234.13006236,-14283.8574213451,,
403.3,-1115.84409237094,-859.044974444413,438278.03125,34.5720848847057,42276.7174725,-62336.0109624214,-1787213.12062647,-18937.1132805588,,
403.3,-1118.58686281243,-863.48043239622,438686.65625,0.466310895528053,9394.826105,-62684.0142029821,-1786998.95226705,-2390.1584471481,,
403.3,-1121.03729884912,-866.148388308053,439074.71875,33.2831041563464,43618.8354875,-63014.7016666532,-1786795.88011463,-18697.2050774421,,
403.3,-1121.7935530911,-866.949251451525,439199.53125,13.6076349494239,25500.242285,-63121.1020714266,-1786730.63355206,-13806.1201166742,,
403.3,-1122.21923515639,-867.394914496849,439270.9375,0.360202703782419,8052.70809,-63181.983552784,-1786693.32004652,-2110.29492176717,,
403.3,-1123.40365289754,-868.615308373648,439474.46875,1.25849601104204,11408.0031275,-63355.5246966789,-1786586.97889226,-4379.60400371975,,
403.3,-1123.49265108569,-868.705762506713,439490.0625,0.935521875349558,10065.8851125,-63368.8217316491,-1786578.83310228,-3696.2998045246904,,
403.3,-1123.83298280499,-869.049743585801,439550.0625,1.62933177463686,12750.1211425,-63419.9913388329,-1786547.50146809,-5081.27001932043,,
403.3,-1124.02241465676,-869.240063292755,439583.75,0.693138060990907,8723.7670975,-63448.7209411997,-1786529.91006098,-3119.5996092321802,,
403.3,-1124.29153122723,-869.508957861356,439631.96875,0.101112319028748,7381.6490825,-63489.8441208014,-1786504.73205586,-869.508957861356,,
403.3,-1124.56830636667,-869.716807828337,439682.0,32.7027537192988,44960.9535025,-63532.5159030529,-1786478.61223626,-18583.3242180711,,
403.3,-1124.81569507777,-869.883820667329,439727.125,0.530780218803433,7381.6490825,-63571.0031320167,-1786455.05382308,-2697.65649401244,,
403.3,-1124.89184438508,-869.932947643129,439741.09375,0.290418161443935,6710.590075,-63582.9171149439,-1786447.7611564,-1944.0971678666801,,
403.3,-1124.96575321707,-869.979587821737,439754.6875,2.13272548498698,14092.2391575,-63594.511251424,-1786440.66425296,-5881.57031226143,,
403.3,-1125.72624441976,-870.397953569154,439896.71875,0.409049399059589,6039.5310675,-63715.6456879139,-1786366.50682403,-2371.3161619925,,
403.3,-1126.45284189013,-870.686504853142,440036.28125,0.49369674855982,5368.47206,-63834.6714240542,-1786293.63319834,-2609.02783190613,,
403.3,-1126.59077541833,-870.728228971358,440063.1875,0.331317371092939,4026.354045,-63857.6232083827,-1786279.59176375,-2175.22680653055,,
403.3,-1126.61009915658,-870.733731039981,440066.96875,0.263503712557328,5368.47206,-63860.848720466,-1786277.6184611,-1942.3366698198702,,
403.3,-1126.61472824544,-870.73503647965,440067.875,0.313750731575289,4697.4130525,-63861.621777081,-1786277.14552079,-2118.86254872,,
403.3,-1126.71205876686,-870.761350728593,440086.96875,0.639163784476422,6710.590075,-63877.9092802456,-1786267.18115781,-2957.37841783156,,
403.3,-1127.14992240076,-870.852409241691,440173.75,0.146284939586363,2013.1770225,-63951.9434564119,-1786221.90505861,-1512.94384756913,,
403.3,-1127.250048438,-870.866843812715,440193.75,0.804750670152927,8052.70809,-63969.0138384249,-1786211.48382749,-3323.07519516263,,
403.3,-1127.47272211615,-870.890132275007,440238.53125,32.6040924271721,46303.0715175,-64007.2354906511,-1786188.1500397,-18591.8769524458,,
403.3,-1127.65067318504,-870.89981502454,440274.625,0.107629191077478,6039.5310675,-64038.0421956904,-1786169.34297418,-1108.1635741456598,,
403.3,-1127.72315572276,-870.901439201684,440289.40625,2.89724987615654,15434.3571725,-64050.6582748969,-1786161.64103306,-6841.5639645719,,
403.3,-1127.80151878795,-870.901767944674,440305.375,0.459293109759264,3355.2950375,-64064.2956050481,-1786153.3329572,-2513.44213855007,,
403.3,-1128.04779018624,-870.892497493817,440355.84375,30.8654880231388,40263.54045,-64107.4047050708,-1786127.08985865,-18132.7929680867,,
403.3,-1128.22198588399,-870.876188576396,440391.875,0.607361669849311,4697.4130525,-64138.1816662636,-1786108.35407373,-2835.13916002329,,
403.3,-1128.27054206333,-870.870172253953,440401.96875,1.03264642242206,9394.826105,-64146.8034862681,-1786103.10545402,-3772.89501936578,432000.0,-3772.89501936578
403.3,-1129.1542686107,-870.646342131329,440588.6875,28.7428330590134,41605.658465,-64306.4074631682,-1786006.20112443,-17496.9492181088,,
403.3,-1129.55591595307,-870.468842769593,440675.71875,0.122088094710786,4697.4130525,-64380.852205646,-1785961.11876874,-1452.94335928996,,
403.3,-1130.64649249211,-870.082826893703,440919.3125,27.9521564742166,42947.77648,-64589.4164806,-1785835.26636171,-17229.128905618,,
403.3,-1131.02757085474,-870.048558865142,441007.3125,33.1069468192205,47645.1895325,-64664.8157709536,-1785789.89075499,-18802.8183586885,,
403.3,-1131.74921463371,-869.904812044341,441178.625,14.6299707170137,40934.5994575,-64811.6653279031,-1785701.66843951,-12232.5224604788,,
403.3,-1131.97477379514,-869.836961873354,441233.59375,27.9346026622349,44289.894495,-64858.7954516548,-1785673.3786019,-17174.7128899949,,
403.3,-1132.36457333505,-869.693734311834,441329.84375,20.2745309928251,42276.7174725,-64941.376491209,-1785623.9373864,-14579.6689447724,,
403.3,-1132.60518927661,-869.587507038446,441390.28125,10.1750507358699,39592.4814425,-64993.2486719277,-1785592.92181281,-9910.9902339967,,
403.3,-1132.9875926091,-869.390870963748,441487.625,28.2530801067451,45632.01251,-65076.8623988461,-1785543.07654889,-17216.3808587435,,
403.3,-1133.22490531175,-869.251416583833,441548.78125,11.4749296888733,41605.658465,-65129.4412333065,-1785511.84277791,-10419.7099605416,,
403.3,-1133.3869808531,-869.218854862977,441590.9375,0.0329134247748346,5368.47206,-65165.7020941476,-1785490.34162945,-869.218854862977,,
403.3,-1133.71213391666,-869.318154562998,441676.59375,7.44055663641158,40263.54045,-65239.413905206,-1785446.71188176,-7713.7832028229095,,
403.3,-1133.85629058455,-869.358718793359,441714.9375,16.6847255069592,42947.77648,-65272.4351263936,-1785427.22234315,-12989.4423823275,,
403.3,-1133.98783000804,-869.3938290481,441750.28125,28.7762368366385,46974.130525,-65302.8727801534,-1785409.25765842,-17335.3046868644,,
403.3,-1134.31836821174,-869.473751441634,441840.1875,23.8786413972738,40263.54045,-65380.3387475121,-1785363.62702309,-16076.003905657999,,
403.3,-1134.35312034343,-869.481443070718,441849.75,6.96479050480193,38250.3634275,-65388.5800312156,-1785358.77700772,-7730.508788759829,,
403.3,-1134.45715107569,-869.503628495488,441878.53125,26.7236892567794,43618.8354875,-65413.3846792253,-1785344.17941241,-16802.6816400078,,
