Line,ANTOSTRAT_basement,bedmap2_bed,Distance,Susc,Window_Width,x,y,Depth,Distance_36k,Depth_36k
403.1,-2299.97197411663,-645.401921762361,10975.8525390625,4.28024976429793,9419.7902925,-419526.311816358,-1351955.08475264,-3973.83300764007,0.0,-3973.83300764007
403.1,-2300.61753317716,-645.436711554771,10996.474609375,4.11139244994327,8163.8182535,-419506.133940717,-1351959.34187827,-3893.86376936159,0.0,-3893.86376936159
403.1,-2302.94707358319,-645.381417066426,11070.8828125,4.35136087984787,10675.7623315,-419433.328473246,-1351974.70236649,-4021.38183576342,,
403.1,-2302.97092313561,-645.380692840365,11071.64453125,2.86840833186852,14443.6784485,-419432.583161744,-1351974.85961222,-3048.15673814091,,
403.1,-2303.60731498016,-645.361285517031,11091.990234375,4.2318324637658,11931.7343705,-419412.680238442,-1351979.08110348,-3970.37353498394,,
403.1,-2304.69056582849,-645.328464995147,11126.6416015625,4.16111784704134,10675.7623315,-419378.787678951,-1351986.2930144,-3932.6953123290004,,
403.1,-2305.39579401069,-645.307362087093,11149.19921875,4.19635930184247,9419.7902925,-419356.724036315,-1351990.9878804,-3955.96582014069,0.0,-3955.96582014069
403.1,-2307.69290624708,-645.23972177984,11222.7109375,12.0975187363173,48354.9235015,-419284.831674737,-1352006.33246234,-8263.87695280384,,
403.1,-2307.73883313959,-645.238375641092,11224.1826171875,4.30396279103214,8163.8182535,-419283.392866493,-1352006.64177115,-4005.2006834202302,0.0,-4005.2006834202302
403.1,-2308.13919899201,-645.226678639207,11237.01171875,4.10656630019655,6907.8462145,-419270.850315801,-1352009.33811479,-3920.3784177981697,0.0,-3920.3784177981697
403.1,-2308.90046556741,-645.204625239892,11261.404296875,8.13867571389763,40819.0912675,-419247.00257041,-1352014.4648006,-6375.38769505681,,
403.1,-2313.81783332982,-645.066675036432,11419.119140625,4.29285533086179,9419.7902925,-419092.851258966,-1352047.80129105,-4018.89013654476,0.0,-4018.89013654476
403.1,-2313.86484947226,-645.065397370134,11420.6279296875,13.1084678965787,49610.8955405,-419091.376806499,-1352048.12134473,-9344.6962887039,,
403.1,-2313.95979518591,-645.062820107484,11423.6748046875,4.20483109349782,4395.9021365,-419088.399271419,-1352048.76766672,-3979.8403318586097,0.0,-3979.8403318586097
403.1,-2314.29612743346,-645.053721632009,11434.4677734375,3.37182601192093,13187.7064095,-419077.851926002,-1352051.05713808,-3468.9985350013203,,
403.1,-2315.07708910034,-645.032615743102,11459.5498046875,1.43952593921284,16955.6225265,-419053.345559308,-1352056.39998125,-650.80432123183,,
403.1,-2315.78641806557,-645.013584046153,11482.341796875,5.41544387893702,37051.1751505,-419031.079299736,-1352061.26707408,-3924.2958982667897,,
403.1,-2315.88091094438,-645.011065192506,11485.3779296875,4.369590337813,5651.8741755,-419028.113200032,-1352061.91542198,-4050.2065427936705,0.0,-4050.2065427936705
403.1,-2316.43855090829,-644.996279158138,11503.294921875,3.92147925022771,10675.7623315,-419010.609491032,-1352065.74148788,-3827.2880857701502,,
403.1,-2316.49651371499,-644.994749976085,11505.1572265625,3.68168959435274,11931.7343705,-419008.790143288,-1352066.13917184,-3673.08789046299,,
403.1,-2333.98957073659,-644.638200771261,12069.2021484375,1.89181649395165,15699.6504875,-418458.291503088,-1352189.00088316,-1896.47607411834,,
403.1,-2339.72449933388,-644.753034381655,12255.2138671875,20.6547024560955,30771.3149555,-418277.03469773,-1352230.78950431,-12832.315429208,,
403.1,-2347.21395861217,-644.897774230478,12498.8935546875,2.58918876540053,14443.6784485,-418039.789921569,-1352286.41862008,-2725.37109362085,,
403.1,-2348.14430124992,-644.915487223709,12529.1982421875,70.3533134118474,10675.7623315,-418010.295978642,-1352293.38147977,-10678.3212886576,,
403.1,-2354.4569444579,-645.033616187209,12735.11328125,13.0742082008341,47098.9514625,-417809.971818528,-1352341.03876828,-9972.0654293071,,
403.1,-2355.85341019631,-645.059545524059,12780.6845703125,3.26506021388964,13187.7064095,-417765.645783808,-1352351.61917625,-3284.5815428202104,,
403.1,-2364.06494165291,-645.211051111923,13048.705078125,4.28275559692549,11931.7343705,-417504.986172309,-1352414.00148925,-3905.31494123619,,
403.1,-2372.45218796855,-646.169119334607,13321.6748046875,6.76111644880871,10675.7623315,-417239.372467861,-1352476.94367245,-4883.77050760852,,
403.1,-2373.30980976017,-646.26333131079,13349.517578125,1.48839154808322,16955.6225265,-417212.266220768,-1352483.30538615,-672.9549559966899,,
403.1,-2375.61091948474,-646.512136987125,13424.1201171875,6.68915191198325,39563.1192285,-417139.615279944,-1352500.2573563,-5539.80517555453,,
403.1,-2378.07694521646,-646.822231436294,13503.9423828125,10.465005233385,43331.0353455,-417061.855053307,-1352518.28348298,-7955.76660125202,,
403.1,-2380.14744377357,-647.080748421934,13570.7490234375,2.78033590541555,19467.5666045,-416996.727649848,-1352533.16783357,-2412.39306628795,,
403.1,-2380.21311745327,-647.088917141331,13572.8671875,2.5779172625801,20723.5386435,-416994.662568173,-1352533.63906247,-2489.67529284777,,
403.1,-2382.5798572646,-647.382084977312,13649.1376953125,6.99501130570958,28259.3708775,-416920.290457235,-1352550.54963651,-6570.58691380005,,
403.1,-2382.60249324285,-647.384880135143,13649.865234375,16.4548940139663,9419.7902925,-416919.580598463,-1352550.70905298,-6863.94287082113,0.0,-6863.94287082113
403.1,-2385.51577921022,-647.742693751187,13743.490234375,22.2447626200483,13187.7064095,-416828.230826479,-1352571.22392036,-7541.30566376639,,
403.1,-2386.00674430268,-647.802653008039,13759.25,2.41534025991147,15699.6504875,-416812.850284032,-1352574.66028304,-2280.69067371439,,
403.1,-2386.99154874623,-647.922725461147,13790.80078125,46.5729477939884,11931.7343705,-416782.045143035,-1352581.47901354,-9729.101562128,,
403.1,-2390.5780691407,-648.356577623571,13905.6044921875,2.92088849693987,18211.5945655,-416669.936351218,-1352606.2073535,-2451.63183581784,,
403.1,-2391.65248833933,-648.485605147295,13939.923828125,10.5026476533661,45842.9794235,-416636.407480392,-1352613.53071614,-8271.15722624109,,
403.1,-2393.89698072224,-648.753630649259,14011.5693359375,19.3313032327139,11931.7343705,-416566.403160402,-1352628.77758488,-7130.53808565563,,
403.1,-2394.38546255445,-648.811758189209,14027.126953125,29.1468403937423,9419.7902925,-416551.194368024,-1352632.05357129,-8271.24414030359,0.0,-8271.24414030359
403.1,-2396.0272499036,-649.006380140638,14079.412109375,9.89231111874591,15699.6504875,-416500.081522385,-1352643.06332037,-5557.11328102268,,
403.1,-2396.19879931163,-649.055903858722,14084.875,3.69160231467425,14443.6784485,-416494.741117856,-1352644.2136479,-3338.8286131308296,,
403.1,-2400.21799833956,-650.212394038824,14212.6240234375,9.85730336854216,14443.6784485,-416369.806864404,-1352670.88245541,-5478.74462868165,,
403.1,-2405.19553605553,-651.607269300346,14370.39453125,17.7563539685837,14443.6784485,-416215.425737193,-1352703.40892622,-7137.72509737413,,
403.1,-2406.14448383185,-651.868599869432,14400.3876953125,6.09803857923585,13187.7064095,-416186.059384886,-1352709.5087002,-4508.14941387155,,
403.1,-2406.19994632924,-651.883828831295,14402.140625,3.04363734239921,16955.6225265,-416184.343088778,-1352709.86519727,-2600.89575182829,,
403.1,-2406.2761728453,-651.904751122883,14404.5498046875,8.66405063999105,16955.6225265,-416181.984257301,-1352710.3551573,-5397.07421852823,,
403.1,-2406.62811152031,-652.001228280954,14415.6728515625,2.09739039853625,21979.5106825,-416171.093665279,-1352712.61727515,-2354.85424793057,,
403.1,-2407.70907034942,-652.296305512,14449.8349609375,10.9271071365794,44587.0073845,-416137.64549231,-1352719.56489647,-9967.1494136823,,
403.1,-2411.34018711455,-653.273969873284,14564.3798828125,4.53852230780294,35795.2031115,-416025.451898154,-1352742.6542463,-4033.57470685675,,
403.1,-2415.73057065877,-654.428784717042,14702.4716796875,13.386288731044,11931.7343705,-415890.114284729,-1352770.09577786,-6337.43408177688,,
403.1,-2420.6811866922,-655.696112337405,14857.7177734375,19.6819679924575,13187.7064095,-415737.873255585,-1352800.49305198,-7388.952148146671,,
403.1,-2420.74213731423,-655.711492907409,14859.625,8.9197014973074,13187.7064095,-415736.002122356,-1352800.86233994,-5374.7333982165,,
403.1,-2422.63206760794,-656.185634473116,14918.759765625,2.71518051183304,16955.6225265,-415677.986453348,-1352812.31234672,-2320.20947254115,,
403.1,-2423.12167521005,-656.307590246303,14934.078125,6.66097952188434,18211.5945655,-415662.957986459,-1352815.27837384,-4854.61083964078,,
403.1,-2424.39441459304,-656.62294852808,14973.890625,66.2824389971077,10675.7623315,-415623.897741853,-1352822.98110003,-10782.381835529,,
403.1,-2427.57621665478,-657.401371875693,15073.2392578125,3.18149484052158,15699.6504875,-415526.390354556,-1352842.01948926,-2891.10034166198,,
403.1,-2428.39017366681,-657.59815157125,15098.6376953125,8.39164595950718,43331.0353455,-415501.459774483,-1352846.87191628,-7593.6513668895805,,
403.1,-2428.87486019322,-657.676820363407,15113.734375,4.88239964684639,15699.6504875,-415486.635479957,-1352849.72674191,-3855.56982405042,,
403.1,-2428.93364811685,-657.685880697998,15115.5654296875,11.2546750906854,15699.6504875,-415484.837462476,-1352850.07299963,-6036.34619116232,,
403.1,-2430.61645291397,-657.947858317543,15167.9765625,9.11180368014829,14443.6784485,-415433.371969047,-1352859.98409587,-5415.26220680885,,
403.1,-2431.27082151276,-658.051099721792,15188.35546875,4.5583167875805,30771.3149555,-415413.360753692,-1352863.83780577,-4808.64550761113,,
403.1,-2434.166031059,-658.517924521416,15278.349609375,8.74359010211093,44587.0073845,-415324.956203402,-1352880.6772553,-7112.62109346875,,
403.1,-2434.36060279284,-658.549851372911,15284.392578125,12.672948393231,10675.7623315,-415319.019018988,-1352881.80300507,-6352.29931615136,,
403.1,-2434.47870530703,-658.569262969535,15288.060546875,5.50875293628853,38307.1471895,-415315.415259347,-1352882.48631408,-4741.02343730097,,
403.1,-2440.10341716441,-659.523037510253,15462.4794921875,9.66153382124994,42075.0633065,-415143.998991937,-1352914.71057011,-8660.89062466508,,
403.1,-2440.23822561847,-659.546585432651,15466.6552734375,1.99212070942329,28259.3708775,-415139.894292678,-1352915.47776829,-1778.32226552868,,
403.1,-2443.01786630993,-660.039099906671,15552.7490234375,6.58210921395356,16955.6225265,-415055.266068484,-1352931.29539955,-4636.69042949209,,
403.1,-2443.40461204155,-660.108680205289,15564.7265625,4.31616386886975,19467.5666045,-415043.492416377,-1352933.49598085,-3747.8754881166496,,
403.1,-2449.06243155015,-661.155702247189,15740.078125,3.51720150729478,18211.5945655,-414871.159496155,-1352965.89242525,-2923.35229478586,,
403.1,-2449.14325599537,-661.171058679407,15742.583984375,9.17793608878378,44587.0073845,-414868.697052331,-1352966.35686213,-10005.9824214934,,
403.1,-2453.01034550099,-661.919081676037,15862.4521484375,7.93143316847505,11931.7343705,-414750.903179272,-1352988.56001113,-5388.85790993476,,
403.1,-2454.43251386663,-662.200716276456,15906.5185546875,12.0739984659391,43331.0353455,-414707.597313313,-1352996.71170625,-13502.4238276222,,
403.1,-2454.82646497209,-662.279351212755,15918.724609375,3.40340509595871,14443.6784485,-414695.601922421,-1352998.96966293,-3324.66015610007,,
403.1,-2456.65960833569,-662.648800312761,15975.5,6.87202276322728,42075.0633065,-414639.802541413,-1353009.45172488,-6018.31396460044,,
403.1,-2460.75269703824,-663.494648969475,16102.2080078125,10.4130079579412,45842.9794235,-414515.264471793,-1353032.80099577,-9351.4238277661,,
403.1,-2461.06247954195,-663.559841729011,16111.796875,8.21458776107001,45842.9794235,-414505.839886313,-1353034.56835608,-8478.94238248389,,
403.1,-2464.90059657992,-663.986772295079,16230.6181640625,2.03640922873488,20723.5386435,-414389.061222423,-1353056.50552993,-1371.3503417146699,,
403.1,-2465.04305343822,-664.002241594475,16235.0302734375,3.90995806300836,4395.9021365,-414384.725473457,-1353057.32283651,-4081.60888654258,0.0,-4081.60888654258
403.1,-2468.6359565573,-664.401700625947,16346.3232421875,5.58616608606721,29515.3429165,-414275.364535639,-1353077.97005995,-6444.56005833566,,
403.1,-2472.89475950058,-664.898471867986,16478.279296875,7.97605127119321,47098.9514625,-414145.713567718,-1353102.5266614,-7752.29101532158,,
403.1,-2474.68813726879,-665.115239782908,16533.828125,6.6457797344157,8163.8182535,-414091.13347815,-1353112.85555915,-5235.24169900259,0.0,-5235.24169900259
403.1,-2475.14185638998,-665.170792455068,16547.880859375,4.07023522267853,34539.2310725,-414077.325815113,-1353115.46856219,-4016.65283185733,,
403.1,-2475.59073525507,-665.226032954549,16561.779296875,8.8223465539558,9419.7902925,-414063.668905944,-1353118.04836108,-5884.44726538633,0.0,-5884.44726538633
403.1,-2475.88054278412,-665.26184415476,16570.748046875,1.99865669793381,16955.6225265,-414054.855114754,-1353119.70834946,-2176.47656238988,,
403.1,-2478.0803911321,-665.537472352247,16638.822265625,7.38194671934675,43331.0353455,-413987.957057665,-1353132.30792152,-6276.86279271648,,
403.1,-2481.82770255849,-666.022274354517,16754.66796875,8.08570866424839,48354.9235015,-413874.092928454,-1353153.64289206,-7508.400390330031,,
403.1,-2482.22878774672,-666.075300091591,16767.060546875,7.92460629763978,44587.0073845,-413861.911228008,-1353155.91932937,-7060.64794893931,,
403.1,-2482.66439790668,-666.133140092366,16780.51953125,2.31047406078717,18211.5945655,-413848.68126776,-1353158.39165869,-2884.63427720908,,
403.1,-2483.02346391908,-666.181012220286,16791.61328125,7.74337836974065,10675.7623315,-413837.776293996,-1353160.42950958,-5596.06835914633,,
403.1,-2485.08203621446,-666.458675253064,16855.1171875,4.67232967529043,37051.1751505,-413775.333265557,-1353171.9885997,-4204.72509747581,,
403.1,-2485.87768378655,-666.567518682075,16879.654296875,8.61314398600169,49610.8955405,-413751.204925741,-1353176.44875152,-7808.079101257141,,
403.1,-2486.12335844397,-666.601299538294,16887.23046875,3.81376240432094,13187.7064095,-413743.754967121,-1353177.82588508,-3861.4433592064697,,
403.1,-2486.60927136209,-666.668353996749,16902.21484375,8.13328952204414,9419.7902925,-413729.020220399,-1353180.54962023,-5656.26171851924,0.0,-5656.26171851924
403.1,-2487.18235216764,-666.747847497177,16919.88671875,6.37868534172806,29515.3429165,-413711.642745381,-1353183.7618668,-7342.787109085781,,
403.1,-2487.83108204121,-666.838275532052,16939.85546875,5.76371915898305,40819.0912675,-413691.999281496,-1353187.35145721,-4854.76660135953,,
403.1,-2489.3638318635,-667.054135217097,16987.025390625,1.36534732597996,15699.6504875,-413645.59624266,-1353195.8225561,-1102.170654224,,
403.1,-2497.07004534176,-668.124422947795,17223.59765625,1.25815743899711,15699.6504875,-413412.761766224,-1353237.70776334,-835.9211425144799,,
403.1,-2500.17137065358,-668.52063894206,17318.51171875,1.86299180336055,19467.5666045,-413319.292726084,-1353254.20644317,-2501.36059558174,,
403.1,-2503.68066465612,-668.964665466291,17425.71875,8.10983117339683,8163.8182535,-413213.682400218,-1353272.64009611,-5776.89208960881,0.0,-5776.89208960881
403.1,-2503.847214551,-668.985618078204,17430.798828125,1.23392357060675,20723.5386435,-413208.676471954,-1353273.50489434,-808.8853759138501,,
403.1,-2508.13766629882,-669.522202152691,17561.60546875,6.42963094648364,43331.0353455,-413079.770127559,-1353295.72027424,-5479.35449196288,,
403.1,-2513.49338606666,-670.183269525123,17724.634765625,9.60767090397737,40819.0912675,-412919.066124944,-1353323.15695664,-10233.926757423,,
403.1,-2514.66861147572,-670.327095321774,17760.390625,4.49111772719283,11931.7343705,-412883.817810954,-1353329.16010919,-4396.14306621918,,
403.1,-2521.00696633662,-671.095306632561,17953.177734375,4.86906500183768,39563.1192285,-412693.763790714,-1353361.50725969,-3979.1567381086297,,
403.1,-2521.78955429332,-671.189294795869,17976.98046875,4.08442129148756,33283.2590335,-412670.299313976,-1353365.50582132,-4637.11572246082,,
403.1,-2521.89531883566,-671.201982336764,17980.197265625,6.27860084852746,42075.0633065,-412667.128230593,-1353366.04620296,-5716.83642554839,,
403.1,-2527.44277427535,-671.862794397043,18149.0234375,4.31490196391761,35795.2031115,-412500.727007218,-1353394.55752702,-4338.70605450242,,
403.1,-2530.09623143874,-671.859871871143,18229.89453125,5.09226487719523,10675.7623315,-412421.045188749,-1353408.37568933,-4714.22705058315,,
403.1,-2530.37649232,-671.859127500119,18238.435546875,1.93563897733265,14443.6784485,-412412.629775713,-1353409.83506294,-2305.67602527602,,
403.1,-2535.46096774765,-671.840950425523,18393.62109375,5.39432607184519,42075.0633065,-412259.77934537,-1353436.65454846,-4343.02832012727,,
403.1,-2548.39813859218,-671.758174678216,18789.126953125,5.59527007862062,9419.7902925,-411870.39959101,-1353505.99337568,-4949.56640604374,0.0,-4949.56640604374
403.1,-2554.01196976101,-671.70765383615,18961.541015625,4.26979747599035,38307.1471895,-411700.842765302,-1353537.25005499,-3618.84179671488,,
403.1,-2560.08186864617,-671.62684171813,19148.771484375,2.97523680068394,13187.7064095,-411516.903916082,-1353572.20157902,-3352.7016600053503,,
403.1,-2563.08909293391,-671.434332054098,19241.796875,4.62242875005992,40819.0912675,-411425.577731692,-1353589.89999838,-3597.06298812188,,
403.1,-2563.78119965181,-671.381810489889,19263.265625,5.58930162274885,40819.0912675,-411404.514790319,-1353594.05448117,-5703.45556617386,,
403.1,-2566.26590374399,-671.191832209845,19340.33203125,4.8587280677224,32027.2869945,-411328.905115945,-1353608.9678347,-6234.84912084293,,
403.1,-2566.3826612364,-671.182850298664,19343.953125,1.66469956974384,15699.6504875,-411325.352469174,-1353609.66856351,-1721.79882803064,,
403.1,-2568.18039551136,-671.042977972499,19399.916015625,4.50514100177376,34539.2310725,-411270.49507972,-1353620.73682748,-5330.04296853055,,
403.1,-2577.56751846995,-670.287621295892,19693.15625,2.13058643874143,16955.6225265,-410983.305730534,-1353679.99503107,-2436.11572253713,,
403.1,-2583.27456594458,-669.807298924187,19872.2578125,4.16248886407581,11931.7343705,-410808.111054661,-1353717.19901001,-4079.6474607614,,
403.1,-2586.70612411533,-669.511020336626,19980.158203125,4.15029527677016,37051.1751505,-410702.621432515,-1353739.8799737,-4187.65136700766,,
403.1,-2590.22115460598,-669.201769219349,20090.818359375,4.19561624107129,39563.1192285,-410594.471911303,-1353763.31817254,-3564.7563474979997,,
403.1,-2591.00167711796,-669.132295558093,20115.41015625,3.62631333993832,15699.6504875,-410570.443523275,-1353768.55200883,-3806.0375974896397,,
403.1,-2594.01222170495,-668.890635097316,20210.255859375,2.95616440818805,14443.6784485,-410477.772131012,-1353788.74409146,-3147.16796860623,,
403.1,-2594.13202587557,-668.884569764606,20214.03125,6.54210278208345,32027.2869945,-410474.083631933,-1353789.54941681,-8266.47070280375,,
403.1,-2599.06353808024,-668.634903229865,20369.419921875,5.25292729989294,14443.6784485,-410322.273585644,-1353822.70584831,-4667.985351366,,
403.1,-2603.64366964394,-668.402983359942,20513.71484375,6.89258427347832,13187.7064095,-410181.30817827,-1353853.52432205,-5245.0488279085,,
403.1,-2606.2049602729,-668.273124926357,20594.4296875,8.18517244203327,11931.7343705,-410102.466070269,-1353870.81030778,-5539.20849586705,,
403.1,-2608.37923140924,-668.162687487135,20662.984375,5.6021643642436,39563.1192285,-410035.513384487,-1353885.5440461,-6737.91113254424,,
403.1,-2610.23545851384,-668.069613672822,20720.552734375,2.45294622597037,3139.9300975,-409979.317233993,-1353898.03806172,-3663.72216780707,0.0,-3663.72216780707
403.1,-2614.94819975733,-667.838704325849,20862.64453125,7.71006347976158,10675.7623315,-409840.708750951,-1353929.30556281,-5328.86035134309,,
403.1,-2617.99306680601,-667.688002584872,20954.75390625,4.72139715399735,13187.7064095,-409750.94157653,-1353949.94434231,-4153.62304669634,,
403.1,-2618.23962043045,-667.675711989707,20962.23046875,4.08608194242477,5651.8741755,-409743.660006849,-1353951.64072958,-4372.01757793876,0.0,-4372.01757793876
403.1,-2619.27560977252,-667.624071023864,20993.64453125,4.29510348918966,4395.9021365,-409713.065240194,-1353958.76839232,-4485.34863262234,0.0,-4485.34863262234
403.1,-2619.41835150958,-667.61695611386,20997.97265625,0.468193734369757,10675.7623315,-409708.849995049,-1353959.75041798,-667.61695611386,,
403.1,-2621.50607919605,-667.512704818447,21061.3125,4.30699096342223,38307.1471895,-409647.173085747,-1353974.16867443,-4631.35400371102,,
403.1,-2625.4389789591,-667.314820834558,21180.935546875,5.78951854855463,33283.2590335,-409530.776077664,-1354001.76208742,-7654.91796844995,,
403.1,-2629.20145044999,-667.52793759519,21295.662109375,4.65300410281404,35795.2031115,-409419.227563293,-1354028.5781859,-5778.42089820251,,
403.1,-2631.70806377385,-667.772048131056,21372.376953125,4.82099026830087,49610.8955405,-409344.717210529,-1354046.83673411,-4506.81835918409,,
403.1,-2632.38308424077,-667.837777539764,21393.033203125,6.35785467169498,9419.7902925,-409324.654542093,-1354051.75303346,-4934.75781229426,0.0,-4934.75781229426
403.1,-2638.95637648592,-668.476479527025,21595.203125,4.47145058645872,48354.9235015,-409128.583272039,-1354101.03192549,-4799.2250974552,,
403.1,-2646.02748681682,-669.161789998557,21813.8125,6.15448173508685,8163.8182535,-408916.907780102,-1354155.65240754,-4864.77636698418,0.0,-4864.77636698418
403.1,-2649.02402551109,-669.451845961591,21906.625,4.34537244922418,47098.9514625,-408827.097170245,-1354179.06637599,-5771.99707007773,,
403.1,-2650.33113780498,-669.57830524008,21947.140625,9.21993899710766,30771.3149555,-408787.902341387,-1354189.32704166,-10635.7675777216,,
403.1,-2652.44361295098,-669.782650011041,22012.609375,11.7005155483469,37051.1751505,-408724.567851254,-1354205.90713775,-10977.9980464598,,
403.1,-2653.74807868405,-669.90879285493,22053.05078125,0.476840523578197,9419.7902925,-408685.450387248,-1354216.17023626,-961.80944817418,,
403.1,-2662.8298723658,-671.023136951707,22334.521484375,5.20306033174068,6907.8462145,-408413.207164045,-1354287.65019245,-4545.30078105776,0.0,-4545.30078105776
403.1,-2663.43385304437,-671.133808364199,22353.232421875,11.7785559053357,39563.1192285,-408395.109649237,-1354292.4019437,-14289.8798822824,,
403.1,-2666.92155058948,-671.792849697517,22461.22265625,4.71906560108024,45842.9794235,-408290.64978859,-1354319.78857359,-7823.347655944121,,
403.1,-2673.50907543672,-673.129321923122,22664.7890625,5.20416643362789,37051.1751505,-408093.652864524,-1354371.08597147,-6893.66845675759,,
403.1,-2687.14953416926,-676.252103007842,23082.53125,0.511209768352802,8163.8182535,-407688.472266759,-1354472.74054679,-1278.02148429603,,
403.1,-2689.61832158411,-676.864178435168,23157.451171875,6.87915574713562,38307.1471895,-407615.635039006,-1354490.28176799,-9485.8046871365,,
403.1,-2715.53880049478,-675.464581527526,23929.86328125,0.287819415009428,9419.7902925,-406861.281060315,-1354656.09256953,-675.464581527526,,
403.1,-2722.177849404,-674.826619353683,24123.83203125,6.94202478067722,44587.0073845,-406670.943174326,-1354693.44411015,-12484.500976095,,
403.1,-2723.55529337972,-674.697873864971,24163.9375,6.96788659134854,34539.2310725,-406631.557721555,-1354701.00947423,-9295.0146480806,,
403.1,-2725.16028691413,-674.549377049487,24210.6640625,0.599192121158855,6907.8462145,-406585.670043943,-1354709.82381972,-1543.60253897432,,
