-284484.136617	-710334.552959	-1325.59260246	270
-249086.044526	-710301.436246	-2321.28834217	270
-214980.590471	-710302.537627	-2945.62805162	270
-176800.317602	-710326.104438	-2164.19838856	270
-140983.946483	-710347.087482	-732.910925233	270
-108381.118076	-713102.2103	-1464.9675048	1060
-104669.258028	-710336.362224	-728.144604432	270
-68748.8809398	-710288.038676	-641.003642692	270
-32710.8849768	-710333.959491	-3825.82861311	270
3296.08158906	-710314.166164	-4684.1954832	270
38845.270178	-710311.136814	-2481.89608142	270
112751.301303	-710320.623179	-2230.88243397	270
-410952.518494	-730198.397575	-1706.4192626	290
-374306.752525	-730267.869198	-1789.97768545	290
-337571.256438	-730247.180577	-2386.35034168	290
-302080.655189	-730240.797414	-660.413305607	290
-268183.998379	-730250.216369	-1874.7874999	290
-230377.014598	-730252.212683	-2375.31892078	290
-122319.543258	-730300.211309	-759.449108826	290
-85848.4057371	-730302.024947	-643.840685978	290
-53330.1471436	-729373.396722	-3228.5375731	1070
-51012.6259257	-730257.989496	-2235.02597645	290
-14246.7371189	-730218.662441	-3100.15291734	290
20283.533451	-730243.149905	-4045.37832014	290
57519.4015321	-730289.606867	-3069.06137681	290
-218301.475372	-733519.348461	-2028.65505361	1040
1610.87181249	-734329.737346	-1985.79147939	1080
-363681.196734	-747126.522673	-1447.1961547	1020
-400299.348855	-750284.903541	-2045.33720693	310
-364483.867247	-750314.247477	-1922.35371084	310
-328531.950024	-750352.230381	-1086.34392083	310
-292409.454745	-750316.718571	-589.297320502	310
-257502.133557	-750317.967653	-1532.02363272	310
-220213.543372	-750324.956265	-2510.07050769	310
-184196.339655	-750318.787199	-3347.95166001	310
-150387.637691	-750306.591506	-1253.05722648	310
-112364.97097	-750314.591294	-1202.52237541	310
-76416.4888906	-750311.940526	-672.593200626	310
-40574.2343033	-750331.199002	-1349.57509757	310
34753.7172973	-750352.885943	-4570.71118145	310
65525.6977477	-750345.103741	-4365.52607403	310
-218293.613096	-758928.373354	-1378.547705	1040
56619.2261717	-762080.200206	-3718.77131331	1090
111631.261939	-758196.92381	-700.234787988	1100
-412665.768764	-770376.210271	-5042.38952616	330
-381992.644233	-770360.61851	-2537.10100085	330
-346072.889096	-770272.267254	-2496.52301013	330
-308899.022873	-770343.305863	-2860.35223375	330
-274019.62164	-770327.944501	-1671.26571036	330
-239158.60108	-770299.740498	-1365.47622062	330
-202059.960446	-770300.485691	-1874.65576162	330
-166083.561475	-770283.576628	-2784.00151354	330
-130055.60374	-770277.554377	-1214.62949211	330
-93997.522413	-770287.943338	-1442.63721915	330
-53280.8756324	-765840.297189	-1149.01572258	1070
-21972.2859821	-770263.620043	-3359.48701157	330
49459.3352282	-770285.300347	-5325.94140603	330
121727.104309	-770315.808914	-3474.73837875	330
160038.150263	-770256.244851	-4032.51279279	330
-163300.125736	-779340.473364	-2691.27148425	1050
-363742.658487	-783148.490789	-2621.82047107	1020
-108383.942412	-784500.75651	-3112.4636229	1060
-387061.188861	-789915.149632	-2399.72351062	350
-351649.903349	-789897.937383	-1945.92988271	350
-316196.985136	-789938.468119	-2613.47832019	350
-279628.875513	-789953.05288	-2154.40909413	350
-245800.265137	-789966.690147	-862.410021908	350
-207168.252899	-789971.445725	-1026.4950927	350
-171352.155749	-789987.232185	-2268.20169666	350
-135784.452754	-790005.167246	-526.940904787	350
-98400.8135152	-790018.902844	-1497.27666007	350
-63782.0228927	-790010.630618	-3736.29521468	350
-27545.8899228	-790011.306703	-2055.86687001	350
12032.9232585	-790022.721578	-2044.3074706	350
43658.9421554	-790019.041218	-1454.70069572	350
77604.2044588	-790017.20147	-2933.90328356	350
111633.614173	-795347.918474	-776.183392716	1100
116169.013172	-790001.83579	-2934.14423814	350
152584.802531	-789997.068957	-4145.85971662	350
-414502.328957	-800264.789829	-5416.70410134	360
-379368.158438	-800225.287955	-3517.07905258	360
-345380.356737	-800194.847591	-1381.4523925	360
-308392.984917	-800221.361941	-3045.10205064	360
-273469.686093	-800202.851601	-1759.22358389	360
-236154.655057	-800204.52454	-2575.59843738	360
-201048.361352	-800199.191973	-1330.50476066	360
-169215.790536	-800212.104396	-1066.58446038	360
-129158.250807	-800349.710254	-671.642425479	360
-93818.7669217	-800291.492597	-1079.85766594	360
-57416.4199844	-800276.55583	-2268.89617909	360
-21445.5728791	-800303.549818	-1360.75109855	360
14923.1306467	-800229.577922	-1238.7176757	360
51192.8826685	-800280.447077	-1688.32006827	360
86938.9198874	-800266.825817	-4754.61279277	360
121871.967909	-800234.442716	-5400.14636208	360
196589.737321	-800287.403232	-2919.60518785	360
-414004.800838	-810368.107526	-1918.93950185	370
-379111.469791	-810349.548712	-3618.53642562	370
-345255.836094	-810375.404616	-2508.09616687	370
-309219.126502	-810377.682971	-1846.72228994	370
-273303.557291	-810386.65238	-2858.61823717	370
-237247.073095	-810331.54983	-2013.30623769	370
-201045.776082	-810306.402604	-1895.80600576	370
-165221.555724	-810311.887914	-1301.42199699	370
-129983.847009	-810340.438488	-1180.02172844	370
-93285.9314142	-810339.754637	-912.756341486	370
-57240.1809117	-810332.417016	-4385.7484129	370
14824.5558349	-810310.70999	-2556.13747546	370
86797.417977	-810343.946637	-2490.78913562	370
122326.981687	-810316.805842	-2792.20849596	370
-470083.754256	-814443.125153	-712.342024612	1000
-363761.441585	-818894.462235	-2177.57983387	1020
-163308.072171	-815018.180374	-2444.62315662	1050
-420665.667009	-820266.751118	-2701.04858386	380
-394557.219944	-820244.049441	-3132.96608872	380
-358776.503725	-820215.216169	-3233.86455063	380
-322606.097351	-820234.871178	-3706.9294432	380
-287218.66301	-820250.091154	-1176.55756828	380
-250556.902205	-820212.171753	-2547.48513171	380
-214607.421833	-820229.754519	-2553.15196521	380
-179641.519416	-820253.593554	-1550.49049063	380
-142433.261616	-820258.779716	-1207.20266106	380
-108399.863523	-822510.303454	-1536.91204825	1060
-107181.893345	-820244.062195	-1021.48087151	380
-70634.7228409	-820223.424212	-1506.39777823	380
2496.03552724	-820163.199992	-2362.61501453	380
37315.8468467	-820075.347291	-4367.70507794	380
73449.1126868	-820094.797791	-2738.82299792	380
145374.480732	-820130.408834	-4313.04150372	380
180711.149225	-820186.351845	-2045.98220204	380
214311.95885	-820334.916714	-3061.33046861	380
-430421.289736	-830339.570991	-1565.50196524	390
-394949.141276	-830347.596338	-3023.42139879	390
-358544.857552	-830324.577018	-3403.28544907	390
-322560.339231	-830340.247311	-2340.27154529	390
-284865.699254	-830331.044913	-2416.80234363	390
-250583.803214	-830335.750268	-2635.09453112	390
-214587.31217	-830316.277945	-1521.03974601	390
-178606.963486	-830344.725986	-1042.26098626	390
-142584.927956	-830355.568413	-637.866254178	390
-106546.232452	-830334.49085	-1269.1567382	390
-70812.1069514	-830322.114549	-1380.64374992	390
-33952.778706	-830272.482132	-3069.91381822	390
1545.86923765	-830267.439486	-3771.90747054	390
37358.2121945	-830262.89574	-2924.59831529	390
73694.1116617	-830256.872523	-2221.84680165	390
111638.827602	-830522.278734	-766.017251298	1100
181295.038005	-830242.450394	-3357.68056626	390
217338.718644	-830213.419908	-2055.35170888	390
-452484.745732	-840247.122072	-1637.17901602	400
-380065.879233	-840198.705605	-4488.59423809	400
-340349.185289	-840179.651383	-3024.06542955	400
-307940.109446	-840166.047953	-1344.50195304	400
-272058.778219	-840185.772931	-3226.73925767	400
-236247.021362	-840197.994972	-1407.23251945	400
-198389.250357	-840221.555624	-1019.02763665	400
-164188.381454	-840232.88478	-1135.91353752	400
-127946.444569	-840202.083566	-853.421050961	400
-91296.4629728	-840192.19089	-794.489245543	400
-56010.9795662	-840233.036021	-2131.15463856	400
-20010.8372741	-840215.195256	-5319.49196755	400
11959.1007239	-840210.784179	-4250.01728497	400
123868.921869	-840196.994337	-4808.82392558	400
166785.253818	-836650.575046	-4321.91538067	1110
195832.895732	-840218.544819	-3873.72119124	400
-486880.640737	-850218.633004	-1092.98366692	410
-450410.375178	-850158.688947	-2320.74233387	410
-418570.927917	-850281.895141	-2628.8161864	410
-376880.878068	-850318.457054	-4914.30624979	410
-343512.099248	-850294.827797	-5505.74838845	410
-304289.018231	-850310.797762	-3031.24534898	410
-270908.155853	-850232.25546	-2147.09016102	410
-233965.467908	-850206.12362	-2592.19736316	410
-198896.196363	-850214.264478	-911.595800715	410
-163392.222469	-850242.981961	-834.603955015	410
-124257.312854	-850277.903018	-983.547216728	410
-87984.889378	-850277.181579	-813.374853453	410
-54839.9144045	-850272.774672	-1835.80341787	410
15886.2364812	-850275.132792	-4500.33276348	410
51844.320611	-850266.757906	-4343.20751935	410
161091.198053	-850180.152083	-3528.5223143	410
233229.393651	-850284.011193	-3736.92138655	410
-363763.584229	-856284.311702	-2349.26567371	1020
-108413.490938	-855205.587498	-1151.51446526	1060
221706.651408	-856382.364535	-3209.36887192	1120
-470119.205579	-866593.673462	-1881.85771474	1000
-156447.744572	-860136.138575	-695.826672304	420
-115148.860641	-860158.025827	-744.369536435	420
-79129.2796323	-860136.003504	-1766.20924063	420
-40928.4903752	-860128.396312	-2850.9512694	420
-8265.91355172	-860139.070311	-4123.3583006	420
28786.9957322	-860140.227152	-4026.06171858	420
111612.40958	-865997.91439	-1251.23205559	1100
136867.91875	-860094.557685	-3839.19494612	420
172766.669424	-860155.015938	-3346.17758774	420
244822.053291	-860126.078406	-3292.94719223	420
-491424.995496	-870344.095382	-941.736877374	430
-455523.54676	-870363.730762	-1584.77148429	430
-419782.174172	-870301.064891	-2328.74304188	430
-383408.821341	-870310.90622	-2573.0757323	430
-347389.538539	-870271.322131	-3361.37841782	430
-311522.558635	-870285.441251	-3899.11147444	430
-275462.360372	-870270.732874	-1658.97121573	430
-241789.576513	-870277.189362	-3392.64643539	430
-203466.948221	-870303.861993	-1754.45839834	430
-167546.225973	-870294.585057	-708.600463808	430
-131537.924368	-870305.012077	-977.329955986	430
-98041.6568283	-870345.112179	-755.782616966	430
-59366.3015411	-870319.166583	-934.796752863	430
-19727.5006598	-870280.914668	-3675.61708968	430
84298.5698039	-870294.173641	-3961.11181623	430
166779.447123	-873275.706341	-4498.00441875	1110
228652.318957	-870269.016273	-5995.21315894	430
53794.381453	-880103.912471	-3511.75996078	440
124453.817867	-880088.640288	-4285.69516583	440
196853.738683	-880101.119561	-4003.95434553	440
-551182.291214	-890253.807498	-716.362621709	450
-514959.216607	-890303.281219	-727.54380337	450
-479150.222636	-890317.16351	-747.624857778	450
-443157.718383	-890382.949498	-1728.88286123	450
-408281.152201	-890408.889471	-3049.98156724	450
-368734.608932	-890345.862115	-5497.18847634	450
-363726.108638	-891174.390581	-4047.024951	1020
-335944.06524	-890349.716818	-4199.23095685	450
-298646.571511	-890344.305754	-2689.09338366	450
-264129.025245	-890366.42813	-1465.48132316	450
-226972.95417	-890338.341207	-1667.44648428	450
-190746.893155	-890297.792562	-601.031829778	450
-163317.244639	-887091.320413	-881.539837581	1050
-154909.837535	-890310.475712	-921.600451594	450
-118894.659687	-890291.00592	-699.212954143	450
-82708.8365227	-890332.974528	-1470.31981193	450
-45895.7029384	-890341.888002	-2659.14470202	450
-9872.70927418	-890355.191362	-4047.80737287	450
62523.6476951	-890319.14648	-5557.67883278	450
169024.342319	-890326.585689	-4622.09677715	450
205044.267096	-890315.931823	-4104.2273924	450
277151.382943	-890308.63525	-1570.66326895	450
-108400.539886	-894005.956731	-1873.09204092	1060
221684.576531	-895864.619851	-4424.84467755	1120
-470089.118775	-902738.927372	-1414.06269523	1000
-42593.3721887	-900127.450973	-3305.92724594	460
29085.6852902	-900135.219306	-2248.31518543	460
56619.889783	-907350.017667	-6098.26696753	1090
100989.590359	-900134.397033	-3907.77185042	460
111650.183843	-903496.76633	-734.522625171	1100
280794.810658	-900125.80051	-2651.18466784	460
-537886.510445	-910371.503807	-703.815294114	470
-501914.428195	-910383.101448	-722.422011886	470
-465557.259706	-910367.453262	-1022.89475091	470
-429943.997809	-910339.356668	-1930.38972158	470
-394009.079039	-910350.562114	-2360.35375965	470
-359036.192482	-910360.495527	-3403.38588852	470
-321909.760551	-910383.456859	-3290.06616196	470
-285831.325972	-910320.495836	-2060.22991933	470
-250199.85646	-910286.328128	-1789.84624014	470
-213911.810336	-910277.790532	-509.322890247	470
-178820.834021	-910276.81845	-925.843896418	470
-141876.066375	-910313.491776	-606.198212243	470
-106028.517304	-910259.248346	-659.347662787	470
-69865.6012889	-910292.795333	-1891.97967519	470
-33876.2232001	-910317.359416	-1233.37646477	470
74099.1508838	-910334.568237	-4362.75957013	470
181964.133972	-910333.841165	-3039.53662095	470
290186.692479	-910360.127221	-3955.03247053	470
-163322.012605	-922391.294375	-537.27128627	1050
182667.23426	-920143.201748	-4538.26274395	480
220129.612084	-920104.685663	-3862.42275374	480
255538.994447	-920120.985924	-3243.13898911	480
290347.164135	-920253.101383	-2692.17143542	480
-565460.623851	-930235.993976	-962.99914544	490
-529718.893541	-930148.320308	-951.585571221	490
-493582.745468	-930128.452878	-1724.26337881	490
-457240.195369	-930130.321862	-826.682305845	490
-421756.318291	-930115.790115	-898.282281428	490
-386370.512695	-930139.456093	-1303.76751701	490
-350049.279425	-930139.14598	-3038.11074205	490
-310523.40069	-930134.133145	-3071.83535142	490
-276009.424722	-930183.647475	-3742.41796859	490
-241048.13126	-930192.775032	-1821.64840078	490
-205394.04966	-930163.4513	-1080.99478753	490
-171508.548538	-930137.21229	-1580.33709708	490
-134713.845567	-930145.457694	-614.24136249	490
-97469.2890192	-930157.081329	-654.724528319	490
-64134.4127453	-930158.125723	-947.547607354	490
-25489.1285989	-930148.434788	-1651.35217276	490
46596.0753138	-930165.930926	-4422.99252911	490
190517.391412	-930168.638014	-4041.44123518	490
221671.645596	-927799.881145	-5498.31152321	1120
228137.438961	-930178.877771	-4677.67602519	490
298688.817101	-930201.772573	-697.950836123	490
-506460.379182	-939960.647091	-735.982158234	500
-469834.030354	-939927.6956	-759.063110291	500
-434465.446121	-939944.64419	-1172.87132561	500
-398241.594678	-939980.40529	-672.939797417	500
-361322.616712	-939992.08143	-732.148986756	500
-218269.198307	-939998.646148	-681.544647159	500
-53361.2481683	-935308.725539	-2691.70968005	1070
-542180.900627	-940093.171423	-752.030762795	500
-326338.615758	-940010.74876	-1125.74827873	500
-290296.497838	-940011.280289	-1445.48590079	500
-254521.018756	-940007.399994	-591.521368353	500
-182349.448667	-940011.676797	-614.553192083	500
-146174.364458	-940012.821153	-590.317032193	500
-110204.726383	-940024.163771	-650.092062633	500
-74214.7280349	-940012.680618	-1034.35004876	500
-38288.6841884	-940017.303706	-768.092163025	500
-2183.45378443	-940011.686457	-646.650573673	500
33583.3438032	-940044.186807	-591.723427993	500
56608.502343	-941818.501917	-4697.71452617	1090
69612.0198493	-940007.263663	-702.286397776	500
166771.535749	-945087.072262	-4003.06884748	1110
-457309.566095	-950336.207291	-1857.48233633	510
-421138.451674	-950284.568696	-848.562048276	510
-385355.897693	-950348.797796	-1986.23435048	510
-349478.595862	-950267.612054	-3931.07236311	510
-313326.048793	-950272.850547	-2640.82698962	510
-275472.285308	-950281.135099	-499.23273441	510
-241360.991203	-950324.515863	-1230.63356926	510
-205356.082142	-950273.787626	-772.189453064	510
-169088.298745	-950238.765073	-1370.49335929	510
-133293.951238	-950232.284151	-966.144775322	510
-97520.8640375	-950239.919145	-849.909838803	510
46815.3435368	-950315.158702	-3741.6146971	510
82723.959543	-950189.305466	-4609.98437481	510
154711.049217	-950314.561722	-1418.42077628	510
226860.69754	-950185.277903	-6000.9533689	510
262784.22148	-950269.666138	-3486.49816879	510
298688.051677	-950265.983992	-2804.58867174	510
-568394.699348	-960180.191745	-690.824259842	520
-529919.477492	-960242.465229	-752.1847144	520
-494015.903592	-960226.992955	-1720.19450674	520
-458242.15297	-960247.147024	-755.631085144	520
-422193.965366	-960274.268505	-884.721478206	520
-386072.108724	-960259.848356	-1869.28126211	520
-363708.025621	-963258.400655	-2502.554724	1020
-349993.790308	-960270.204875	-2090.30764149	520
-313811.420528	-960276.383184	-1265.74291984	520
-277709.397676	-960255.673677	-1478.15703116	520
-242175.936511	-960231.919958	-1571.7631835	520
-206014.483312	-960285.751183	-1114.07449944	520
-170402.531474	-960258.436332	-560.089575141	520
-163303.368303	-959040.4055	-992.568908622	1050
-134136.483994	-960259.593475	-742.597949158	520
-98055.2181145	-960287.193226	-651.713217052	520
-62338.5107713	-960264.976301	-814.395666441	520
-53358.1185747	-962463.682231	-2015.68759755	1070
-25908.94758	-960211.521752	-648.005505901	520
10417.9203849	-960230.874935	-588.157263748	520
45733.3191974	-960212.114207	-977.283569267	520
81741.132175	-960207.721172	-789.262577902	520
118066.390944	-960181.068876	-1034.00240471	520
189000.729298	-960189.208168	-1211.5827636	520
225719.750646	-960189.321622	-1630.16187735	520
261909.804028	-960197.152171	-1599.88771964	520
296561.762275	-960169.009107	-590.937063102	520
-513996.450185	-970204.866946	-769.391129724	530
-478756.14117	-970188.889193	-997.336108329	530
-442844.593476	-970200.195647	-1728.61047354	530
-406755.047968	-970210.74568	-1118.32949211	530
-370652.789854	-970206.897877	-3266.77624497	530
-334436.720197	-970212.355749	-1610.83145743	530
-299593.891483	-970337.222714	-1939.79874257	530
-261439.612361	-970276.525753	-2754.36688219	530
-226880.156217	-970290.394337	-894.290203792	530
-191122.300932	-970238.496454	-1150.40955803	530
-154768.980687	-970217.047432	-474.786254463	530
-118968.174674	-970219.284117	-2266.86362293	530
-83350.9392704	-970233.700168	-655.648323303	530
97097.2706716	-970233.032151	-3019.66839586	530
133301.784396	-970214.750647	-2453.85412586	530
169704.725969	-970245.319688	-3949.62084944	530
202047.180839	-970233.5996	-5058.63540018	530
241149.515558	-970189.16574	-2603.07808825	530
276998.16192	-970179.380595	-2886.32630602	530
313245.550206	-970202.071431	-1035.65017693	530
-470078.164482	-974576.70187	-1542.25122061	1000
56608.5278694	-979589.2263	-4870.98535136	1090
111629.144227	-973985.697729	-2140.20544423	1100
-555749.569512	-980276.120963	-736.20425409	540
-520271.637064	-980270.075557	-1268.67470695	540
-484674.888421	-980256.851147	-1245.3751342	540
-447949.368985	-980257.99884	-1205.34149162	540
-413368.497701	-980250.23842	-1551.85312491	540
-376684.883484	-980275.16542	-2475.05966785	540
-340333.864448	-980278.209238	-1831.55793447	540
-305108.628276	-980253.626068	-1756.37687979	540
-268780.306246	-980219.316872	-2942.68043199	540
-232517.134984	-980204.58194	-2057.58935536	540
-218314.333643	-985299.825125	-1684.39256582	1040
-196665.424961	-980201.12495	-3922.27377913	540
-160604.741233	-980213.658162	-840.408142026	540
-124863.411005	-980202.914859	-2026.81323232	540
-89156.9145485	-980239.248241	-3244.96923813	540
-53881.4705484	-980237.690274	-3907.87490217	540
-16903.4270934	-980206.421035	-3709.71049788	540
54888.5476322	-980199.074357	-4644.38964824	540
91338.5772317	-980222.822382	-5234.40966775	540
129392.961451	-980196.732391	-5445.1179197	540
163177.652607	-980218.856759	-4456.13972149	540
166782.324728	-982537.617201	-1849.15583486	1110
233059.546028	-980229.663567	-4274.09123517	540
270958.257004	-980227.554894	-4846.44787577	540
307292.732772	-980216.737935	-3463.08466781	540
-553099.093377	-990234.063916	-516.009521432	550
-521986.342274	-990243.899296	-1275.67939445	550
-488642.055754	-990237.82645	-726.758588642	550
-450714.387671	-990234.988761	-1356.3063964	550
-414030.629958	-990224.034095	-646.771421731	550
-375669.430794	-990236.167243	-1160.42397453	550
-341382.040022	-990238.003113	-1246.94345695	550
-306455.182243	-990236.158491	-2039.7656371	550
-270174.514327	-990230.134944	-2192.6751952	550
-234203.096402	-990243.838214	-5348.25891091	550
-197680.426222	-990238.216743	-2701.90620104	550
-162171.437197	-990238.023925	-682.171325625	550
-125672.891612	-990261.026442	-525.987280128	550
-17082.9098467	-990237.197551	-3161.52634263	550
125803.769175	-990238.295413	-4845.36682109	550
162115.988348	-990249.022213	-3710.55502913	550
198504.330979	-990253.543709	-1505.30800773	550
233767.623329	-990256.300049	-3890.30839827	550
305890.900461	-990257.332277	-4998.34814432	550
341690.74341	-990277.661672	-2991.14521471	550
-559772.310698	-1000373.37392	-1092.12895501	560
-523497.65185	-1000391.46025	-2377.7524535	560
-486800.686968	-1000371.70444	-1364.36870109	560
-452755.807569	-999870.815784	-1633.66538077	560
-415616.800833	-999047.802724	-1152.70578606	560
-379267.510166	-999971.187376	-1361.84814445	560
-363691.167816	-1001246.25095	-1896.50786123	1020
-344334.09664	-1000355.16405	-2425.75081775	560
-308664.287131	-1000334.59036	-2602.71667468	560
-271777.464355	-1000342.5611	-2404.40296619	560
-235741.06755	-1000316.65051	-3288.68642563	560
-199825.546268	-1000310.48436	-2376.68100574	560
-163698.206887	-1000297.1313	-520.442773973	560
-131156.588157	-1000309.74046	-2553.6276366	560
-53373.035965	-997294.164206	-2759.85710436	1070
52383.1682304	-1000387.19466	-3897.28027327	560
88328.313833	-1000402.91458	-2196.66816395	560
121483.486275	-1000406.65761	-3302.84995102	560
221663.797788	-1000515.97585	-3891.32822249	1120
232257.843991	-1000397.71616	-3055.10723863	560
339869.383302	-1000225.32666	-2078.87037343	560
-470137.560664	-1010592.56542	-1562.79050284	1000
7618.95923855	-1010300.38962	-2129.32305897	570
46678.3868515	-1010286.02312	-2854.26650377	570
111633.044968	-1010951.40542	-2119.42401112	1100
151922.762696	-1010279.41071	-3480.18076156	570
187900.067876	-1010242.42969	-1836.01586904	570
227281.625273	-1010210.52134	-3198.04165025	570
260049.426747	-1010219.72225	-3925.28342268	570
295780.508427	-1010198.84202	-3515.50449203	570
331954.679499	-1010195.87364	-1300.494934	570
-539013.765613	-1019993.06917	-1297.32275383	580
-273383.083468	-1018693.56612	-3357.89809555	1030
56629.7273068	-1014515.33288	-2484.66315906	1090
166783.33789	-1017245.23001	-2694.59710681	1110
-512279.83384	-1020122.97431	-1860.23328848	580
-474861.739673	-1020103.10363	-1255.66557609	580
-443712.585126	-1020122.15653	-1152.90502922	580
-403171.39595	-1020187.80209	-1312.49121086	580
-366708.777607	-1020157.37475	-592.41552754	580
-331099.103424	-1020169.98314	-1108.81884758	580
-295072.831354	-1020171.51795	-2669.94993884	580
-259053.965711	-1020171.20367	-1770.95874014	580
-222652.190749	-1020149.48889	-1759.98065176	580
-218331.391567	-1021356.74992	-1259.31356193	1040
-187072.594767	-1020148.49298	-1577.40527335	580
-151332.712828	-1020119.52621	-842.413342221	580
-115381.635162	-1020140.40777	-1444.8435546	580
-83336.0591535	-1020159.81986	-3440.24892563	580
-43141.2362687	-1020124.47332	-678.834010986	580
-6990.70017451	-1020116.10825	-1675.61776114	580
1639.86099101	-1022260.88802	-1583.90637198	1080
29352.8040415	-1020082.80749	-1297.17880851	580
64258.2155712	-1020112.04324	-1007.7961242	580
